date,index,mc,year,loss_cover,month,type
2017-09-30,10199,24,2017,0.143376542,9,interpolate
2017-10-31,10247,24,2017,0.1447137015,10,interpolate
2017-11-30,10295,24,2017,0.146050861,11,interpolate
2017-12-31,10343,24,2017,0.14738802050000002,12,interpolate
2018-01-31,10391,24,2018,0.14872518,1,real
2018-02-28,10439,24,2018,0.14987878500000001,2,interpolate
2018-03-31,10487,24,2018,0.15103239000000002,3,interpolate
2018-04-30,10535,24,2018,0.15218599500000002,4,interpolate
2018-05-31,10583,24,2018,0.15333960000000002,5,interpolate
2018-06-30,10631,24,2018,0.15449320500000002,6,interpolate
2018-07-31,10679,24,2018,0.15564681000000002,7,interpolate
2018-08-31,10727,24,2018,0.156800415,8,interpolate
2018-09-30,10775,24,2018,0.15795402,9,interpolate
2018-10-31,10823,24,2018,0.159107625,10,interpolate
2018-11-30,10871,24,2018,0.16026123,11,interpolate
2018-12-31,10919,24,2018,0.161414835,12,interpolate
2019-01-31,10967,24,2019,0.16256844,1,real
2019-02-28,11015,24,2019,0.16394405665611847,2,interpolate
2019-03-31,11063,24,2019,0.16531967331223696,3,interpolate
2019-04-30,11111,24,2019,0.16669528996835542,4,interpolate
2019-05-31,11159,24,2019,0.1680709066244739,5,interpolate
2019-06-30,11207,24,2019,0.16944652328059237,6,interpolate
2019-07-31,11255,24,2019,0.17082213993671086,7,interpolate
2019-08-31,11303,24,2019,0.17219775659282932,8,interpolate
2019-09-30,11351,24,2019,0.1735733732489478,9,interpolate
2019-10-31,11399,24,2019,0.17494898990506627,10,interpolate
2019-11-30,11447,24,2019,0.17632460656118476,11,interpolate
2019-12-31,11495,24,2019,0.17770022321730322,12,calculated
2000-01-31,24,25,2000,0.0,1,real
2000-02-29,72,25,2000,0.00028177841666666666,2,interpolate
2000-03-31,120,25,2000,0.0005635568333333333,3,interpolate
2000-04-30,168,25,2000,0.00084533525,4,interpolate
2000-05-31,216,25,2000,0.0011271136666666666,5,interpolate
2000-06-30,264,25,2000,0.0014088920833333334,6,interpolate
2000-07-31,312,25,2000,0.0016906705,7,interpolate
2000-08-31,360,25,2000,0.0019724489166666665,8,interpolate
2000-09-30,408,25,2000,0.0022542273333333333,9,interpolate
2000-10-31,456,25,2000,0.00253600575,10,interpolate
2000-11-30,504,25,2000,0.002817784166666667,11,interpolate
2000-12-31,552,25,2000,0.003099562583333333,12,interpolate
2001-01-31,600,25,2001,0.003381341,1,real
2001-02-28,648,25,2001,0.0035012635,2,interpolate
2001-03-31,696,25,2001,0.003621186,3,interpolate
2001-04-30,744,25,2001,0.0037411085,4,interpolate
2001-05-31,792,25,2001,0.003861031,5,interpolate
2001-06-30,840,25,2001,0.0039809535,6,interpolate
2001-07-31,888,25,2001,0.004100876,7,interpolate
2001-08-31,936,25,2001,0.0042207985,8,interpolate
2001-09-30,984,25,2001,0.0043407210000000005,9,interpolate
2001-10-31,1032,25,2001,0.0044606435,10,interpolate
2001-11-30,1080,25,2001,0.004580566,11,interpolate
2001-12-31,1128,25,2001,0.004700488500000001,12,interpolate
2002-01-31,1176,25,2002,0.004820411,1,real
2002-02-28,1224,25,2002,0.004886682166666666,2,interpolate
2002-03-31,1272,25,2002,0.0049529533333333335,3,interpolate
2002-04-30,1320,25,2002,0.0050192245,4,interpolate
2002-05-31,1368,25,2002,0.005085495666666667,5,interpolate
2002-06-30,1416,25,2002,0.005151766833333333,6,interpolate
2002-07-31,1464,25,2002,0.0052180379999999995,7,interpolate
2002-08-31,1512,25,2002,0.005284309166666667,8,interpolate
2002-09-30,1560,25,2002,0.005350580333333333,9,interpolate
2002-10-31,1608,25,2002,0.0054168515,10,interpolate
2002-11-30,1656,25,2002,0.005483122666666666,11,interpolate
2002-12-31,1704,25,2002,0.0055493938333333334,12,interpolate
2003-01-31,1752,25,2003,0.005615665,1,real
2003-02-28,1800,25,2003,0.005811629833333333,2,interpolate
2003-03-31,1848,25,2003,0.006007594666666666,3,interpolate
2003-04-30,1896,25,2003,0.0062035595,4,interpolate
2003-05-31,1944,25,2003,0.006399524333333333,5,interpolate
2003-06-30,1992,25,2003,0.006595489166666667,6,interpolate
2003-07-31,2040,25,2003,0.006791454000000001,7,interpolate
2003-08-31,2088,25,2003,0.006987418833333333,8,interpolate
2003-09-30,2136,25,2003,0.007183383666666667,9,interpolate
2003-10-31,2184,25,2003,0.007379348500000001,10,interpolate
2003-11-30,2232,25,2003,0.007575313333333333,11,interpolate
2003-12-31,2280,25,2003,0.007771278166666667,12,interpolate
2004-01-31,2328,25,2004,0.007967243,1,real
2004-02-29,2376,25,2004,0.008143377083333334,2,interpolate
2004-03-31,2424,25,2004,0.008319511166666666,3,interpolate
2004-04-30,2472,25,2004,0.00849564525,4,interpolate
2004-05-31,2520,25,2004,0.008671779333333334,5,interpolate
2004-06-30,2568,25,2004,0.008847913416666667,6,interpolate
2004-07-31,2616,25,2004,0.0090240475,7,interpolate
2004-08-31,2664,25,2004,0.009200181583333333,8,interpolate
2004-09-30,2712,25,2004,0.009376315666666666,9,interpolate
2004-10-31,2760,25,2004,0.00955244975,10,interpolate
2004-11-30,2808,25,2004,0.009728583833333334,11,interpolate
2004-12-31,2856,25,2004,0.009904717916666667,12,interpolate
2005-01-31,2904,25,2005,0.010080852,1,real
2005-02-28,2952,25,2005,0.010223345666666666,2,interpolate
2005-03-31,3000,25,2005,0.010365839333333333,3,interpolate
2005-04-30,3048,25,2005,0.010508333,4,interpolate
2005-05-31,3096,25,2005,0.010650826666666667,5,interpolate
2005-06-30,3144,25,2005,0.010793320333333334,6,interpolate
2005-07-31,3192,25,2005,0.010935814,7,interpolate
2005-08-31,3240,25,2005,0.011078307666666667,8,interpolate
2005-09-30,3288,25,2005,0.011220801333333334,9,interpolate
2005-10-31,3336,25,2005,0.011363295,10,interpolate
2005-11-30,3384,25,2005,0.011505788666666667,11,interpolate
2005-12-31,3432,25,2005,0.011648282333333334,12,interpolate
2006-01-31,3480,25,2006,0.011790776000000001,1,real
2006-02-28,3528,25,2006,0.012077205583333334,2,interpolate
2006-03-31,3576,25,2006,0.012363635166666668,3,interpolate
2006-04-30,3624,25,2006,0.01265006475,4,interpolate
2006-05-31,3672,25,2006,0.012936494333333335,5,interpolate
2006-06-30,3720,25,2006,0.013222923916666667,6,interpolate
2006-07-31,3768,25,2006,0.013509353500000001,7,interpolate
2006-08-31,3816,25,2006,0.013795783083333334,8,interpolate
2006-09-30,3864,25,2006,0.014082212666666667,9,interpolate
2006-10-31,3912,25,2006,0.01436864225,10,interpolate
2006-11-30,3960,25,2006,0.014655071833333333,11,interpolate
2006-12-31,4008,25,2006,0.014941501416666666,12,interpolate
2007-01-31,4056,25,2007,0.015227931,1,real
2007-02-28,4104,25,2007,0.01553401125,2,interpolate
2007-03-31,4152,25,2007,0.0158400915,3,interpolate
2007-04-30,4200,25,2007,0.01614617175,4,interpolate
2007-05-31,4248,25,2007,0.016452252,5,interpolate
2007-06-30,4296,25,2007,0.01675833225,6,interpolate
2007-07-31,4344,25,2007,0.0170644125,7,interpolate
2007-08-31,4392,25,2007,0.01737049275,8,interpolate
2007-09-30,4440,25,2007,0.017676572999999998,9,interpolate
2007-10-31,4488,25,2007,0.017982653249999998,10,interpolate
2007-11-30,4536,25,2007,0.018288733499999998,11,interpolate
2007-12-31,4584,25,2007,0.018594813749999998,12,interpolate
2008-01-31,4632,25,2008,0.018900893999999998,1,real
2008-02-29,4680,25,2008,0.019201818166666666,2,interpolate
2008-03-31,4728,25,2008,0.01950274233333333,3,interpolate
2008-04-30,4776,25,2008,0.019803666499999997,4,interpolate
2008-05-31,4824,25,2008,0.020104590666666665,5,interpolate
2008-06-30,4872,25,2008,0.020405514833333332,6,interpolate
2008-07-31,4920,25,2008,0.020706439,7,interpolate
2008-08-31,4968,25,2008,0.021007363166666664,8,interpolate
2008-09-30,5016,25,2008,0.021308287333333332,9,interpolate
2008-10-31,5064,25,2008,0.0216092115,10,interpolate
2008-11-30,5112,25,2008,0.021910135666666664,11,interpolate
2008-12-31,5160,25,2008,0.02221105983333333,12,interpolate
2009-01-31,5208,25,2009,0.022511984,1,real
2009-02-28,5256,25,2009,0.022902796,2,interpolate
2009-03-31,5304,25,2009,0.023293608,3,interpolate
2009-04-30,5352,25,2009,0.023684419999999998,4,interpolate
2009-05-31,5400,25,2009,0.024075232,5,interpolate
2009-06-30,5448,25,2009,0.024466044,6,interpolate
2009-07-31,5496,25,2009,0.024856855999999997,7,interpolate
2009-08-31,5544,25,2009,0.025247667999999997,8,interpolate
2009-09-30,5592,25,2009,0.025638479999999998,9,interpolate
2009-10-31,5640,25,2009,0.026029292,10,interpolate
2009-11-30,5688,25,2009,0.026420104,11,interpolate
2009-12-31,5736,25,2009,0.026810915999999997,12,interpolate
2010-01-31,5784,25,2010,0.027201727999999998,1,real
2010-02-28,5832,25,2010,0.027579163166666663,2,interpolate
2010-03-31,5880,25,2010,0.027956598333333332,3,interpolate
2010-04-30,5928,25,2010,0.028334033499999998,4,interpolate
2010-05-31,5976,25,2010,0.028711468666666667,5,interpolate
2010-06-30,6024,25,2010,0.029088903833333332,6,interpolate
2010-07-31,6072,25,2010,0.029466339,7,interpolate
2010-08-31,6120,25,2010,0.029843774166666667,8,interpolate
2010-09-30,6168,25,2010,0.030221209333333332,9,interpolate
2010-10-31,6216,25,2010,0.0305986445,10,interpolate
2010-11-30,6264,25,2010,0.030976079666666666,11,interpolate
2010-12-31,6312,25,2010,0.03135351483333333,12,interpolate
2011-01-31,6360,25,2011,0.03173095,1,real
2011-02-28,6408,25,2011,0.03205440925,2,interpolate
2011-03-31,6456,25,2011,0.032377868500000004,3,interpolate
2011-04-30,6504,25,2011,0.03270132775,4,interpolate
2011-05-31,6552,25,2011,0.033024787,5,interpolate
2011-06-30,6600,25,2011,0.03334824625,6,interpolate
2011-07-31,6648,25,2011,0.033671705499999996,7,interpolate
2011-08-31,6696,25,2011,0.03399516475,8,interpolate
2011-09-30,6744,25,2011,0.034318624,9,interpolate
2011-10-31,6792,25,2011,0.03464208325,10,interpolate
2011-11-30,6840,25,2011,0.0349655425,11,interpolate
2011-12-31,6888,25,2011,0.03528900175,12,interpolate
2012-01-31,6936,25,2012,0.035612461,1,real
2012-02-29,6984,25,2012,0.0357619135,2,interpolate
2012-03-31,7032,25,2012,0.035911366,3,interpolate
2012-04-30,7080,25,2012,0.0360608185,4,interpolate
2012-05-31,7128,25,2012,0.036210271,5,interpolate
2012-06-30,7176,25,2012,0.0363597235,6,interpolate
2012-07-31,7224,25,2012,0.036509176000000004,7,interpolate
2012-08-31,7272,25,2012,0.0366586285,8,interpolate
2012-09-30,7320,25,2012,0.036808081,9,interpolate
2012-10-31,7368,25,2012,0.0369575335,10,interpolate
2012-11-30,7416,25,2012,0.037106986,11,interpolate
2012-12-31,7464,25,2012,0.0372564385,12,interpolate
2013-01-31,7512,25,2013,0.037405891000000004,1,real
2013-02-28,7560,25,2013,0.037728881500000006,2,interpolate
2013-03-31,7608,25,2013,0.038051872,3,interpolate
2013-04-30,7656,25,2013,0.0383748625,4,interpolate
2013-05-31,7704,25,2013,0.038697853000000004,5,interpolate
2013-06-30,7752,25,2013,0.0390208435,6,interpolate
2013-07-31,7800,25,2013,0.039343834,7,interpolate
2013-08-31,7848,25,2013,0.0396668245,8,interpolate
2013-09-30,7896,25,2013,0.039989815,9,interpolate
2013-10-31,7944,25,2013,0.0403128055,10,interpolate
2013-11-30,7992,25,2013,0.040635796,11,interpolate
2013-12-31,8040,25,2013,0.0409587865,12,interpolate
2014-01-31,8088,25,2014,0.041281777,1,real
2014-02-28,8136,25,2014,0.04149054183333333,2,interpolate
2014-03-31,8184,25,2014,0.041699306666666665,3,interpolate
2014-04-30,8232,25,2014,0.0419080715,4,interpolate
2014-05-31,8280,25,2014,0.04211683633333333,5,interpolate
2014-06-30,8328,25,2014,0.042325601166666664,6,interpolate
2014-07-31,8376,25,2014,0.042534366000000004,7,interpolate
2014-08-31,8424,25,2014,0.04274313083333334,8,interpolate
2014-09-30,8472,25,2014,0.04295189566666667,9,interpolate
2014-10-31,8520,25,2014,0.0431606605,10,interpolate
2014-11-30,8568,25,2014,0.043369425333333336,11,interpolate
2014-12-31,8616,25,2014,0.04357819016666667,12,interpolate
2015-01-31,8664,25,2015,0.043786955,1,real
2015-02-28,8712,25,2015,0.043930927,2,interpolate
2015-03-31,8760,25,2015,0.044074899,3,interpolate
2015-04-30,8808,25,2015,0.04421887100000001,4,interpolate
2015-05-31,8856,25,2015,0.044362843000000006,5,interpolate
2015-06-30,8904,25,2015,0.044506815000000005,6,interpolate
2015-07-31,8952,25,2015,0.044650787000000004,7,interpolate
2015-08-31,9000,25,2015,0.044794759,8,interpolate
2015-09-30,9048,25,2015,0.044938731,9,interpolate
2015-10-31,9096,25,2015,0.045082703,10,interpolate
2015-11-30,9144,25,2015,0.04522667500000001,11,interpolate
2015-12-31,9192,25,2015,0.04537064700000001,12,interpolate
2016-01-31,9240,25,2016,0.045514619000000006,1,real
2016-02-29,9288,25,2016,0.04600321508333334,2,interpolate
2016-03-31,9336,25,2016,0.046491811166666674,3,interpolate
2016-04-30,9384,25,2016,0.04698040725000001,4,interpolate
2016-05-31,9432,25,2016,0.047469003333333336,5,interpolate
2016-06-30,9480,25,2016,0.04795759941666667,6,interpolate
2016-07-31,9528,25,2016,0.048446195500000004,7,interpolate
2016-08-31,9576,25,2016,0.04893479158333334,8,interpolate
2016-09-30,9624,25,2016,0.04942338766666667,9,interpolate
2016-10-31,9672,25,2016,0.04991198375,10,interpolate
2016-11-30,9720,25,2016,0.050400579833333334,11,interpolate
2016-12-31,9768,25,2016,0.05088917591666667,12,interpolate
2017-01-31,9816,25,2017,0.051377772,1,real
2017-02-28,9864,25,2017,0.051685655000000004,2,interpolate
2017-03-31,9912,25,2017,0.051993538,3,interpolate
2017-04-30,9960,25,2017,0.052301421,4,interpolate
2017-05-31,10008,25,2017,0.052609304,5,interpolate
2017-06-30,10056,25,2017,0.052917187,6,interpolate
2017-07-31,10104,25,2017,0.05322507,7,interpolate
2017-08-31,10152,25,2017,0.053532953,8,interpolate
2017-09-30,10200,25,2017,0.053840835999999996,9,interpolate
2017-10-31,10248,25,2017,0.054148719,10,interpolate
2017-11-30,10296,25,2017,0.054456602,11,interpolate
2017-12-31,10344,25,2017,0.054764484999999995,12,interpolate
2018-01-31,10392,25,2018,0.055072368,1,real
2018-02-28,10440,25,2018,0.055410105499999994,2,interpolate
2018-03-31,10488,25,2018,0.055747843,3,interpolate
2018-04-30,10536,25,2018,0.056085580499999996,4,interpolate
2018-05-31,10584,25,2018,0.056423318,5,interpolate
2018-06-30,10632,25,2018,0.0567610555,6,interpolate
2018-07-31,10680,25,2018,0.057098792999999995,7,interpolate
2018-08-31,10728,25,2018,0.0574365305,8,interpolate
2018-09-30,10776,25,2018,0.057774268,9,interpolate
2018-10-31,10824,25,2018,0.0581120055,10,interpolate
2018-11-30,10872,25,2018,0.058449743,11,interpolate
2018-12-31,10920,25,2018,0.0587874805,12,interpolate
2019-01-31,10968,25,2019,0.059125218,1,real
2019-02-28,11016,25,2019,0.05952077297359616,2,interpolate
2019-03-31,11064,25,2019,0.05991632794719233,3,interpolate
2019-04-30,11112,25,2019,0.06031188292078849,4,interpolate
2019-05-31,11160,25,2019,0.06070743789438465,5,interpolate
2019-06-30,11208,25,2019,0.06110299286798082,6,interpolate
2019-07-31,11256,25,2019,0.06149854784157698,7,interpolate
2019-08-31,11304,25,2019,0.06189410281517315,8,interpolate
2019-09-30,11352,25,2019,0.06228965778876931,9,interpolate
2019-10-31,11400,25,2019,0.06268521276236548,10,interpolate
2019-11-30,11448,25,2019,0.06308076773596163,11,interpolate
2019-12-31,11496,25,2019,0.0634763227095578,12,calculated
2000-01-31,25,26,2000,0.0,1,real
2000-02-29,73,26,2000,0.0006904384166666667,2,interpolate
2000-03-31,121,26,2000,0.0013808768333333334,3,interpolate
2000-04-30,169,26,2000,0.00207131525,4,interpolate
2000-05-31,217,26,2000,0.002761753666666667,5,interpolate
2000-06-30,265,26,2000,0.0034521920833333335,6,interpolate
2000-07-31,313,26,2000,0.0041426305,7,interpolate
2000-08-31,361,26,2000,0.004833068916666667,8,interpolate
2000-09-30,409,26,2000,0.005523507333333334,9,interpolate
2000-10-31,457,26,2000,0.00621394575,10,interpolate
2000-11-30,505,26,2000,0.006904384166666667,11,interpolate
2000-12-31,553,26,2000,0.007594822583333334,12,interpolate
2001-01-31,601,26,2001,0.008285261,1,real
2001-02-28,649,26,2001,0.008441153333333333,2,interpolate
2001-03-31,697,26,2001,0.008597045666666667,3,interpolate
2001-04-30,745,26,2001,0.008752938,4,interpolate
2001-05-31,793,26,2001,0.008908830333333334,5,interpolate
2001-06-30,841,26,2001,0.009064722666666667,6,interpolate
2001-07-31,889,26,2001,0.009220615000000001,7,interpolate
2001-08-31,937,26,2001,0.009376507333333334,8,interpolate
2001-09-30,985,26,2001,0.009532399666666667,9,interpolate
2001-10-31,1033,26,2001,0.009688292000000001,10,interpolate
2001-11-30,1081,26,2001,0.009844184333333334,11,interpolate
2001-12-31,1129,26,2001,0.010000076666666668,12,interpolate
2002-01-31,1177,26,2002,0.010155969,1,real
2002-02-28,1225,26,2002,0.010323791583333334,2,interpolate
2002-03-31,1273,26,2002,0.010491614166666666,3,interpolate
2002-04-30,1321,26,2002,0.010659436750000001,4,interpolate
2002-05-31,1369,26,2002,0.010827259333333334,5,interpolate
2002-06-30,1417,26,2002,0.010995081916666666,6,interpolate
2002-07-31,1465,26,2002,0.011162904500000001,7,interpolate
2002-08-31,1513,26,2002,0.011330727083333334,8,interpolate
2002-09-30,1561,26,2002,0.011498549666666667,9,interpolate
2002-10-31,1609,26,2002,0.01166637225,10,interpolate
2002-11-30,1657,26,2002,0.011834194833333332,11,interpolate
2002-12-31,1705,26,2002,0.012002017416666667,12,interpolate
2003-01-31,1753,26,2003,0.01216984,1,real
2003-02-28,1801,26,2003,0.012387666166666667,2,interpolate
2003-03-31,1849,26,2003,0.012605492333333333,3,interpolate
2003-04-30,1897,26,2003,0.0128233185,4,interpolate
2003-05-31,1945,26,2003,0.013041144666666666,5,interpolate
2003-06-30,1993,26,2003,0.013258970833333333,6,interpolate
2003-07-31,2041,26,2003,0.013476796999999999,7,interpolate
2003-08-31,2089,26,2003,0.013694623166666666,8,interpolate
2003-09-30,2137,26,2003,0.013912449333333334,9,interpolate
2003-10-31,2185,26,2003,0.0141302755,10,interpolate
2003-11-30,2233,26,2003,0.014348101666666667,11,interpolate
2003-12-31,2281,26,2003,0.014565927833333332,12,interpolate
2004-01-31,2329,26,2004,0.014783754,1,real
2004-02-29,2377,26,2004,0.014911332583333332,2,interpolate
2004-03-31,2425,26,2004,0.015038911166666667,3,interpolate
2004-04-30,2473,26,2004,0.01516648975,4,interpolate
2004-05-31,2521,26,2004,0.015294068333333332,5,interpolate
2004-06-30,2569,26,2004,0.015421646916666667,6,interpolate
2004-07-31,2617,26,2004,0.0155492255,7,interpolate
2004-08-31,2665,26,2004,0.015676804083333332,8,interpolate
2004-09-30,2713,26,2004,0.015804382666666665,9,interpolate
2004-10-31,2761,26,2004,0.01593196125,10,interpolate
2004-11-30,2809,26,2004,0.016059539833333334,11,interpolate
2004-12-31,2857,26,2004,0.016187118416666667,12,interpolate
2005-01-31,2905,26,2005,0.016314697,1,real
2005-02-28,2953,26,2005,0.016534100333333333,2,interpolate
2005-03-31,3001,26,2005,0.016753503666666666,3,interpolate
2005-04-30,3049,26,2005,0.016972907,4,interpolate
2005-05-31,3097,26,2005,0.017192310333333332,5,interpolate
2005-06-30,3145,26,2005,0.017411713666666665,6,interpolate
2005-07-31,3193,26,2005,0.017631117,7,interpolate
2005-08-31,3241,26,2005,0.017850520333333335,8,interpolate
2005-09-30,3289,26,2005,0.018069923666666668,9,interpolate
2005-10-31,3337,26,2005,0.018289327,10,interpolate
2005-11-30,3385,26,2005,0.018508730333333334,11,interpolate
2005-12-31,3433,26,2005,0.018728133666666667,12,interpolate
2006-01-31,3481,26,2006,0.018947537,1,real
2006-02-28,3529,26,2006,0.019203362083333335,2,interpolate
2006-03-31,3577,26,2006,0.019459187166666666,3,interpolate
2006-04-30,3625,26,2006,0.01971501225,4,interpolate
2006-05-31,3673,26,2006,0.01997083733333333,5,interpolate
2006-06-30,3721,26,2006,0.020226662416666666,6,interpolate
2006-07-31,3769,26,2006,0.0204824875,7,interpolate
2006-08-31,3817,26,2006,0.02073831258333333,8,interpolate
2006-09-30,3865,26,2006,0.020994137666666666,9,interpolate
2006-10-31,3913,26,2006,0.021249962749999997,10,interpolate
2006-11-30,3961,26,2006,0.02150578783333333,11,interpolate
2006-12-31,4009,26,2006,0.021761612916666662,12,interpolate
2007-01-31,4057,26,2007,0.022017437999999997,1,real
2007-02-28,4105,26,2007,0.022257714749999997,2,interpolate
2007-03-31,4153,26,2007,0.022497991499999998,3,interpolate
2007-04-30,4201,26,2007,0.02273826825,4,interpolate
2007-05-31,4249,26,2007,0.022978544999999996,5,interpolate
2007-06-30,4297,26,2007,0.023218821749999997,6,interpolate
2007-07-31,4345,26,2007,0.023459098499999997,7,interpolate
2007-08-31,4393,26,2007,0.023699375249999998,8,interpolate
2007-09-30,4441,26,2007,0.023939652,9,interpolate
2007-10-31,4489,26,2007,0.024179928749999996,10,interpolate
2007-11-30,4537,26,2007,0.024420205499999997,11,interpolate
2007-12-31,4585,26,2007,0.024660482249999997,12,interpolate
2008-01-31,4633,26,2008,0.024900758999999998,1,real
2008-02-29,4681,26,2008,0.025403558916666666,2,interpolate
2008-03-31,4729,26,2008,0.02590635883333333,3,interpolate
2008-04-30,4777,26,2008,0.026409158749999998,4,interpolate
2008-05-31,4825,26,2008,0.026911958666666666,5,interpolate
2008-06-30,4873,26,2008,0.02741475858333333,6,interpolate
2008-07-31,4921,26,2008,0.0279175585,7,interpolate
2008-08-31,4969,26,2008,0.028420358416666666,8,interpolate
2008-09-30,5017,26,2008,0.02892315833333333,9,interpolate
2008-10-31,5065,26,2008,0.02942595825,10,interpolate
2008-11-30,5113,26,2008,0.029928758166666666,11,interpolate
2008-12-31,5161,26,2008,0.03043155808333333,12,interpolate
2009-01-31,5209,26,2009,0.030934358,1,real
2009-02-28,5257,26,2009,0.031204618333333333,2,interpolate
2009-03-31,5305,26,2009,0.031474878666666664,3,interpolate
2009-04-30,5353,26,2009,0.031745139,4,interpolate
2009-05-31,5401,26,2009,0.03201539933333333,5,interpolate
2009-06-30,5449,26,2009,0.03228565966666667,6,interpolate
2009-07-31,5497,26,2009,0.03255592,7,interpolate
2009-08-31,5545,26,2009,0.03282618033333334,8,interpolate
2009-09-30,5593,26,2009,0.03309644066666667,9,interpolate
2009-10-31,5641,26,2009,0.033366701,10,interpolate
2009-11-30,5689,26,2009,0.03363696133333333,11,interpolate
2009-12-31,5737,26,2009,0.03390722166666667,12,interpolate
2010-01-31,5785,26,2010,0.034177482,1,real
2010-02-28,5833,26,2010,0.03426442691666667,2,interpolate
2010-03-31,5881,26,2010,0.03435137183333334,3,interpolate
2010-04-30,5929,26,2010,0.03443831675,4,interpolate
2010-05-31,5977,26,2010,0.03452526166666667,5,interpolate
2010-06-30,6025,26,2010,0.03461220658333333,6,interpolate
2010-07-31,6073,26,2010,0.0346991515,7,interpolate
2010-08-31,6121,26,2010,0.03478609641666667,8,interpolate
2010-09-30,6169,26,2010,0.034873041333333334,9,interpolate
2010-10-31,6217,26,2010,0.03495998625,10,interpolate
2010-11-30,6265,26,2010,0.03504693116666667,11,interpolate
2010-12-31,6313,26,2010,0.035133876083333335,12,interpolate
2011-01-31,6361,26,2011,0.035220821,1,real
2011-02-28,6409,26,2011,0.036046519416666666,2,interpolate
2011-03-31,6457,26,2011,0.03687221783333333,3,interpolate
2011-04-30,6505,26,2011,0.03769791625,4,interpolate
2011-05-31,6553,26,2011,0.038523614666666664,5,interpolate
2011-06-30,6601,26,2011,0.03934931308333333,6,interpolate
2011-07-31,6649,26,2011,0.040175011499999996,7,interpolate
2011-08-31,6697,26,2011,0.04100070991666667,8,interpolate
2011-09-30,6745,26,2011,0.041826408333333336,9,interpolate
2011-10-31,6793,26,2011,0.04265210675,10,interpolate
2011-11-30,6841,26,2011,0.04347780516666667,11,interpolate
2011-12-31,6889,26,2011,0.044303503583333334,12,interpolate
2012-01-31,6937,26,2012,0.045129202,1,real
2012-02-29,6985,26,2012,0.0452716425,2,interpolate
2012-03-31,7033,26,2012,0.045414083,3,interpolate
2012-04-30,7081,26,2012,0.0455565235,4,interpolate
2012-05-31,7129,26,2012,0.045698964,5,interpolate
2012-06-30,7177,26,2012,0.0458414045,6,interpolate
2012-07-31,7225,26,2012,0.045983844999999995,7,interpolate
2012-08-31,7273,26,2012,0.046126285499999996,8,interpolate
2012-09-30,7321,26,2012,0.046268725999999996,9,interpolate
2012-10-31,7369,26,2012,0.046411166499999996,10,interpolate
2012-11-30,7417,26,2012,0.046553607,11,interpolate
2012-12-31,7465,26,2012,0.0466960475,12,interpolate
2013-01-31,7513,26,2013,0.046838488,1,real
2013-02-28,7561,26,2013,0.04708820883333333,2,interpolate
2013-03-31,7609,26,2013,0.04733792966666667,3,interpolate
2013-04-30,7657,26,2013,0.047587650499999995,4,interpolate
2013-05-31,7705,26,2013,0.04783737133333333,5,interpolate
2013-06-30,7753,26,2013,0.048087092166666665,6,interpolate
2013-07-31,7801,26,2013,0.048336813,7,interpolate
2013-08-31,7849,26,2013,0.048586533833333334,8,interpolate
2013-09-30,7897,26,2013,0.04883625466666667,9,interpolate
2013-10-31,7945,26,2013,0.049085975500000004,10,interpolate
2013-11-30,7993,26,2013,0.04933569633333333,11,interpolate
2013-12-31,8041,26,2013,0.049585417166666666,12,interpolate
2014-01-31,8089,26,2014,0.049835138,1,real
2014-02-28,8137,26,2014,0.050127681916666667,2,interpolate
2014-03-31,8185,26,2014,0.05042022583333333,3,interpolate
2014-04-30,8233,26,2014,0.05071276975,4,interpolate
2014-05-31,8281,26,2014,0.05100531366666667,5,interpolate
2014-06-30,8329,26,2014,0.051297857583333335,6,interpolate
2014-07-31,8377,26,2014,0.0515904015,7,interpolate
2014-08-31,8425,26,2014,0.051882945416666666,8,interpolate
2014-09-30,8473,26,2014,0.05217548933333333,9,interpolate
2014-10-31,8521,26,2014,0.052468033250000004,10,interpolate
2014-11-30,8569,26,2014,0.05276057716666667,11,interpolate
2014-12-31,8617,26,2014,0.053053121083333335,12,interpolate
2015-01-31,8665,26,2015,0.053345665,1,real
2015-02-28,8713,26,2015,0.05361592525,2,interpolate
2015-03-31,8761,26,2015,0.0538861855,3,interpolate
2015-04-30,8809,26,2015,0.054156445750000004,4,interpolate
2015-05-31,8857,26,2015,0.054426706,5,interpolate
2015-06-30,8905,26,2015,0.05469696625,6,interpolate
2015-07-31,8953,26,2015,0.0549672265,7,interpolate
2015-08-31,9001,26,2015,0.05523748675,8,interpolate
2015-09-30,9049,26,2015,0.055507747,9,interpolate
2015-10-31,9097,26,2015,0.05577800725,10,interpolate
2015-11-30,9145,26,2015,0.0560482675,11,interpolate
2015-12-31,9193,26,2015,0.05631852775,12,interpolate
2016-01-31,9241,26,2016,0.056588788,1,real
2016-02-29,9289,26,2016,0.05687582133333333,2,interpolate
2016-03-31,9337,26,2016,0.057162854666666665,3,interpolate
2016-04-30,9385,26,2016,0.057449888000000005,4,interpolate
2016-05-31,9433,26,2016,0.05773692133333334,5,interpolate
2016-06-30,9481,26,2016,0.05802395466666667,6,interpolate
2016-07-31,9529,26,2016,0.058310988,7,interpolate
2016-08-31,9577,26,2016,0.05859802133333333,8,interpolate
2016-09-30,9625,26,2016,0.058885054666666665,9,interpolate
2016-10-31,9673,26,2016,0.059172088,10,interpolate
