CodigoEstacion,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
24017600,365,366,365,365,365,366,365,365,365,366,365,365,365,366,365,365,351,355,363,365,365,366,356,365,364,366,365,365,355,140
24017610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,365,333,213,31
24017640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,363,365,115
24017700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24017740,365,366,365,365,365,366,365,365,365,366,365,365,365,366,365,365,362,344,365,365,363,364,362,365,365,331,365,365,365,145
24027040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,365,365,337,126
24027060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,364,365,365,0
24027070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,345,364,364,141
24027090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24037030,365,366,365,365,365,366,365,365,365,366,365,365,365,366,341,365,365,365,360,361,342,363,365,365,353,0,334,365,365,0
24037130,365,366,365,365,365,366,365,365,365,366,365,322,321,366,341,0,153,366,365,365,324,355,360,365,363,364,365,365,0,0
24037190,246,274,365,365,365,366,309,365,365,366,365,365,204,351,365,365,333,346,331,365,365,364,365,365,364,0,365,365,185,96
24037290,365,366,365,365,365,366,365,365,365,366,365,352,334,352,363,365,365,363,362,332,364,322,365,365,364,0,365,365,365,95
24037320,0,0,365,365,365,366,329,365,365,366,365,206,365,359,259,365,365,366,365,365,360,362,362,365,364,0,365,365,365,70
24037370,365,366,365,365,336,338,365,365,365,336,365,365,358,366,361,365,365,366,365,365,245,365,365,365,364,0,365,365,359,0
24037510,365,366,365,365,284,209,320,0,289,271,365,344,253,366,365,326,359,356,326,365,45,0,0,0,155,365,245,365,360,145
24057050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25017010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,361,262,358,97
25017020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,365,363,363,37
25027020,365,366,365,365,365,366,365,365,365,366,365,365,365,365,365,362,364,364,365,365,365,366,364,365,362,363,365,365,365,130
25027050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,365,365,365,149
25027200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,344,365,365,152
25027370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,309,365,365,123
26017020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26017060,364,366,364,365,364,366,364,365,365,366,364,364,242,355,359,365,365,366,338,358,353,355,352,363,245,329,334,364,365,148
26017070,365,366,365,365,364,366,364,364,365,330,327,15,0,144,365,364,365,366,365,365,365,366,365,362,357,366,365,365,365,60
26027090,365,366,365,365,365,366,365,362,365,366,365,363,365,366,365,363,365,366,365,365,365,362,365,365,360,366,342,363,214,0
26027100,365,365,365,364,365,366,364,364,365,366,361,363,307,366,365,365,363,366,362,365,359,366,365,365,364,365,365,365,365,60
26027210,348,366,365,0,357,366,343,364,363,366,363,365,365,366,247,364,365,366,365,361,258,179,365,363,303,0,199,13,0,0
26027240,355,366,183,364,275,366,365,365,362,324,365,365,365,366,365,364,363,366,365,362,365,362,365,365,363,366,365,363,365,60
26027250,333,366,264,365,365,179,293,334,298,352,365,364,364,366,365,365,365,366,365,365,365,365,365,365,364,366,365,22,0,0
26037010,361,363,364,364,365,366,363,365,365,366,365,336,364,359,344,365,346,366,365,365,365,366,365,365,350,366,365,355,118,0
26047020,365,366,365,365,365,0,365,365,365,366,365,365,365,366,363,365,304,365,365,363,365,70,257,346,359,366,365,365,365,121
26047070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26057030,363,347,363,339,335,366,273,361,212,338,358,365,365,366,364,365,365,365,293,351,59,0,0,0,0,0,0,0,0,0
