date,year,month,mc,v_flow_mean_forecast,v_loss_cover,v_rainfall_total,scenario
2021-04-01,2021,4,22,348.5403980035648,2.641,324.96,Def_75%_P_B2
2021-05-01,2021,5,22,399.84898857273816,2.649,319.84,Def_75%_P_B2
2021-06-01,2021,6,22,441.21614790511234,2.658,241.81,Def_75%_P_B2
2021-07-01,2021,7,22,456.64540313658347,2.666,189.39,Def_75%_P_B2
2021-08-01,2021,8,22,446.53493617663815,2.674,270.84,Def_75%_P_B2
2021-09-01,2021,9,22,425.5177554046746,2.682,232.98,Def_75%_P_B2
2021-10-01,2021,10,22,401.973026451916,2.691,233.68,Def_75%_P_B2
2021-11-01,2021,11,22,380.05409322209255,2.699,172.72,Def_75%_P_B2
2021-12-01,2021,12,22,361.6661262542959,2.707,136.07,Def_75%_P_B2
2020-01-01,2020,1,23,70.37663489250772,4.879,87.53,Def_75%_P_B2
2020-02-01,2020,2,23,81.54036546371499,4.894,118.34,Def_75%_P_B2
2020-03-01,2020,3,23,87.36659475049687,4.909,0.0,Def_75%_P_B2
2020-04-01,2020,4,23,104.15470584751395,4.9239999999999995,184.15,Def_75%_P_B2
2020-05-01,2020,5,23,155.24737845195577,4.939,395.57,Def_75%_P_B2
2020-06-01,2020,6,23,165.34969125232425,4.954,361.56,Def_75%_P_B2
2020-07-01,2020,7,23,159.14054859057046,4.968999999999999,433.59,Def_75%_P_B2
2020-08-01,2020,8,23,163.2340169844816,4.984,315.25,Def_75%_P_B2
2020-09-01,2020,9,23,151.08777176358322,4.999,344.02,Def_75%_P_B2
2020-10-01,2020,10,23,149.04608844517352,5.013999999999999,418.92,Def_75%_P_B2
2020-11-01,2020,11,23,145.9957649695626,5.029,113.69,Def_75%_P_B2
2020-12-01,2020,12,23,126.27229740973527,5.044,12.29,Def_75%_P_B2
2021-01-01,2021,1,23,115.34385416849597,5.059,19.46,Def_75%_P_B2
2021-02-01,2021,2,23,112.26512199769226,5.074,7.17,Def_75%_P_B2
2021-03-01,2021,3,23,122.36344959590252,5.0889999999999995,19.46,Def_75%_P_B2
2021-04-01,2021,4,23,149.67341364706394,5.104,165.93,Def_75%_P_B2
2021-05-01,2021,5,23,184.14709240777066,5.119,431.21,Def_75%_P_B2
2021-06-01,2021,6,23,201.17296956281044,5.1339999999999995,370.39,Def_75%_P_B2
2021-07-01,2021,7,23,203.2904378846976,5.149,295.37,Def_75%_P_B2
2021-08-01,2021,8,23,198.9962490956406,5.164,360.96,Def_75%_P_B2
2021-09-01,2021,9,23,191.12920418547677,5.179,251.53,Def_75%_P_B2
2021-10-01,2021,10,23,185.73386883425258,5.194,207.92,Def_75%_P_B2
2021-11-01,2021,11,23,174.0054683304957,5.209,200.75,Def_75%_P_B2
2021-12-01,2021,12,23,155.25364613683374,5.224,111.64,Def_75%_P_B2
2020-01-01,2020,1,24,12.9205597116967,17.823,88.61,Def_75%_P_B2
2020-02-01,2020,2,24,16.13412374847946,17.877000000000002,59.66,Def_75%_P_B2
2020-03-01,2020,3,24,15.950561589763247,17.93,230.94,Def_75%_P_B2
2020-04-01,2020,4,24,23.407277526806748,17.983,216.0,Def_75%_P_B2
2020-05-01,2020,5,24,30.17739678649363,18.035999999999998,122.22,Def_75%_P_B2
2020-06-01,2020,6,24,30.757102669476833,18.09,83.08,Def_75%_P_B2
2020-07-01,2020,7,24,25.066815425172095,18.143,64.74,Def_75%_P_B2
2020-08-01,2020,8,24,23.643288465258163,18.196,70.25,Def_75%_P_B2
2020-09-01,2020,9,24,26.1783556923252,18.249000000000002,182.83,Def_75%_P_B2
2020-10-01,2020,10,24,33.97233065302255,18.303,548.38,Def_75%_P_B2
2020-11-01,2020,11,24,39.31901136242861,18.356,200.87,Def_75%_P_B2
2020-12-01,2020,12,24,37.722613225209585,18.409,14.4,Def_75%_P_B2
2021-01-01,2021,1,24,31.026225819713083,18.462,37.66,Def_75%_P_B2
2021-02-01,2021,2,24,28.04532465313639,18.516,14.88,Def_75%_P_B2
2021-03-01,2021,3,24,29.799764971485054,18.569,99.55,Def_75%_P_B2
2021-04-01,2021,4,24,36.912140697486294,18.622,313.53,Def_75%_P_B2
2021-05-01,2021,5,24,42.951748303200205,18.675,265.59,Def_75%_P_B2
2021-06-01,2021,6,24,41.4929502187355,18.729000000000003,88.02,Def_75%_P_B2
2021-07-01,2021,7,24,34.55044151967026,18.782,50.8,Def_75%_P_B2
2021-08-01,2021,8,24,31.060746911784477,18.834999999999997,18.43,Def_75%_P_B2
2021-09-01,2021,9,24,34.34596866703647,18.887999999999998,265.27,Def_75%_P_B2
2021-10-01,2021,10,24,41.9292269532079,18.942,296.26,Def_75%_P_B2
2021-11-01,2021,11,24,47.08305912282621,18.995,269.97,Def_75%_P_B2
2021-12-01,2021,12,24,45.074745883483104,19.048000000000002,88.31,Def_75%_P_B2
2020-01-01,2020,1,25,5.813521607784644,6.367000000000001,18.75,Def_75%_P_B2
2020-02-01,2020,2,25,8.193474566937304,6.387,0.0,Def_75%_P_B2
2020-03-01,2020,3,25,8.535049221822357,6.406000000000001,12.83,Def_75%_P_B2
2020-04-01,2020,4,25,8.472822595609829,6.426,73.52,Def_75%_P_B2
2020-05-01,2020,5,25,8.920806938994762,6.444999999999999,265.96,Def_75%_P_B2
2020-06-01,2020,6,25,9.030231491993161,6.465,83.88,Def_75%_P_B2
2020-07-01,2020,7,25,8.87654069819274,6.483999999999999,27.63,Def_75%_P_B2
2020-08-01,2020,8,25,8.982517429895005,6.5040000000000004,0.0,Def_75%_P_B2
2020-09-01,2020,9,25,9.38952120057906,6.523,4.93,Def_75%_P_B2
2020-10-01,2020,10,25,9.654294025980315,6.543,180.51,Def_75%_P_B2
2020-11-01,2020,11,25,10.725731936223145,6.561999999999999,639.06,Def_75%_P_B2
2020-12-01,2020,12,25,10.637761614945266,6.582000000000001,32.07,Def_75%_P_B2
2021-01-01,2021,1,25,10.586383058726469,6.601,0.0,Def_75%_P_B2
2021-02-01,2021,2,25,10.757240361602577,6.621,0.0,Def_75%_P_B2
2021-03-01,2021,3,25,11.123389431603181,6.64,0.0,Def_75%_P_B2
2021-04-01,2021,4,25,11.48409517471926,6.660000000000001,22.7,Def_75%_P_B2
2021-05-01,2021,5,25,12.434545029636368,6.679,75.0,Def_75%_P_B2
2021-06-01,2021,6,25,12.533398576056436,6.699,347.37,Def_75%_P_B2
2021-07-01,2021,7,25,12.324244082319158,6.718,2.96,Def_75%_P_B2
2021-08-01,2021,8,25,12.180611346686943,6.7379999999999995,1.97,Def_75%_P_B2
2021-09-01,2021,9,25,12.482075147709146,6.757000000000001,0.0,Def_75%_P_B2
2021-10-01,2021,10,25,13.047489615202878,6.776999999999999,36.51,Def_75%_P_B2
2021-11-01,2021,11,25,13.84155004901639,6.796,265.11,Def_75%_P_B2
2021-12-01,2021,12,25,13.840011692869886,6.816,180.65,Def_75%_P_B2
2020-01-01,2020,1,26,108.06206962826931,6.888,177.83,Def_75%_P_B2
2020-02-01,2020,2,26,129.3067038702856,6.909999999999999,63.04,Def_75%_P_B2
2020-03-01,2020,3,26,136.75094508088765,6.932,87.73,Def_75%_P_B2
2020-04-01,2020,4,26,197.04607774965223,6.952999999999999,394.76,Def_75%_P_B2
2020-05-01,2020,5,26,210.0849045508348,6.9750000000000005,248.5,Def_75%_P_B2
2020-06-01,2020,6,26,212.66808243784928,6.997000000000001,182.49,Def_75%_P_B2
2020-07-01,2020,7,26,136.38241785159047,7.019,154.17,Def_75%_P_B2
2020-08-01,2020,8,26,132.029241892698,7.04,84.64,Def_75%_P_B2
2020-09-01,2020,9,26,177.89873318221672,7.062,28.45,Def_75%_P_B2
2020-10-01,2020,10,26,230.36392007920446,7.084,212.72,Def_75%_P_B2
2020-11-01,2020,11,26,248.46926601969895,7.106,633.76,Def_75%_P_B2
2020-12-01,2020,12,26,221.26403106339512,7.127,168.69,Def_75%_P_B2
2021-01-01,2021,1,26,186.3815731717223,7.149,5.08,Def_75%_P_B2
2021-02-01,2021,2,26,166.77879998053658,7.170999999999999,23.37,Def_75%_P_B2
2021-03-01,2021,3,26,186.74548491941277,7.193,60.68,Def_75%_P_B2
2021-04-01,2021,4,26,225.90602226098164,7.2139999999999995,196.93,Def_75%_P_B2
2021-05-01,2021,5,26,241.97225146071236,7.236,273.86,Def_75%_P_B2
2021-06-01,2021,6,26,227.22360026486245,7.258000000000001,224.19,Def_75%_P_B2
2021-07-01,2021,7,26,182.38463354525896,7.28,109.28,Def_75%_P_B2
2021-08-01,2021,8,26,164.64876085565658,7.301,63.85,Def_75%_P_B2
2021-09-01,2021,9,26,183.9109570597247,7.323,3.05,Def_75%_P_B2
2021-10-01,2021,10,26,221.74441362959084,7.345,218.31,Def_75%_P_B2
2021-11-01,2021,11,26,237.88843211849743,7.367,303.88,Def_75%_P_B2
2021-12-01,2021,12,26,219.2232247329123,7.388,393.4,Def_75%_P_B2
2020-01-01,2020,1,27,23.462825578223935,4.443,161.49,Def_75%_P_B2
2020-02-01,2020,2,27,34.95960264431394,4.458,49.04,Def_75%_P_B2
2020-03-01,2020,3,27,34.819705701342166,4.472,126.57,Def_75%_P_B2
2020-04-01,2020,4,27,44.57188248914945,4.486,110.52,Def_75%_P_B2
2020-05-01,2020,5,27,42.22294659299722,4.5,135.47,Def_75%_P_B2
2020-06-01,2020,6,27,46.382002979499156,4.515000000000001,54.48,Def_75%_P_B2
2020-07-01,2020,7,27,38.985289457992124,4.529,45.14,Def_75%_P_B2
2020-08-01,2020,8,27,42.14915680625632,4.543,38.37,Def_75%_P_B2
2020-09-01,2020,9,27,39.855780560329265,4.557,29.9,Def_75%_P_B2
2020-10-01,2020,10,27,45.81250272937064,4.572,72.49,Def_75%_P_B2
2020-11-01,2020,11,27,42.68361366826666,4.585999999999999,378.64,Def_75%_P_B2
2020-12-01,2020,12,27,42.88812497955602,4.6,117.68,Def_75%_P_B2
2021-01-01,2021,1,27,38.54211642824471,4.614,41.24,Def_75%_P_B2
2021-02-01,2021,2,27,39.798862792411384,4.629,51.75,Def_75%_P_B2
2021-03-01,2021,3,27,41.85656638544386,4.643,7.22,Def_75%_P_B2
2021-04-01,2021,4,27,45.23106342322734,4.657,58.47,Def_75%_P_B2
2021-05-01,2021,5,27,46.52170181307556,4.671,122.17,Def_75%_P_B2
2021-06-01,2021,6,27,45.9428934840319,4.686,141.71,Def_75%_P_B2
2021-07-01,2021,7,27,43.77261021321224,4.7,24.37,Def_75%_P_B2
2021-08-01,2021,8,27,43.78268515424925,4.714,36.06,Def_75%_P_B2
2021-09-01,2021,9,27,44.88029695496121,4.728000000000001,26.51,Def_75%_P_B2
2021-10-01,2021,10,27,46.79240450882859,4.743,171.64,Def_75%_P_B2
2021-11-01,2021,11,27,46.661837025618695,4.757,97.5,Def_75%_P_B2
2021-12-01,2021,12,27,45.073701094463964,4.771,194.74,Def_75%_P_B2
2020-01-01,2020,1,28,47.71521688755726,6.043,162.7,Def_75%_P_B2
2020-02-01,2020,2,28,53.139890379815526,6.061,0.0,Def_75%_P_B2
2020-03-01,2020,3,28,47.238929380518776,6.08,25.64,Def_75%_P_B2
2020-04-01,2020,4,28,57.8850236235024,6.099,71.98,Def_75%_P_B2
2020-05-01,2020,5,28,69.25497497220263,6.117999999999999,380.62,Def_75%_P_B2
2020-06-01,2020,6,28,69.11176607501676,6.136,424.01,Def_75%_P_B2
2020-07-01,2020,7,28,70.11059608341345,6.155,473.31,Def_75%_P_B2
2020-08-01,2020,8,28,71.19690168651944,6.174,319.48,Def_75%_P_B2
2020-09-01,2020,9,28,77.8553209826467,6.193,655.73,Def_75%_P_B2
2020-10-01,2020,10,28,77.14980150791874,6.211,271.17,Def_75%_P_B2
2020-11-01,2020,11,28,73.98005190484969,6.23,678.21,Def_75%_P_B2
2020-12-01,2020,12,28,70.29817646297224,6.249,185.38,Def_75%_P_B2
2021-01-01,2021,1,28,72.00999387657993,6.268,1.97,Def_75%_P_B2
2021-02-01,2021,2,28,72.51610912812568,6.286,0.0,Def_75%_P_B2
2021-03-01,2021,3,28,72.62546062691578,6.305,50.29,Def_75%_P_B2
2021-04-01,2021,4,28,76.02822566498914,6.324000000000001,415.13,Def_75%_P_B2
2021-05-01,2021,5,28,82.28938828280849,6.343,396.4,Def_75%_P_B2
2021-06-01,2021,6,28,86.00955505012745,6.361,273.14,Def_75%_P_B2
2021-07-01,2021,7,28,87.4726536699847,6.38,376.68,Def_75%_P_B2
2021-08-01,2021,8,28,90.61407672886988,6.399000000000001,484.16,Def_75%_P_B2
2021-09-01,2021,9,28,93.65171148242759,6.418,372.73,Def_75%_P_B2
2021-10-01,2021,10,28,93.52186631515667,6.436,412.17,Def_75%_P_B2
2021-11-01,2021,11,28,90.6974533619436,6.455,485.14,Def_75%_P_B2
2021-12-01,2021,12,28,87.06966220564426,6.474,258.35,Def_75%_P_B2
2020-01-01,2020,1,29,9.518111955874591,1.794,683.13,Def_75%_P_B2
2020-02-01,2020,2,29,10.8578586640437,1.799,675.21,Def_75%_P_B2
2020-03-01,2020,3,29,19.55204087593968,1.804,517.37,Def_75%_P_B2
2020-04-01,2020,4,29,15.719507422096886,1.809,506.65,Def_75%_P_B2
2020-05-01,2020,5,29,21.302733188279937,1.815,854.98,Def_75%_P_B2
2020-06-01,2020,6,29,24.11510886773049,1.82,1078.41,Def_75%_P_B2
2020-07-01,2020,7,29,26.36862961930271,1.825,755.44,Def_75%_P_B2
2020-08-01,2020,8,29,27.2438013273803,1.83,910.52,Def_75%_P_B2
2020-09-01,2020,9,29,32.69766274241157,1.836,1077.99,Def_75%_P_B2
2020-10-01,2020,10,29,31.84677765201966,1.841,483.69,Def_75%_P_B2
2020-11-01,2020,11,29,27.609435897391684,1.846,793.3,Def_75%_P_B2
2020-12-01,2020,12,29,27.19629655393699,1.851,1146.29,Def_75%_P_B2
2021-01-01,2021,1,29,28.904952107342858,1.857,451.07,Def_75%_P_B2
2021-02-01,2021,2,29,28.084773386772447,1.862,229.31,Def_75%_P_B2
2021-03-01,2021,3,29,26.91148259227515,1.867,544.96,Def_75%_P_B2
2021-04-01,2021,4,29,28.34402539565648,1.872,641.82,Def_75%_P_B2
2021-05-01,2021,5,29,29.73692214936173,1.8780000000000001,650.06,Def_75%_P_B2
2021-06-01,2021,6,29,30.27014810328852,1.883,722.01,Def_75%_P_B2
2021-07-01,2021,7,29,31.535661437659485,1.8880000000000001,830.2,Def_75%_P_B2
2021-08-01,2021,8,29,32.298950739050795,1.8929999999999998,855.77,Def_75%_P_B2
2021-09-01,2021,9,29,31.722185996851806,1.899,1041.39,Def_75%_P_B2
2021-10-01,2021,10,29,31.70385537378005,1.9040000000000001,1407.46,Def_75%_P_B2
2021-11-01,2021,11,29,32.45205774689266,1.909,1026.43,Def_75%_P_B2
2021-12-01,2021,12,29,32.22644548606192,1.9140000000000001,616.09,Def_75%_P_B2
2020-01-01,2020,1,30,11.496767704498623,3.3009999999999997,166.56,Def_75%_P_B2
2020-02-01,2020,2,30,13.69898336447138,3.312,248.2,Def_75%_P_B2
2020-03-01,2020,3,30,15.532676603890547,3.322,210.04,Def_75%_P_B2
2020-04-01,2020,4,30,19.905678104360494,3.3329999999999997,238.67,Def_75%_P_B2
2020-05-01,2020,5,30,20.634567739419758,3.343,191.79,Def_75%_P_B2
2020-06-01,2020,6,30,19.173392857906506,3.354,74.86,Def_75%_P_B2
2020-07-01,2020,7,30,15.295956578022851,3.3640000000000003,39.92,Def_75%_P_B2
2020-08-01,2020,8,30,12.886263635000812,3.375,45.64,Def_75%_P_B2
2020-09-01,2020,9,30,12.435142294387413,3.385,85.15,Def_75%_P_B2
2020-10-01,2020,10,30,13.866902343540236,3.396,326.83,Def_75%_P_B2
2020-11-01,2020,11,30,20.918590187183597,3.406,566.44,Def_75%_P_B2
2020-12-01,2020,12,30,28.001008046285023,3.417,70.29,Def_75%_P_B2
2021-01-01,2021,1,30,25.826926474471115,3.427,93.31,Def_75%_P_B2
2021-02-01,2021,2,30,22.101939762452144,3.438,154.07,Def_75%_P_B2
2021-03-01,2021,3,30,20.406371572041113,3.4479999999999995,202.37,Def_75%_P_B2
2021-04-01,2021,4,30,22.120628466442454,3.459,345.06,Def_75%_P_B2
2021-05-01,2021,5,30,24.15535924255906,3.469,179.61,Def_75%_P_B2
2021-06-01,2021,6,30,23.02106338370966,3.4799999999999995,20.68,Def_75%_P_B2
2021-07-01,2021,7,30,19.462795449745872,3.49,30.15,Def_75%_P_B2
2021-08-01,2021,8,30,15.991705179013557,3.501,0.69,Def_75%_P_B2
2021-09-01,2021,9,30,13.9681403047131,3.511,84.91,Def_75%_P_B2
2021-10-01,2021,10,30,15.60102404831752,3.5220000000000002,245.66,Def_75%_P_B2
2021-11-01,2021,11,30,20.57661223873671,3.5319999999999996,576.72,Def_75%_P_B2
2021-12-01,2021,12,30,24.356306376422776,3.543,294.32,Def_75%_P_B2
2020-01-01,2020,1,31,7.716021278899614,2.7470000000000003,143.15,Def_75%_P_B2
2020-02-01,2020,2,31,6.876765333553482,2.7560000000000002,152.13,Def_75%_P_B2
2020-03-01,2020,3,31,6.132649249941761,2.765,26.05,Def_75%_P_B2
2020-04-01,2020,4,31,6.48170261118833,2.774,102.38,Def_75%_P_B2
2020-05-01,2020,5,31,7.380979409989222,2.783,125.29,Def_75%_P_B2
2020-06-01,2020,6,31,8.940630319530847,2.792,4.97,Def_75%_P_B2
2020-07-01,2020,7,31,8.319421498697093,2.801,18.12,Def_75%_P_B2
2020-08-01,2020,8,31,6.886907605456626,2.81,1.57,Def_75%_P_B2
2020-09-01,2020,9,31,5.155675540036858,2.819,33.28,Def_75%_P_B2
2020-10-01,2020,10,31,5.116658174451921,2.828,98.11,Def_75%_P_B2
2020-11-01,2020,11,31,6.630248362619753,2.8369999999999997,407.85,Def_75%_P_B2
2020-12-01,2020,12,31,8.281496536595501,2.846,45.05,Def_75%_P_B2
2021-01-01,2021,1,31,9.747357455214207,2.855,142.63,Def_75%_P_B2
2021-02-01,2021,2,31,9.036554605548686,2.864,100.72,Def_75%_P_B2
2021-03-01,2021,3,31,8.03821172475272,2.8729999999999998,84.86,Def_75%_P_B2
2021-04-01,2021,4,31,7.957687386877028,2.8819999999999997,139.15,Def_75%_P_B2
2021-05-01,2021,5,31,8.590633910521296,2.891,102.99,Def_75%_P_B2
2021-06-01,2021,6,31,9.335276912249931,2.9000000000000004,27.36,Def_75%_P_B2
2021-07-01,2021,7,31,9.07194232333914,2.9090000000000003,7.93,Def_75%_P_B2
2021-08-01,2021,8,31,7.795576872921284,2.918,0.0,Def_75%_P_B2
2021-09-01,2021,9,31,6.269709823116907,2.927,102.73,Def_75%_P_B2
2021-10-01,2021,10,31,6.133241639338706,2.936,117.71,Def_75%_P_B2
2021-11-01,2021,11,31,7.253622361501083,2.945,363.07,Def_75%_P_B2
2021-12-01,2021,12,31,8.626544794710851,2.954,231.5,Def_75%_P_B2
2020-01-01,2020,1,32,20.205319529609927,2.384,147.58,Def_75%_P_B2
2020-02-01,2020,2,32,22.143244418202663,2.392,164.86,Def_75%_P_B2
2020-03-01,2020,3,32,26.65027273418837,2.399,130.56,Def_75%_P_B2
2020-04-01,2020,4,32,31.89001156027152,2.407,82.18,Def_75%_P_B2
2020-05-01,2020,5,32,38.72750685762294,2.414,80.49,Def_75%_P_B2
2020-06-01,2020,6,32,41.059561716872636,2.4219999999999997,105.36,Def_75%_P_B2
2020-07-01,2020,7,32,39.137785970473786,2.429,22.04,Def_75%_P_B2
2020-08-01,2020,8,32,32.04063202796509,2.437,19.97,Def_75%_P_B2
2020-09-01,2020,9,32,28.16509400277912,2.444,3.51,Def_75%_P_B2
2020-10-01,2020,10,32,31.343238618233865,2.452,75.04,Def_75%_P_B2
2020-11-01,2020,11,32,40.601088949212,2.459,127.5,Def_75%_P_B2
2020-12-01,2020,12,32,47.509364748661994,2.467,251.03,Def_75%_P_B2
2021-01-01,2021,1,32,45.81424245606434,2.474,70.0,Def_75%_P_B2
2021-02-01,2021,2,32,42.62233065299493,2.4819999999999998,115.44,Def_75%_P_B2
2021-03-01,2021,3,32,40.50667841014406,2.489,79.67,Def_75%_P_B2
2021-04-01,2021,4,32,41.336153262323776,2.497,68.85,Def_75%_P_B2
2021-05-01,2021,5,32,45.00473425955848,2.504,166.94,Def_75%_P_B2
2021-06-01,2021,6,32,48.62191670752891,2.512,119.6,Def_75%_P_B2
2021-07-01,2021,7,32,47.545586580349585,2.519,32.64,Def_75%_P_B2
2021-08-01,2021,8,32,44.19534108816415,2.527,14.4,Def_75%_P_B2
2021-09-01,2021,9,32,42.60101358505935,2.5340000000000003,8.46,Def_75%_P_B2
2021-10-01,2021,10,32,44.23220972684877,2.5420000000000003,48.16,Def_75%_P_B2
2021-11-01,2021,11,32,48.760257029335904,2.549,119.43,Def_75%_P_B2
2021-12-01,2021,12,32,52.13319470360112,2.557,262.5,Def_75%_P_B2
2020-01-01,2020,1,33,2.191545868510198,2.665,330.06,Def_75%_P_B2
2020-02-01,2020,2,33,2.666557116416444,2.673,275.01,Def_75%_P_B2
2020-03-01,2020,3,33,2.4427493483739804,2.681,367.26,Def_75%_P_B2
2020-04-01,2020,4,33,2.2491312097967113,2.689,181.46,Def_75%_P_B2
2020-05-01,2020,5,33,3.415273245752714,2.698,192.91,Def_75%_P_B2
2020-06-01,2020,6,33,4.233145264943302,2.706,239.29,Def_75%_P_B2
2020-07-01,2020,7,33,3.5981081834448645,2.714,37.95,Def_75%_P_B2
2020-08-01,2020,8,33,3.116925335024569,2.722,49.48,Def_75%_P_B2
2020-09-01,2020,9,33,2.985803149141617,2.731,33.67,Def_75%_P_B2
2020-10-01,2020,10,33,3.792534237428301,2.7390000000000003,54.36,Def_75%_P_B2
2020-11-01,2020,11,33,4.464783049455538,2.7470000000000003,283.94,Def_75%_P_B2
2020-12-01,2020,12,33,6.022284348583604,2.7550000000000003,582.51,Def_75%_P_B2
2021-01-01,2021,1,33,6.21741736600964,2.7640000000000002,48.84,Def_75%_P_B2
2021-02-01,2021,2,33,6.1509654792031805,2.7720000000000002,303.03,Def_75%_P_B2
2021-03-01,2021,3,33,5.721016063294863,2.78,162.8,Def_75%_P_B2
2021-04-01,2021,4,33,5.2986833771935125,2.788,168.34,Def_75%_P_B2
2021-05-01,2021,5,33,5.7799208563948055,2.7969999999999997,364.13,Def_75%_P_B2
2021-06-01,2021,6,33,6.166118889564435,2.8049999999999997,186.4,Def_75%_P_B2
2021-07-01,2021,7,33,5.669523647829853,2.8129999999999997,38.07,Def_75%_P_B2
2021-08-01,2021,8,33,5.103408811143542,2.8209999999999997,60.16,Def_75%_P_B2
2021-09-01,2021,9,33,5.109701118046094,2.83,3.71,Def_75%_P_B2
2021-10-01,2021,10,33,5.794753782467164,2.838,133.93,Def_75%_P_B2
2021-11-01,2021,11,33,6.566605443233639,2.846,254.34,Def_75%_P_B2
2021-12-01,2021,12,33,7.692009396483546,2.854,543.05,Def_75%_P_B2
2020-01-01,2020,1,34,174.56213181546852,3.7190000000000003,103.53,Def_75%_P_B2
2020-02-01,2020,2,34,195.69079079142574,3.73,167.41,Def_75%_P_B2
2020-03-01,2020,3,34,162.43674265160075,3.74,214.64,Def_75%_P_B2
2020-04-01,2020,4,34,197.58485679166373,3.7510000000000003,269.97,Def_75%_P_B2
2020-05-01,2020,5,34,241.67252192284298,3.7609999999999997,372.41,Def_75%_P_B2
2020-06-01,2020,6,34,335.84275030204424,3.772,368.72,Def_75%_P_B2
2020-07-01,2020,7,34,386.67876549233097,3.782,276.36,Def_75%_P_B2
2020-08-01,2020,8,34,372.9793816384075,3.7929999999999997,273.5,Def_75%_P_B2
2020-09-01,2020,9,34,337.2409186401395,3.803,133.7,Def_75%_P_B2
2020-10-01,2020,10,34,277.4507025578548,3.814,129.85,Def_75%_P_B2
2020-11-01,2020,11,34,260.8645733939897,3.8240000000000003,136.89,Def_75%_P_B2
2020-12-01,2020,12,34,269.05708922604896,3.8350000000000004,130.4,Def_75%_P_B2
2021-01-01,2021,1,34,267.78908795775567,3.8449999999999998,149.46,Def_75%_P_B2
2021-02-01,2021,2,34,260.81087190317197,3.856,140.45,Def_75%_P_B2
2021-03-01,2021,3,34,269.1568581498584,3.866,238.59,Def_75%_P_B2
2021-04-01,2021,4,34,287.55359418367067,3.877,226.96,Def_75%_P_B2
2021-05-01,2021,5,34,342.49013157634033,3.887,346.23,Def_75%_P_B2
2021-06-01,2021,6,34,401.5429518490952,3.898,347.67,Def_75%_P_B2
2021-07-01,2021,7,34,434.24902267756175,3.9079999999999995,344.81,Def_75%_P_B2
2021-08-01,2021,8,34,437.3901441754207,3.9190000000000005,250.82,Def_75%_P_B2
2021-09-01,2021,9,34,399.1427152719014,3.929,141.78,Def_75%_P_B2
2021-10-01,2021,10,34,359.52254087269756,3.94,198.06,Def_75%_P_B2
2021-11-01,2021,11,34,329.6285516023818,3.95,211.6,Def_75%_P_B2
2021-12-01,2021,12,34,312.66704863241574,3.961,177.88,Def_75%_P_B2
2020-01-01,2020,1,35,99.70658449187482,9.536,244.79,Def_75%_P_B2
2020-02-01,2020,2,35,174.346847855965,9.563,91.56,Def_75%_P_B2
2020-03-01,2020,3,35,229.12022487539377,9.59,244.91,Def_75%_P_B2
2020-04-01,2020,4,35,263.5033438990084,9.617,318.34,Def_75%_P_B2
2020-05-01,2020,5,35,280.9990574510364,9.644,464.35,Def_75%_P_B2
2020-06-01,2020,6,35,245.37438178928215,9.671000000000001,530.83,Def_75%_P_B2
2020-07-01,2020,7,35,253.07069607866413,9.698,423.23,Def_75%_P_B2
2020-08-01,2020,8,35,215.92536702448822,9.725,349.25,Def_75%_P_B2
2020-09-01,2020,9,35,212.2670607735421,9.751999999999999,197.52,Def_75%_P_B2
2020-10-01,2020,10,35,219.2974262268173,9.779,210.93,Def_75%_P_B2
2020-11-01,2020,11,35,223.8816521429109,9.806,182.09,Def_75%_P_B2
2020-12-01,2020,12,35,222.3223178287807,9.833,182.84,Def_75%_P_B2
2021-01-01,2021,1,35,211.77081870070134,9.86,292.66,Def_75%_P_B2
2021-02-01,2021,2,35,256.0425643455144,9.887,172.39,Def_75%_P_B2
2021-03-01,2021,3,35,312.74395477285384,9.914000000000001,313.01,Def_75%_P_B2
2021-04-01,2021,4,35,343.533421188853,9.940999999999999,288.08,Def_75%_P_B2
2021-05-01,2021,5,35,349.42489806283584,9.968,448.23,Def_75%_P_B2
2021-06-01,2021,6,35,314.4417569546465,9.995,633.55,Def_75%_P_B2
2021-07-01,2021,7,35,289.71545248640444,10.022,480.13,Def_75%_P_B2
2021-08-01,2021,8,35,252.95704751198224,10.049,421.36,Def_75%_P_B2
2021-09-01,2021,9,35,236.5610297608978,10.076,177.58,Def_75%_P_B2
2021-10-01,2021,10,35,234.37009198585653,10.103,350.86,Def_75%_P_B2
2021-11-01,2021,11,35,229.83794225806872,10.13,321.42,Def_75%_P_B2
2021-12-01,2021,12,35,225.81014883496042,10.157,279.1,Def_75%_P_B2
2020-01-01,2020,1,36,114.30005604357697,8.816,107.17,Def_75%_P_B2
2020-02-01,2020,2,36,127.41369759422125,8.843,2.01,Def_75%_P_B2
2020-03-01,2020,3,36,99.32449860004829,8.870000000000001,189.54,Def_75%_P_B2
2020-04-01,2020,4,36,81.97397915361577,8.896999999999998,625.82,Def_75%_P_B2
2020-05-01,2020,5,36,113.13993456638218,8.924,450.71,Def_75%_P_B2
2020-06-01,2020,6,36,136.8121188991457,8.951,505.58,Def_75%_P_B2
2020-07-01,2020,7,36,175.89942787113935,8.978,504.59,Def_75%_P_B2
2020-08-01,2020,8,36,172.68900647929715,9.005,252.85,Def_75%_P_B2
2020-09-01,2020,9,36,138.34028306969333,9.032,226.81,Def_75%_P_B2
