MC,date,year,month,flow,model_type,climate_change_scenario,loss_cover_scenario
14,2020-10,2020,10,98.84307041645052,LSTM,1,0
14,2020-11,2020,11,110.24495080769064,LSTM,1,0
14,2020-12,2020,12,75.48059946864844,LSTM,1,0
14,2021-01,2021,1,31.359376180320982,LSTM,1,0
14,2021-02,2021,2,40.69268393903971,LSTM,1,0
14,2021-03,2021,3,54.49633356437088,LSTM,1,0
14,2021-04,2021,4,113.08624748051169,LSTM,1,0
14,2021-05,2021,5,72.33638591587544,LSTM,1,0
14,2021-06,2021,6,59.42070611923933,LSTM,1,0
14,2021-07,2021,7,49.80088499084116,LSTM,1,0
14,2021-08,2021,8,46.65265552178026,LSTM,1,0
14,2021-09,2021,9,72.45734205961229,LSTM,1,0
14,2021-10,2021,10,77.41354757189751,LSTM,1,0
14,2021-11,2021,11,61.8862154597044,LSTM,1,0
14,2021-12,2021,12,36.72387927934528,LSTM,1,0
15,2020-01,2020,1,9.623177953064443,LSTM,1,0
15,2020-02,2020,2,29.8332707464695,LSTM,1,0
15,2020-03,2020,3,46.055558615922926,LSTM,1,0
15,2020-04,2020,4,69.24717988967896,LSTM,1,0
15,2020-05,2020,5,96.33952909708023,LSTM,1,0
15,2020-06,2020,6,81.0305870950222,LSTM,1,0
15,2020-07,2020,7,51.97725164890289,LSTM,1,0
15,2020-08,2020,8,48.88540982604028,LSTM,1,0
15,2020-09,2020,9,45.02138202190399,LSTM,1,0
15,2020-10,2020,10,100.05345506668091,LSTM,1,0
15,2020-11,2020,11,145.56995582580564,LSTM,1,0
15,2020-12,2020,12,91.0526847362518,LSTM,1,0
15,2021-01,2021,1,3.4493643537163727,LSTM,1,0
15,2021-02,2021,2,9.160184206068513,LSTM,1,0
15,2021-03,2021,3,43.266581857204436,LSTM,1,0
15,2021-04,2021,4,91.38090933561323,LSTM,1,0
15,2021-05,2021,5,81.7637971997261,LSTM,1,0
15,2021-06,2021,6,61.19101410508156,LSTM,1,0
15,2021-07,2021,7,37.14833123683929,LSTM,1,0
15,2021-08,2021,8,40.25364955067634,LSTM,1,0
15,2021-09,2021,9,58.83238238692282,LSTM,1,0
15,2021-10,2021,10,68.99770376682281,LSTM,1,0
15,2021-11,2021,11,94.11402646303176,LSTM,1,0
15,2021-12,2021,12,84.41316514015197,LSTM,1,0
16,2020-01,2020,1,399.6718366622925,LSTM,1,0
16,2020-02,2020,2,392.9761977910995,LSTM,1,0
16,2020-03,2020,3,405.3529795050621,LSTM,1,0
16,2020-04,2020,4,482.2398719668389,LSTM,1,0
16,2020-05,2020,5,606.7108006715774,LSTM,1,0
16,2020-06,2020,6,608.8380125641822,LSTM,1,0
16,2020-07,2020,7,402.28826224803925,LSTM,1,0
16,2020-08,2020,8,386.73433246612547,LSTM,1,0
16,2020-09,2020,9,370.70145441293715,LSTM,1,0
16,2020-10,2020,10,686.854415678978,LSTM,1,0
16,2020-11,2020,11,746.3549656391142,LSTM,1,0
16,2020-12,2020,12,566.799434030056,LSTM,1,0
16,2021-01,2021,1,267.6973210275173,LSTM,1,0
16,2021-02,2021,2,371.54541873931885,LSTM,1,0
16,2021-03,2021,3,420.1706620573997,LSTM,1,0
16,2021-04,2021,4,498.9722302794456,LSTM,1,0
16,2021-05,2021,5,496.264009475708,LSTM,1,0
16,2021-06,2021,6,491.19666204452517,LSTM,1,0
16,2021-07,2021,7,389.40861452817916,LSTM,1,0
16,2021-08,2021,8,251.5590652763844,LSTM,1,0
16,2021-09,2021,9,249.32972291111943,LSTM,1,0
16,2021-10,2021,10,441.4831094264984,LSTM,1,0
16,2021-11,2021,11,474.95226043462753,LSTM,1,0
16,2021-12,2021,12,456.3592071175575,LSTM,1,0
17,2020-01,2020,1,7.527799302637577,LSTM,1,0
17,2020-02,2020,2,10.900536546856165,LSTM,1,0
17,2020-03,2020,3,11.925101150274276,LSTM,1,0
17,2020-04,2020,4,11.161317169070244,LSTM,1,0
17,2020-05,2020,5,14.904296925067904,LSTM,1,0
17,2020-06,2020,6,17.221190487444403,LSTM,1,0
17,2020-07,2020,7,17.53520454138517,LSTM,1,0
17,2020-08,2020,8,14.838768099248409,LSTM,1,0
17,2020-09,2020,9,12.436727387905126,LSTM,1,0
17,2020-10,2020,10,8.29934283718467,LSTM,1,0
17,2020-11,2020,11,8.309227776527406,LSTM,1,0
17,2020-12,2020,12,11.009589777737856,LSTM,1,0
17,2021-01,2021,1,8.50100056141615,LSTM,1,0
17,2021-02,2021,2,9.020474308729172,LSTM,1,0
17,2021-03,2021,3,10.625998651087283,LSTM,1,0
17,2021-04,2021,4,11.794440429806714,LSTM,1,0
17,2021-05,2021,5,13.627777103185654,LSTM,1,0
17,2021-06,2021,6,17.639814849495888,LSTM,1,0
17,2021-07,2021,7,18.25421919703484,LSTM,1,0
17,2021-08,2021,8,15.820901211500168,LSTM,1,0
17,2021-09,2021,9,12.49615790754557,LSTM,1,0
17,2021-10,2021,10,9.801489162296058,LSTM,1,0
17,2021-11,2021,11,8.324129384607076,LSTM,1,0
17,2021-12,2021,12,11.203761740922928,LSTM,1,0
18,2020-01,2020,1,47.7712167352438,LSTM,1,0
18,2020-02,2020,2,48.112368835508825,LSTM,1,0
18,2020-03,2020,3,40.09452030658722,LSTM,1,0
18,2020-04,2020,4,47.22836932986975,LSTM,1,0
18,2020-05,2020,5,59.34245574474335,LSTM,1,0
18,2020-06,2020,6,71.49739401936532,LSTM,1,0
18,2020-07,2020,7,60.05078126788139,LSTM,1,0
18,2020-08,2020,8,57.987108397483816,LSTM,1,0
18,2020-09,2020,9,61.23622517287731,LSTM,1,0
18,2020-10,2020,10,87.67509528398514,LSTM,1,0
18,2020-11,2020,11,79.53649446964263,LSTM,1,0
18,2020-12,2020,12,65.33532345592975,LSTM,1,0
18,2021-01,2021,1,39.98149316608906,LSTM,1,0
18,2021-02,2021,2,39.44021897912025,LSTM,1,0
18,2021-03,2021,3,39.1367961384356,LSTM,1,0
18,2021-04,2021,4,44.75557883679867,LSTM,1,0
18,2021-05,2021,5,50.12837878465653,LSTM,1,0
18,2021-06,2021,6,74.76524432301521,LSTM,1,0
18,2021-07,2021,7,72.58509939908981,LSTM,1,0
18,2021-08,2021,8,70.95974714756012,LSTM,1,0
18,2021-09,2021,9,57.30491198003292,LSTM,1,0
18,2021-10,2021,10,76.63970814347267,LSTM,1,0
18,2021-11,2021,11,79.9021775841713,LSTM,1,0
18,2021-12,2021,12,59.49144512414932,LSTM,1,0
19,2020-01,2020,1,-2.008236090186983,LSTM,1,0
19,2020-02,2020,2,2.890065442072227,LSTM,1,0
19,2020-03,2020,3,-0.4848939109360798,LSTM,1,0
19,2020-04,2020,4,5.45599319562316,LSTM,1,0
19,2020-05,2020,5,27.28519171327352,LSTM,1,0
19,2020-06,2020,6,16.80151083152741,LSTM,1,0
19,2020-07,2020,7,-0.6579402871662748,LSTM,1,0
19,2020-08,2020,8,3.074273097328841,LSTM,1,0
19,2020-09,2020,9,7.731844072788952,LSTM,1,0
19,2020-10,2020,10,8.489942408539354,LSTM,1,0
19,2020-11,2020,11,16.425184196047482,LSTM,1,0
19,2020-12,2020,12,12.403664551489054,LSTM,1,0
19,2021-01,2021,1,-5.573321954905987,LSTM,1,0
19,2021-02,2021,2,-3.884429001901298,LSTM,1,0
19,2021-03,2021,3,4.665286859497427,LSTM,1,0
19,2021-04,2021,4,16.622765277884902,LSTM,1,0
19,2021-05,2021,5,11.477291349880394,LSTM,1,0
19,2021-06,2021,6,7.257447242084889,LSTM,1,0
19,2021-07,2021,7,-4.2318026355467735,LSTM,1,0
19,2021-08,2021,8,-0.8129792208084834,LSTM,1,0
19,2021-09,2021,9,4.486109866295009,LSTM,1,0
19,2021-10,2021,10,8.487204519007355,LSTM,1,0
19,2021-11,2021,11,8.151798893976956,LSTM,1,0
19,2021-12,2021,12,0.5450330635067075,LSTM,1,0
20,2020-01,2020,1,100.5708857938624,LSTM,1,0
20,2020-02,2020,2,95.6544452995038,LSTM,1,0
20,2020-03,2020,3,109.88660136610045,LSTM,1,0
20,2020-04,2020,4,114.06937048211472,LSTM,1,0
20,2020-05,2020,5,138.8317077979426,LSTM,1,0
20,2020-06,2020,6,120.64749830923763,LSTM,1,0
20,2020-07,2020,7,59.3506131315576,LSTM,1,0
20,2020-08,2020,8,28.51987231452637,LSTM,1,0
20,2020-09,2020,9,79.96078795306127,LSTM,1,0
20,2020-10,2020,10,120.4960999086478,LSTM,1,0
20,2020-11,2020,11,208.3351932264853,LSTM,1,0
20,2020-12,2020,12,115.19832418337246,LSTM,1,0
20,2021-01,2021,1,26.72150121605641,LSTM,1,0
20,2021-02,2021,2,50.446857525032854,LSTM,1,0
20,2021-03,2021,3,64.59394085872644,LSTM,1,0
20,2021-04,2021,4,111.29451502039804,LSTM,1,0
20,2021-05,2021,5,82.55088067203506,LSTM,1,0
20,2021-06,2021,6,50.3124356335,LSTM,1,0
20,2021-07,2021,7,25.302781961668853,LSTM,1,0
20,2021-08,2021,8,28.951259719018502,LSTM,1,0
20,2021-09,2021,9,59.22656099348981,LSTM,1,0
20,2021-10,2021,10,69.83551161456585,LSTM,1,0
20,2021-11,2021,11,59.0458782279836,LSTM,1,0
20,2021-12,2021,12,58.02602429538685,LSTM,1,0
21,2020-01,2020,1,9.403982179760934,LSTM,1,0
21,2020-02,2020,2,6.14875057682395,LSTM,1,0
21,2020-03,2020,3,6.5435602350533015,LSTM,1,0
21,2020-04,2020,4,7.428044940084219,LSTM,1,0
21,2020-05,2020,5,6.366025195866825,LSTM,1,0
21,2020-06,2020,6,9.495926775932311,LSTM,1,0
21,2020-07,2020,7,10.475351707339287,LSTM,1,0
21,2020-08,2020,8,8.090020262897015,LSTM,1,0
21,2020-09,2020,9,6.8748237726092345,LSTM,1,0
21,2020-10,2020,10,6.514927361905575,LSTM,1,0
21,2020-11,2020,11,7.406633915007116,LSTM,1,0
21,2020-12,2020,12,8.986579976975918,LSTM,1,0
21,2021-01,2021,1,6.713890370577574,LSTM,1,0
21,2021-02,2021,2,4.660853248536586,LSTM,1,0
21,2021-03,2021,3,6.8811606283485895,LSTM,1,0
21,2021-04,2021,4,8.965814604461194,LSTM,1,0
21,2021-05,2021,5,10.133301994800568,LSTM,1,0
21,2021-06,2021,6,8.51849987268448,LSTM,1,0
21,2021-07,2021,7,6.040835875719786,LSTM,1,0
21,2021-08,2021,8,6.57951097458601,LSTM,1,0
21,2021-09,2021,9,5.773416398018599,LSTM,1,0
21,2021-10,2021,10,6.848078435957433,LSTM,1,0
21,2021-11,2021,11,8.882436112761498,LSTM,1,0
21,2021-12,2021,12,6.873242294490337,LSTM,1,0
21,2020-01,2020,1,9.004998394753782,LSTM,1,25
21,2020-02,2020,2,35.46582577330992,LSTM,1,25
21,2020-03,2020,3,28.070347532164305,LSTM,1,25
21,2020-04,2020,4,117.36806203797458,LSTM,1,25
21,2020-05,2020,5,259.367961525917,LSTM,1,25
21,2020-06,2020,6,345.8317465558647,LSTM,1,25
21,2020-07,2020,7,467.73124777525663,LSTM,1,25
21,2020-08,2020,8,355.76415836811066,LSTM,1,25
21,2020-09,2020,9,287.7653342112898,LSTM,1,25
21,2020-10,2020,10,86.63894432410599,LSTM,1,25
21,2020-11,2020,11,84.61257412470877,LSTM,1,25
22,2020-12,2020,12,-48.36932813376188,LSTM,1,0
22,2021-01,2021,1,-67.99680446088314,LSTM,1,0
22,2021-02,2021,2,-80.52310221455991,LSTM,1,0
22,2021-03,2021,3,-16.962952927220613,LSTM,1,0
21,2021-04,2021,4,121.60727615281941,LSTM,1,25
21,2021-05,2021,5,282.4966634511947,LSTM,1,25
21,2021-06,2021,6,385.8971939533948,LSTM,1,25
21,2021-07,2021,7,324.2595283612608,LSTM,1,25
21,2021-08,2021,8,232.98126399889588,LSTM,1,25
21,2021-09,2021,9,251.07759141922,LSTM,1,25
21,2021-10,2021,10,114.34506065398456,LSTM,1,25
21,2021-11,2021,11,111.65341209806502,LSTM,1,25
21,2021-12,2021,12,35.754368239548064,LSTM,1,25
23,2020-01,2020,1,74.10681887418032,LSTM,1,0
23,2020-02,2020,2,70.48303682953119,LSTM,1,0
23,2020-03,2020,3,125.289823153615,LSTM,1,0
23,2020-04,2020,4,176.992181879282,LSTM,1,0
23,2020-05,2020,5,271.35617992281914,LSTM,1,0
23,2020-06,2020,6,307.44742753505705,LSTM,1,0
23,2020-07,2020,7,235.018484801054,LSTM,1,0
23,2020-08,2020,8,180.44164948761463,LSTM,1,0
23,2020-09,2020,9,154.83412629663945,LSTM,1,0
23,2020-10,2020,10,134.81996527910232,LSTM,1,0
23,2020-11,2020,11,137.84422934055328,LSTM,1,0
23,2020-12,2020,12,61.77317375540734,LSTM,1,0
23,2021-01,2021,1,-15.767636140063406,LSTM,1,0
23,2021-02,2021,2,-9.256936116889117,LSTM,1,0
23,2021-03,2021,3,77.0804584994912,LSTM,1,0
23,2021-04,2021,4,168.3972544342279,LSTM,1,0
23,2021-05,2021,5,243.38454709649085,LSTM,1,0
23,2021-06,2021,6,343.17480741143225,LSTM,1,0
23,2021-07,2021,7,313.0830585360527,LSTM,1,0
23,2021-08,2021,8,218.64760224819184,LSTM,1,0
23,2021-09,2021,9,183.52267279326915,LSTM,1,0
23,2021-10,2021,10,133.0470180183649,LSTM,1,0
23,2021-11,2021,11,118.18502831757068,LSTM,1,0
23,2021-12,2021,12,104.22543207406996,LSTM,1,0
24,2020-01,2020,1,4.899969915300606,LSTM,1,0
24,2020-02,2020,2,8.092003326863049,LSTM,1,0
24,2020-03,2020,3,9.199963644146921,LSTM,1,0
24,2020-04,2020,4,9.322481274604797,LSTM,1,0
24,2020-05,2020,5,13.22406983524561,LSTM,1,0
24,2020-06,2020,6,8.085401109606028,LSTM,1,0
24,2020-07,2020,7,1.391140423994511,LSTM,1,0
24,2020-08,2020,8,-2.9315841235220432,LSTM,1,0
24,2020-09,2020,9,-2.8484901688992976,LSTM,1,0
24,2020-10,2020,10,5.849324031919241,LSTM,1,0
24,2020-11,2020,11,39.18082485795021,LSTM,1,0
24,2020-12,2020,12,9.131094034016133,LSTM,1,0
24,2021-01,2021,1,2.348447571974248,LSTM,1,0
24,2021-02,2021,2,2.919641686230898,LSTM,1,0
24,2021-03,2021,3,-0.1746911488473415,LSTM,1,0
24,2021-04,2021,4,-0.4535904429852962,LSTM,1,0
24,2021-05,2021,5,8.343176557123662,LSTM,1,0
24,2021-06,2021,6,2.2434565278701486,LSTM,1,0
24,2021-07,2021,7,-11.900604853034016,LSTM,1,0
24,2021-08,2021,8,-4.733383154869079,LSTM,1,0
24,2021-09,2021,9,3.1406425796449184,LSTM,1,0
24,2021-10,2021,10,6.632620938867332,LSTM,1,0
24,2021-11,2021,11,13.196662965416909,LSTM,1,0
24,2021-12,2021,12,9.57031184434891,LSTM,1,0
25,2020-01,2020,1,3.5235861092805867,LSTM,1,0
25,2020-02,2020,2,3.9383224827051166,LSTM,1,0
25,2020-03,2020,3,4.662623066902161,LSTM,1,0
25,2020-04,2020,4,7.423062918186187,LSTM,1,0
25,2020-05,2020,5,10.09717143535614,LSTM,1,0
25,2020-06,2020,6,12.617631688117983,LSTM,1,0
25,2020-07,2020,7,4.092329933643342,LSTM,1,0
25,2020-08,2020,8,1.8761925691366201,LSTM,1,0
25,2020-09,2020,9,4.581320798397066,LSTM,1,0
25,2020-10,2020,10,9.53873652935028,LSTM,1,0
25,2020-11,2020,11,15.070826787948608,LSTM,1,0
25,2020-12,2020,12,6.812334995269777,LSTM,1,0
25,2021-01,2021,1,1.1121736001968388,LSTM,1,0
25,2021-02,2021,2,0.11274029731750515,LSTM,1,0
25,2021-03,2021,3,6.437535319328308,LSTM,1,0
25,2021-04,2021,4,6.781284928321838,LSTM,1,0
25,2021-05,2021,5,7.7457788062095645,LSTM,1,0
25,2021-06,2021,6,4.0169357347488415,LSTM,1,0
25,2021-07,2021,7,4.001812808513642,LSTM,1,0
25,2021-08,2021,8,0.8513816213607791,LSTM,1,0
25,2021-09,2021,9,4.050847182273865,LSTM,1,0
25,2021-10,2021,10,9.386838097572328,LSTM,1,0
25,2021-11,2021,11,5.009607095718383,LSTM,1,0
25,2021-12,2021,12,4.189179944992067,LSTM,1,0
26,2020-01,2020,1,-17.162282464653252,LSTM,1,0
26,2020-02,2020,2,15.72086830884218,LSTM,1,0
26,2020-03,2020,3,38.29707948043942,LSTM,1,0
26,2020-04,2020,4,0.2318094877526164,LSTM,1,0
26,2020-05,2020,5,110.61393634378908,LSTM,1,0
26,2020-06,2020,6,102.13720800429579,LSTM,1,0
26,2020-07,2020,7,-35.1897839538753,LSTM,1,0
26,2020-08,2020,8,35.82633190825581,LSTM,1,0
26,2020-09,2020,9,63.645628653466694,LSTM,1,0
26,2020-10,2020,10,61.84601836949586,LSTM,1,0
26,2020-11,2020,11,560.2637356638909,LSTM,1,0
26,2020-12,2020,12,143.8804613471031,LSTM,1,0
26,2021-01,2021,1,-71.82999124377966,LSTM,1,0
26,2021-02,2021,2,286.7485494375228,LSTM,1,0
26,2021-03,2021,3,114.62610608339308,LSTM,1,0
26,2021-04,2021,4,12.465454429574311,LSTM,1,0
26,2021-05,2021,5,95.56982118487358,LSTM,1,0
26,2021-06,2021,6,144.62126619815825,LSTM,1,0
26,2021-07,2021,7,-161.3176798045635,LSTM,1,0
26,2021-08,2021,8,57.84922309666872,LSTM,1,0
26,2021-09,2021,9,-34.38279813453555,LSTM,1,0
26,2021-10,2021,10,69.42608078867197,LSTM,1,0
26,2021-11,2021,11,22.753792695701122,LSTM,1,0
26,2021-12,2021,12,26.71770333498716,LSTM,1,0
27,2020-01,2020,1,17.580200190842152,LSTM,1,0
27,2020-02,2020,2,13.225568626523021,LSTM,1,0
27,2020-03,2020,3,6.722907963879408,LSTM,1,0
27,2020-04,2020,4,14.024253996685147,LSTM,1,0
27,2020-05,2020,5,34.673125731796034,LSTM,1,0
27,2020-06,2020,6,15.655977791473275,LSTM,1,0
27,2020-07,2020,7,5.417792267799378,LSTM,1,0
27,2020-08,2020,8,7.291614511050285,LSTM,1,0
27,2020-09,2020,9,9.537550130225721,LSTM,1,0
27,2020-10,2020,10,7.373611754886808,LSTM,1,0
27,2020-11,2020,11,45.564847290217884,LSTM,1,0
27,2020-12,2020,12,24.028884621411567,LSTM,1,0
27,2021-01,2021,1,-1.159191120862961,LSTM,1,0
27,2021-02,2021,2,-2.6507183244451884,LSTM,1,0
27,2021-03,2021,3,18.893052478432654,LSTM,1,0
27,2021-04,2021,4,10.419130182527008,LSTM,1,0
27,2021-05,2021,5,11.165666286163033,LSTM,1,0
27,2021-06,2021,6,2.9396498798113324,LSTM,1,0
27,2021-07,2021,7,2.1203037018794566,LSTM,1,0
27,2021-08,2021,8,-3.815061406493187,LSTM,1,0
27,2021-09,2021,9,9.712644235827028,LSTM,1,0
27,2021-10,2021,10,13.579257162734866,LSTM,1,0
27,2021-11,2021,11,11.39832269471139,LSTM,1,0
27,2021-12,2021,12,11.390189988873901,LSTM,1,0
28,2020-01,2020,1,35.18381433132291,LSTM,1,0
28,2020-02,2020,2,30.2608621622175,LSTM,1,0
28,2020-03,2020,3,1.3217717575952417,LSTM,1,0
28,2020-04,2020,4,28.2377862085104,LSTM,1,0
28,2020-05,2020,5,49.041131764769545,LSTM,1,0
28,2020-06,2020,6,73.44865974158049,LSTM,1,0
28,2020-07,2020,7,63.42837812831998,LSTM,1,0
28,2020-08,2020,8,86.3320349550247,LSTM,1,0
28,2020-09,2020,9,64.55963478773832,LSTM,1,0
28,2020-10,2020,10,89.64841487145424,LSTM,1,0
28,2020-11,2020,11,75.14219581344723,LSTM,1,0
28,2020-12,2020,12,109.04292611879113,LSTM,1,0
28,2021-01,2021,1,20.25422877366096,LSTM,1,0
28,2021-02,2021,2,8.636691729851067,LSTM,1,0
28,2021-03,2021,3,12.077714434303346,LSTM,1,0
28,2021-04,2021,4,32.51570538023115,LSTM,1,0
28,2021-05,2021,5,42.487531343221676,LSTM,1,0
28,2021-06,2021,6,90.22545054182409,LSTM,1,0
28,2021-07,2021,7,60.67230973398686,LSTM,1,0
28,2021-08,2021,8,70.71747902879119,LSTM,1,0
28,2021-09,2021,9,75.16261632549762,LSTM,1,0
28,2021-10,2021,10,109.04131443411111,LSTM,1,0
28,2021-11,2021,11,69.6682197471857,LSTM,1,0
28,2021-12,2021,12,69.7985151104629,LSTM,1,0
29,2020-01,2020,1,44.70183418571949,LSTM,1,0
29,2020-02,2020,2,49.52846989095211,LSTM,1,0
29,2020-03,2020,3,46.82836854234338,LSTM,1,0
29,2020-04,2020,4,52.186620357632634,LSTM,1,0
29,2020-05,2020,5,55.108649917244904,LSTM,1,0
29,2020-06,2020,6,54.75390037834645,LSTM,1,0
29,2020-07,2020,7,55.96425130784512,LSTM,1,0
29,2020-08,2020,8,55.1697464132309,LSTM,1,0
29,2020-09,2020,9,56.699028815627095,LSTM,1,0
29,2020-10,2020,10,55.099087023735045,LSTM,1,0
29,2020-11,2020,11,51.6314298993349,LSTM,1,0
29,2020-12,2020,12,48.21994381725788,LSTM,1,0
29,2021-01,2021,1,54.88794785201549,LSTM,1,0
29,2021-02,2021,2,48.60875620752573,LSTM,1,0
29,2021-03,2021,3,44.903227846473456,LSTM,1,0
29,2021-04,2021,4,58.307957473397245,LSTM,1,0
29,2021-05,2021,5,57.69781481385231,LSTM,1,0
29,2021-06,2021,6,51.4442710083723,LSTM,1,0
29,2021-07,2021,7,56.06003468513489,LSTM,1,0
29,2021-08,2021,8,57.47514674127102,LSTM,1,0
29,2021-09,2021,9,52.23978186428547,LSTM,1,0
29,2021-10,2021,10,52.00971726298332,LSTM,1,0
29,2021-11,2021,11,52.010021973252286,LSTM,1,0
29,2021-12,2021,12,48.056631635427465,LSTM,1,0
30,2020-01,2020,1,22.49316725164652,LSTM,1,0
30,2020-02,2020,2,12.869811447262766,LSTM,1,0
30,2020-03,2020,3,9.98476016573608,LSTM,1,0
30,2020-04,2020,4,9.039502898752689,LSTM,1,0
30,2020-05,2020,5,7.175939198657871,LSTM,1,0
30,2020-06,2020,6,6.289009030610324,LSTM,1,0
30,2020-07,2020,7,2.0416809268295766,LSTM,1,0
30,2020-08,2020,8,-0.9862956839799882,LSTM,1,0
30,2020-09,2020,9,1.2096475172415375,LSTM,1,0
30,2020-10,2020,10,4.468326559290291,LSTM,1,0
30,2020-11,2020,11,10.199660303890708,LSTM,1,0
30,2020-12,2020,12,25.53158034652472,LSTM,1,0
30,2021-01,2021,1,9.750052382573486,LSTM,1,0
30,2021-02,2021,2,-0.5784881487861276,LSTM,1,0
30,2021-03,2021,3,2.8889263615757232,LSTM,1,0
30,2021-04,2021,4,8.245901349857451,LSTM,1,0
30,2021-05,2021,5,11.838652310073376,LSTM,1,0
30,2021-06,2021,6,8.397448694333436,LSTM,1,0
30,2021-07,2021,7,-0.6083700679987671,LSTM,1,0
30,2021-08,2021,8,-2.028810376599431,LSTM,1,0
30,2021-09,2021,9,2.9791431850194936,LSTM,1,0
30,2021-10,2021,10,2.705733001697809,LSTM,1,0
30,2021-11,2021,11,6.538393546938897,LSTM,1,0
30,2021-12,2021,12,21.693277402818204,LSTM,1,0
31,2020-01,2020,1,7.734300003662707,LSTM,1,0
31,2020-02,2020,2,9.513810817584396,LSTM,1,0
31,2020-03,2020,3,8.177575775325298,LSTM,1,0
31,2020-04,2020,4,8.645467526078225,LSTM,1,0
31,2020-05,2020,5,9.885805218443275,LSTM,1,0
31,2020-06,2020,6,10.213105604618786,LSTM,1,0
31,2020-07,2020,7,10.408050029531124,LSTM,1,0
31,2020-08,2020,8,7.327112228497863,LSTM,1,0
31,2020-09,2020,9,7.0558465383946904,LSTM,1,0
31,2020-10,2020,10,5.8215916586853576,LSTM,1,0
31,2020-11,2020,11,8.840783234238625,LSTM,1,0
31,2020-12,2020,12,14.070820093989372,LSTM,1,0
31,2021-01,2021,1,9.109969938665627,LSTM,1,0
31,2021-02,2021,2,6.3013460930176075,LSTM,1,0
31,2021-03,2021,3,8.6512366194278,LSTM,1,0
31,2021-04,2021,4,9.092167057305575,LSTM,1,0
31,2021-05,2021,5,12.525777826011181,LSTM,1,0
31,2021-06,2021,6,9.923540763467553,LSTM,1,0
31,2021-07,2021,7,6.837576769769193,LSTM,1,0
31,2021-08,2021,8,7.884919692009688,LSTM,1,0
31,2021-09,2021,9,4.389000760126859,LSTM,1,0
31,2021-10,2021,10,9.10398796734214,LSTM,1,0
31,2021-11,2021,11,9.145786574229598,LSTM,1,0
31,2021-12,2021,12,12.645873753756284,LSTM,1,0
31,2020-01,2020,1,48.363310556411754,LSTM,1,25
31,2020-02,2020,2,31.69786713600159,LSTM,1,25
31,2020-03,2020,3,39.865385990142826,LSTM,1,25
31,2020-04,2020,4,39.106401424407956,LSTM,1,25
31,2020-05,2020,5,41.00389001846314,LSTM,1,25
31,2020-06,2020,6,43.531685333251964,LSTM,1,25
31,2020-07,2020,7,39.39941237449647,LSTM,1,25
31,2020-08,2020,8,31.417435865402226,LSTM,1,25
31,2020-09,2020,9,34.48454473495484,LSTM,1,25
31,2020-10,2020,10,26.08556679964066,LSTM,1,25
31,2020-11,2020,11,27.210035901069645,LSTM,1,25
31,2020-12,2020,12,39.693607907295224,LSTM,1,25
31,2021-01,2021,1,40.784130673408505,LSTM,1,25
31,2021-02,2021,2,25.61157290220261,LSTM,1,25
31,2021-03,2021,3,32.204909305572514,LSTM,1,25
31,2021-04,2021,4,26.23329196453095,LSTM,1,25
31,2021-05,2021,5,41.939501981735226,LSTM,1,25
31,2021-06,2021,6,41.882075767517094,LSTM,1,25
31,2021-07,2021,7,40.01713035583497,LSTM,1,25
31,2021-08,2021,8,31.39661846637727,LSTM,1,25
31,2021-09,2021,9,35.40797565460205,LSTM,1,25
31,2021-10,2021,10,26.59913096904755,LSTM,1,25
31,2021-11,2021,11,35.3067515897751,LSTM,1,25
31,2021-12,2021,12,43.68166754722596,LSTM,1,25
33,2020-01,2020,1,7.445924720168115,LSTM,1,0
33,2020-02,2020,2,7.035729052424432,LSTM,1,0
33,2020-03,2020,3,6.600481219887733,LSTM,1,0
33,2020-04,2020,4,6.308204292654993,LSTM,1,0
33,2020-05,2020,5,4.177716521620751,LSTM,1,0
33,2020-06,2020,6,3.082960569262505,LSTM,1,0
33,2020-07,2020,7,2.326671029031277,LSTM,1,0
33,2020-08,2020,8,1.7553081266582014,LSTM,1,0
33,2020-09,2020,9,2.3199346925318243,LSTM,1,0
33,2020-10,2020,10,3.1861842793226245,LSTM,1,0
33,2020-11,2020,11,4.303663420081139,LSTM,1,0
33,2020-12,2020,12,6.996699686646463,LSTM,1,0
33,2021-01,2021,1,8.795801359415059,LSTM,1,0
33,2021-02,2021,2,5.351111987233162,LSTM,1,0
33,2021-03,2021,3,5.197434642910958,LSTM,1,0
33,2021-04,2021,4,4.914735181927681,LSTM,1,0
33,2021-05,2021,5,5.014997323155403,LSTM,1,0
33,2021-06,2021,6,4.120110915899277,LSTM,1,0
33,2021-07,2021,7,2.6780788451433186,LSTM,1,0
33,2021-08,2021,8,0.9905108396336436,LSTM,1,0
33,2021-09,2021,9,2.2465845754742624,LSTM,1,0
33,2021-10,2021,10,4.340997237563133,LSTM,1,0
33,2021-11,2021,11,5.674770346283912,LSTM,1,0
33,2021-12,2021,12,5.853518657684328,LSTM,1,0
34,2020-01,2020,1,222.21718873754142,LSTM,1,0
34,2020-02,2020,2,272.7490474849939,LSTM,1,0
34,2020-03,2020,3,307.20419637709864,LSTM,1,0
34,2020-04,2020,4,343.0037623018026,LSTM,1,0
34,2020-05,2020,5,414.1276623904705,LSTM,1,0
34,2020-06,2020,6,568.2614520967006,LSTM,1,0
34,2020-07,2020,7,600.2845707684755,LSTM,1,0
34,2020-08,2020,8,481.27888630926606,LSTM,1,0
