date,year,month,mc,v_flow_mean_forecast,v_flow_mean,v_loss_cover,v_rainfall_total,scenario
2020-03-01,2020,3,15,26.574991,0,0.20614,138.49,Def_25%_P_A1
2020-04-01,2020,4,15,35.557377,0,0.20636,278.03,Def_25%_P_A1
2020-05-01,2020,5,15,93.45658,0,0.20658,334.23,Def_25%_P_A1
2020-06-01,2020,6,15,34.622116,0,0.2068,149.81,Def_25%_P_A1
2020-07-01,2020,7,15,27.083242,0,0.20701,137.63,Def_25%_P_A1
2020-08-01,2020,8,15,31.71407,0,0.20723,136.06,Def_25%_P_A1
2020-09-01,2020,9,15,40.50892,0,0.20745,253.53,Def_25%_P_A1
2020-10-01,2020,10,15,143.075,0,0.20767,427.34,Def_25%_P_A1
2020-11-01,2020,11,15,57.122192,0,0.20788,314.97,Def_25%_P_A1
2020-12-01,2020,12,15,23.990822,0,0.2081,29.92,Def_25%_P_A1
2021-01-01,2021,1,15,25.892113,0,0.20832,49.39,Def_25%_P_A1
2021-02-01,2021,2,15,26.980543,0,0.20854,110.6,Def_25%_P_A1
2021-03-01,2021,3,15,37.92598,0,0.20875,163.99,Def_25%_P_A1
2021-04-01,2021,4,15,45.630688,0,0.20897,162.16,Def_25%_P_A1
2021-05-01,2021,5,15,97.321655,0,0.20919,327.87,Def_25%_P_A1
2021-06-01,2021,6,15,47.1998,0,0.20941,227.41,Def_25%_P_A1
2021-07-01,2021,7,15,27.335129,0,0.20962,123.73,Def_25%_P_A1
2021-08-01,2021,8,15,32.07816,0,0.20984,132.35,Def_25%_P_A1
2021-09-01,2021,9,15,34.125847,0,0.21006,273.78,Def_25%_P_A1
2021-10-01,2021,10,15,99.44811,0,0.21028,330.37,Def_25%_P_A1
2021-11-01,2021,11,15,41.655056,0,0.21049,302.21,Def_25%_P_A1
2021-12-01,2021,12,15,45.630688,0,0.21071,160.67,Def_25%_P_A1
2020-01-01,2020,1,16,253.00557,0,0.10128,100.29,Def_25%_P_A1
2020-02-01,2020,2,16,180.12106,0,0.10139,17.6,Def_25%_P_A1
2020-03-01,2020,3,16,304.51953,0,0.1015,125.94,Def_25%_P_A1
2020-04-01,2020,4,16,340.25494,0,0.1016,243.17,Def_25%_P_A1
2020-05-01,2020,5,16,363.62668,0,0.10171,291.36,Def_25%_P_A1
2020-06-01,2020,6,16,304.51953,0,0.10182,126.94,Def_25%_P_A1
2020-07-01,2020,7,16,239.45625,0,0.10193,118.5,Def_25%_P_A1
2020-08-01,2020,8,16,359.0732,0,0.10203,136.17,Def_25%_P_A1
2020-09-01,2020,9,16,292.39578,0,0.10214,229.38,Def_25%_P_A1
2020-10-01,2020,10,16,334.70837,0,0.10225,378.04,Def_25%_P_A1
2020-11-01,2020,11,16,279.5289,0,0.10236,264.19,Def_25%_P_A1
2020-12-01,2020,12,16,234.58354,0,0.10246,24.94,Def_25%_P_A1
2021-01-01,2021,1,16,226.98174,0,0.10257,47.0,Def_25%_P_A1
2021-02-01,2021,2,16,246.4009,0,0.10268,87.61,Def_25%_P_A1
2021-03-01,2021,3,16,295.86176,0,0.10279,145.57,Def_25%_P_A1
2021-04-01,2021,4,16,296.8433,0,0.10289,147.49,Def_25%_P_A1
2021-05-01,2021,5,16,370.8235,0,0.103,290.8,Def_25%_P_A1
2021-06-01,2021,6,16,339.6667,0,0.10311,188.76,Def_25%_P_A1
2021-07-01,2021,7,16,254.67424,0,0.10322,103.67,Def_25%_P_A1
2021-08-01,2021,8,16,302.66974,0,0.10332,123.14,Def_25%_P_A1
2021-09-01,2021,9,16,347.46228,0,0.10343,235.8,Def_25%_P_A1
2021-10-01,2021,10,16,348.72955,0,0.10354,272.48,Def_25%_P_A1
2021-11-01,2021,11,16,282.4114,0,0.10365,253.39,Def_25%_P_A1
2021-12-01,2021,12,16,353.5601,0,0.10375,136.37,Def_25%_P_A1
2020-01-01,2020,1,17,8.469951,0,0.04593,114.01,Def_25%_P_A1
2020-02-01,2020,2,17,8.896632,0,0.04597,72.61,Def_25%_P_A1
2020-03-01,2020,3,17,8.724356,0,0.04602,82.99,Def_25%_P_A1
2020-04-01,2020,4,17,11.549563,0,0.04606,167.6,Def_25%_P_A1
2020-05-01,2020,5,17,16.628517,0,0.04611,225.86,Def_25%_P_A1
2020-06-01,2020,6,17,14.957831,0,0.04615,180.09,Def_25%_P_A1
2020-07-01,2020,7,17,10.896993,0,0.0462,136.51,Def_25%_P_A1
2020-08-01,2020,8,17,9.420808,0,0.04624,127.52,Def_25%_P_A1
2020-09-01,2020,9,17,8.581926,0,0.04629,57.17,Def_25%_P_A1
2020-10-01,2020,10,17,8.67618,0,0.04633,85.95,Def_25%_P_A1
2020-11-01,2020,11,17,9.097179,0,0.04638,89.8,Def_25%_P_A1
2020-12-01,2020,12,17,6.424317,0,0.04642,42.19,Def_25%_P_A1
2021-01-01,2021,1,17,9.406601,0,0.04647,102.49,Def_25%_P_A1
2021-02-01,2021,2,17,9.064894,0,0.04651,77.52,Def_25%_P_A1
2021-03-01,2021,3,17,8.993141,0,0.04656,88.32,Def_25%_P_A1
2021-04-01,2021,4,17,11.071636,0,0.0466,136.96,Def_25%_P_A1
2021-05-01,2021,5,17,16.080359,0,0.04665,247.28,Def_25%_P_A1
2021-06-01,2021,6,17,16.140526,0,0.04669,197.02,Def_25%_P_A1
2021-07-01,2021,7,17,14.987286,0,0.04674,178.69,Def_25%_P_A1
2021-08-01,2021,8,17,9.593999,0,0.04678,96.86,Def_25%_P_A1
2021-09-01,2021,9,17,8.701485,0,0.04683,60.71,Def_25%_P_A1
2021-10-01,2021,10,17,9.524947,0,0.04687,118.6,Def_25%_P_A1
2021-11-01,2021,11,17,10.989938,0,0.04692,134.06,Def_25%_P_A1
2021-12-01,2021,12,17,9.524947,0,0.04696,119.19,Def_25%_P_A1
2020-01-01,2020,1,18,46.982098,0,0.18622,45.66,Def_25%_P_A1
2020-02-01,2020,2,18,40.03013,0,0.18641,0.0,Def_25%_P_A1
2020-03-01,2020,3,18,58.8038,0,0.1866,147.23,Def_25%_P_A1
2020-04-01,2020,4,18,58.436836,0,0.18679,297.25,Def_25%_P_A1
2020-05-01,2020,5,18,70.20791,0,0.18698,366.2,Def_25%_P_A1
2020-06-01,2020,6,18,53.123558,0,0.18717,159.34,Def_25%_P_A1
2020-07-01,2020,7,18,55.79412,0,0.18736,213.39,Def_25%_P_A1
2020-08-01,2020,8,18,57.738956,0,0.18755,232.95,Def_25%_P_A1
2020-09-01,2020,9,18,63.174465,0,0.18774,315.89,Def_25%_P_A1
2020-10-01,2020,10,18,59.565025,0,0.18793,227.36,Def_25%_P_A1
2020-11-01,2020,11,18,62.86378,0,0.18812,259.98,Def_25%_P_A1
2020-12-01,2020,12,18,48.85827,0,0.18831,28.89,Def_25%_P_A1
2021-01-01,2021,1,18,46.902573,0,0.1885,51.25,Def_25%_P_A1
2021-02-01,2021,2,18,42.661602,0,0.18869,16.77,Def_25%_P_A1
2021-03-01,2021,3,18,42.7016,0,0.18888,87.59,Def_25%_P_A1
2021-04-01,2021,4,18,63.006153,0,0.18907,262.77,Def_25%_P_A1
2021-05-01,2021,5,18,67.42891,0,0.18926,484.54,Def_25%_P_A1
2021-06-01,2021,6,18,55.636868,0,0.18945,208.73,Def_25%_P_A1
2021-07-01,2021,7,18,55.19702,0,0.18964,217.11,Def_25%_P_A1
2021-08-01,2021,8,18,47.242153,0,0.18983,119.27,Def_25%_P_A1
2021-09-01,2021,9,18,71.57056,0,0.19002,354.09,Def_25%_P_A1
2021-10-01,2021,10,18,63.230618,0,0.19021,310.29,Def_25%_P_A1
2021-11-01,2021,11,18,51.937065,0,0.1904,136.05,Def_25%_P_A1
2021-12-01,2021,12,18,48.85827,0,0.19059,23.3,Def_25%_P_A1
2020-01-01,2020,1,19,2.8089957,0,0.0199,110.3,Def_25%_P_A1
2020-02-01,2020,2,19,2.8317318,0,0.01992,78.41,Def_25%_P_A1
2020-03-01,2020,3,19,7.265405,0,0.01994,168.43,Def_25%_P_A1
2020-04-01,2020,4,19,8.954217,0,0.01996,252.98,Def_25%_P_A1
2020-05-01,2020,5,19,7.2728314,0,0.01999,235.54,Def_25%_P_A1
2020-06-01,2020,6,19,2.8884835,0,0.02001,76.46,Def_25%_P_A1
2020-07-01,2020,7,19,3.4636695,0,0.02003,68.37,Def_25%_P_A1
2020-08-01,2020,8,19,2.812482,0,0.02005,34.08,Def_25%_P_A1
2020-09-01,2020,9,19,2.519676,0,0.02008,95.28,Def_25%_P_A1
2020-10-01,2020,10,19,4.154663,0,0.0201,202.59,Def_25%_P_A1
2020-11-01,2020,11,19,2.40709,0,0.02012,133.49,Def_25%_P_A1
2020-12-01,2020,12,19,5.365746,0,0.02014,29.5,Def_25%_P_A1
2021-01-01,2021,1,19,2.882489,0,0.02017,40.62,Def_25%_P_A1
2021-02-01,2021,2,19,1.8483838,0,0.02019,131.14,Def_25%_P_A1
2021-03-01,2021,3,19,8.2428875,0,0.02021,287.33,Def_25%_P_A1
2021-04-01,2021,4,19,7.033659,0,0.02023,169.44,Def_25%_P_A1
2021-05-01,2021,5,19,6.9593377,0,0.02026,171.37,Def_25%_P_A1
2021-06-01,2021,6,19,5.365746,0,0.02028,28.71,Def_25%_P_A1
2021-07-01,2021,7,19,3.177854,0,0.0203,44.07,Def_25%_P_A1
2021-08-01,2021,8,19,4.042249,0,0.02032,63.27,Def_25%_P_A1
2021-09-01,2021,9,19,4.042249,0,0.02035,63.05,Def_25%_P_A1
2021-10-01,2021,10,19,3.89046,0,0.02037,178.76,Def_25%_P_A1
2021-11-01,2021,11,19,7.1970644,0,0.02039,161.98,Def_25%_P_A1
2021-12-01,2021,12,19,3.4381683,0,0.02041,59.17,Def_25%_P_A1
2020-01-01,2020,1,20,47.89531,0,0.06844,124.35,Def_25%_P_A1
2020-02-01,2020,2,20,46.695114,0,0.06852,15.07,Def_25%_P_A1
2020-03-01,2020,3,20,58.301235,0,0.06859,169.67,Def_25%_P_A1
2020-04-01,2020,4,20,55.454033,0,0.06866,163.72,Def_25%_P_A1
2020-05-01,2020,5,20,62.55406,0,0.06873,248.63,Def_25%_P_A1
2020-06-01,2020,6,20,41.299416,0,0.06881,98.96,Def_25%_P_A1
2020-07-01,2020,7,20,48.89616,0,0.06888,77.51,Def_25%_P_A1
2020-08-01,2020,8,20,45.2865,0,0.06895,125.21,Def_25%_P_A1
2020-09-01,2020,9,20,67.4807,0,0.06902,258.49,Def_25%_P_A1
2020-10-01,2020,10,20,122.10048,0,0.0691,322.51,Def_25%_P_A1
2020-11-01,2020,11,20,51.33127,0,0.06917,201.78,Def_25%_P_A1
2020-12-01,2020,12,20,46.695114,0,0.06924,16.08,Def_25%_P_A1
2021-01-01,2021,1,20,47.09527,0,0.06931,104.2,Def_25%_P_A1
2021-02-01,2021,2,20,47.44026,0,0.06939,38.56,Def_25%_P_A1
2021-03-01,2021,3,20,53.261753,0,0.06946,179.22,Def_25%_P_A1
2021-04-01,2021,4,20,58.450317,0,0.06953,269.12,Def_25%_P_A1
2021-05-01,2021,5,20,62.17283,0,0.0696,262.92,Def_25%_P_A1
2021-06-01,2021,6,20,36.915714,0,0.06968,57.76,Def_25%_P_A1
2021-07-01,2021,7,20,52.448383,0,0.06975,71.19,Def_25%_P_A1
2021-08-01,2021,8,20,46.070877,0,0.06982,145.77,Def_25%_P_A1
2021-09-01,2021,9,20,64.77807,0,0.06989,241.14,Def_25%_P_A1
2021-10-01,2021,10,20,67.065475,0,0.06997,277.78,Def_25%_P_A1
2021-11-01,2021,11,20,67.19467,0,0.07004,229.37,Def_25%_P_A1
2021-12-01,2021,12,20,66.793816,0,0.07011,226.5,Def_25%_P_A1
2020-01-01,2020,1,21,9.993486,0,0.04617,110.11,Def_25%_P_A1
2020-02-01,2020,2,21,8.999752,0,0.04622,57.25,Def_25%_P_A1
2020-03-01,2020,3,21,9.980531,0,0.04626,187.53,Def_25%_P_A1
2020-04-01,2020,4,21,9.988728,0,0.04631,84.43,Def_25%_P_A1
2020-05-01,2020,5,21,9.608803,0,0.04636,89.02,Def_25%_P_A1
2020-06-01,2020,6,21,7.089956,0,0.04641,64.77,Def_25%_P_A1
2020-07-01,2020,7,21,6.21118,0,0.04645,33.31,Def_25%_P_A1
2020-08-01,2020,8,21,6.1343327,0,0.0465,22.21,Def_25%_P_A1
2020-09-01,2020,9,21,5.693218,0,0.04655,32.38,Def_25%_P_A1
2020-10-01,2020,10,21,7.12325,0,0.0466,65.69,Def_25%_P_A1
2020-11-01,2020,11,21,7.8492846,0,0.04664,193.54,Def_25%_P_A1
2020-12-01,2020,12,21,8.118987,0,0.04669,72.94,Def_25%_P_A1
2021-01-01,2021,1,21,5.5766892,0,0.04674,0.0,Def_25%_P_A1
2021-02-01,2021,2,21,7.089956,0,0.04679,64.77,Def_25%_P_A1
2021-03-01,2021,3,21,10.404932,0,0.04683,98.01,Def_25%_P_A1
2021-04-01,2021,4,21,11.309183,0,0.04688,114.89,Def_25%_P_A1
2021-05-01,2021,5,21,7.8511224,0,0.04693,135.02,Def_25%_P_A1
2021-06-01,2021,6,21,5.5766892,0,0.04698,0.0,Def_25%_P_A1
2021-07-01,2021,7,21,5.5766892,0,0.04702,0.0,Def_25%_P_A1
2021-08-01,2021,8,21,5.5766892,0,0.04707,0.0,Def_25%_P_A1
2021-09-01,2021,9,21,5.5766892,0,0.04712,0.0,Def_25%_P_A1
2021-10-01,2021,10,21,7.0512743,0,0.04717,63.84,Def_25%_P_A1
2021-11-01,2021,11,21,8.362942,0,0.04721,38.67,Def_25%_P_A1
2021-12-01,2021,12,21,10.00144,0,0.04726,106.6,Def_25%_P_A1
2020-01-01,2020,1,22,78.10367,0,0.02512,106.62,Def_25%_P_A1
2020-02-01,2020,2,22,26.588562,0,0.02515,0.0,Def_25%_P_A1
2020-03-01,2020,3,22,58.8163,0,0.02517,107.75,Def_25%_P_A1
2020-04-01,2020,4,22,140.96223,0,0.0252,278.84,Def_25%_P_A1
2020-05-01,2020,5,22,167.40846,0,0.02523,323.07,Def_25%_P_A1
2020-06-01,2020,6,22,265.79987,0,0.02526,491.04,Def_25%_P_A1
2020-07-01,2020,7,22,124.25262,0,0.02528,348.59,Def_25%_P_A1
2020-08-01,2020,8,22,170.27063,0,0.02531,339.33,Def_25%_P_A1
2020-09-01,2020,9,22,37.812084,0,0.02534,139.89,Def_25%_P_A1
2020-10-01,2020,10,22,261.24603,0,0.02537,267.49,Def_25%_P_A1
2020-11-01,2020,11,22,92.79858,0,0.02539,85.54,Def_25%_P_A1
2020-12-01,2020,12,22,33.757786,0,0.02542,8.51,Def_25%_P_A1
2021-01-01,2021,1,22,26.588562,0,0.02545,0.0,Def_25%_P_A1
2021-02-01,2021,2,22,26.588562,0,0.02548,0.0,Def_25%_P_A1
2021-03-01,2021,3,22,81.27532,0,0.0255,148.02,Def_25%_P_A1
2021-04-01,2021,4,22,223.56386,0,0.02553,305.87,Def_25%_P_A1
2021-05-01,2021,5,22,179.07166,0,0.02556,301.05,Def_25%_P_A1
2021-06-01,2021,6,22,184.11331,0,0.02559,227.61,Def_25%_P_A1
2021-07-01,2021,7,22,169.84418,0,0.02561,178.27,Def_25%_P_A1
2021-08-01,2021,8,22,102.79759,0,0.02564,254.92,Def_25%_P_A1
2021-09-01,2021,9,22,185.42342,0,0.02567,219.29,Def_25%_P_A1
2021-10-01,2021,10,22,185.42342,0,0.0257,219.95,Def_25%_P_A1
2021-11-01,2021,11,22,71.350494,0,0.02572,162.58,Def_25%_P_A1
2021-12-01,2021,12,22,53.202087,0,0.02575,128.08,Def_25%_P_A1
2020-01-01,2020,1,23,50.48101,0,0.04869,79.32,Def_25%_P_A1
2020-02-01,2020,2,23,81.44556,0,0.04874,107.24,Def_25%_P_A1
2020-03-01,2020,3,23,17.12433,0,0.04879,0.0,Def_25%_P_A1
2020-04-01,2020,4,23,137.01228,0,0.04884,166.87,Def_25%_P_A1
2020-05-01,2020,5,23,218.67166,0,0.04889,358.47,Def_25%_P_A1
2020-06-01,2020,6,23,190.25311,0,0.04894,327.64,Def_25%_P_A1
2020-07-01,2020,7,23,197.14854,0,0.04899,392.92,Def_25%_P_A1
2020-08-01,2020,8,23,158.72717,0,0.04904,285.68,Def_25%_P_A1
2020-09-01,2020,9,23,185.4601,0,0.04909,311.75,Def_25%_P_A1
2020-10-01,2020,10,23,198.72551,0,0.04914,379.62,Def_25%_P_A1
2020-11-01,2020,11,23,83.365135,0,0.04919,103.03,Def_25%_P_A1
2020-12-01,2020,12,23,19.884779,0,0.04924,11.14,Def_25%_P_A1
2021-01-01,2021,1,23,19.326574,0,0.04929,17.64,Def_25%_P_A1
2021-02-01,2021,2,23,17.572508,0,0.04934,6.5,Def_25%_P_A1
2021-03-01,2021,3,23,19.326574,0,0.04939,17.64,Def_25%_P_A1
2021-04-01,2021,4,23,71.87425,0,0.04944,150.36,Def_25%_P_A1
2021-05-01,2021,5,23,198.21503,0,0.04949,390.76,Def_25%_P_A1
2021-06-01,2021,6,23,182.6192,0,0.04954,335.64,Def_25%_P_A1
2021-07-01,2021,7,23,161.68823,0,0.04959,267.66,Def_25%_P_A1
2021-08-01,2021,8,23,191.09796,0,0.04964,327.1,Def_25%_P_A1
2021-09-01,2021,9,23,119.10046,0,0.04969,227.94,Def_25%_P_A1
2021-10-01,2021,10,23,143.4657,0,0.04974,188.42,Def_25%_P_A1
2021-11-01,2021,11,23,144.77982,0,0.04979,181.92,Def_25%_P_A1
2021-12-01,2021,12,23,83.365135,0,0.04984,101.17,Def_25%_P_A1
2020-01-01,2020,1,24,14.737209,0,0.17788,86.14,Def_25%_P_A1
2020-02-01,2020,2,24,11.47652,0,0.17806,58.0,Def_25%_P_A1
2020-03-01,2020,3,24,15.707818,0,0.17823,224.49,Def_25%_P_A1
2020-04-01,2020,4,24,19.256897,0,0.17841,209.96,Def_25%_P_A1
2020-05-01,2020,5,24,15.887093,0,0.17859,118.81,Def_25%_P_A1
2020-06-01,2020,6,24,11.788292,0,0.17877,80.76,Def_25%_P_A1
2020-07-01,2020,7,24,11.772299,0,0.17894,62.93,Def_25%_P_A1
2020-08-01,2020,8,24,11.389555,0,0.17912,68.28,Def_25%_P_A1
2020-09-01,2020,9,24,15.976871,0,0.1793,177.73,Def_25%_P_A1
2020-10-01,2020,10,24,59.201782,0,0.17948,533.07,Def_25%_P_A1
2020-11-01,2020,11,24,20.253477,0,0.17965,195.26,Def_25%_P_A1
2020-12-01,2020,12,24,12.220267,0,0.17983,14.0,Def_25%_P_A1
2021-01-01,2021,1,24,12.087683,0,0.18001,36.61,Def_25%_P_A1
2021-02-01,2021,2,24,12.220267,0,0.18019,14.46,Def_25%_P_A1
2021-03-01,2021,3,24,12.930026,0,0.18036,96.77,Def_25%_P_A1
2021-04-01,2021,4,24,17.933332,0,0.18054,304.78,Def_25%_P_A1
2021-05-01,2021,5,24,16.678417,0,0.18072,258.17,Def_25%_P_A1
2021-06-01,2021,6,24,14.633666,0,0.1809,85.56,Def_25%_P_A1
2021-07-01,2021,7,24,12.398623,0,0.18107,49.38,Def_25%_P_A1
2021-08-01,2021,8,24,10.719689,0,0.18125,17.91,Def_25%_P_A1
2021-09-01,2021,9,24,16.678417,0,0.18143,257.86,Def_25%_P_A1
2021-10-01,2021,10,24,21.787481,0,0.18161,287.99,Def_25%_P_A1
2021-11-01,2021,11,24,12.915563,0,0.18178,262.43,Def_25%_P_A1
2021-12-01,2021,12,24,14.633666,0,0.18196,85.84,Def_25%_P_A1
2020-01-01,2020,1,25,7.1761217,0,0.06354,17.95,Def_25%_P_A1
2020-02-01,2020,2,25,5.4528813,0,0.06361,0.0,Def_25%_P_A1
2020-03-01,2020,3,25,6.317135,0,0.06367,12.28,Def_25%_P_A1
2020-04-01,2020,4,25,6.6348257,0,0.06374,70.39,Def_25%_P_A1
2020-05-01,2020,5,25,5.7526894,0,0.0638,254.62,Def_25%_P_A1
2020-06-01,2020,6,25,6.9849496,0,0.06387,80.31,Def_25%_P_A1
2020-07-01,2020,7,25,6.8411946,0,0.06393,26.45,Def_25%_P_A1
2020-08-01,2020,8,25,5.4528813,0,0.064,0.0,Def_25%_P_A1
2020-09-01,2020,9,25,6.7072144,0,0.06406,4.72,Def_25%_P_A1
2020-10-01,2020,10,25,5.8230515,0,0.06413,172.82,Def_25%_P_A1
2020-11-01,2020,11,25,6.2392764,0,0.06419,611.82,Def_25%_P_A1
2020-12-01,2020,12,25,6.8078594,0,0.06426,30.71,Def_25%_P_A1
2021-01-01,2021,1,25,5.4528813,0,0.06432,0.0,Def_25%_P_A1
2021-02-01,2021,2,25,5.4528813,0,0.06439,0.0,Def_25%_P_A1
2021-03-01,2021,3,25,5.4528813,0,0.06445,0.0,Def_25%_P_A1
2021-04-01,2021,4,25,7.347118,0,0.06452,21.73,Def_25%_P_A1
2021-05-01,2021,5,25,6.3363585,0,0.06458,71.8,Def_25%_P_A1
2021-06-01,2021,6,25,5.976264,0,0.06465,332.56,Def_25%_P_A1
2021-07-01,2021,7,25,5.6693954,0,0.06471,2.83,Def_25%_P_A1
2021-08-01,2021,8,25,5.0986,0,0.06478,1.89,Def_25%_P_A1
2021-09-01,2021,9,25,5.4528813,0,0.06484,0.0,Def_25%_P_A1
2021-10-01,2021,10,25,6.902169,0,0.06491,34.96,Def_25%_P_A1
2021-11-01,2021,11,25,5.7526894,0,0.06497,253.81,Def_25%_P_A1
2021-12-01,2021,12,25,5.8230515,0,0.06504,172.95,Def_25%_P_A1
2020-01-01,2020,1,26,29.267677,0,0.06874,168.57,Def_25%_P_A1
2020-02-01,2020,2,26,13.2576275,0,0.06881,59.76,Def_25%_P_A1
2020-03-01,2020,3,26,12.941628,0,0.06888,83.16,Def_25%_P_A1
2020-04-01,2020,4,26,44.546646,0,0.06895,374.2,Def_25%_P_A1
2020-05-01,2020,5,26,43.24046,0,0.06903,235.56,Def_25%_P_A1
2020-06-01,2020,6,26,29.374197,0,0.0691,172.98,Def_25%_P_A1
2020-07-01,2020,7,26,21.22431,0,0.06917,146.14,Def_25%_P_A1
2020-08-01,2020,8,26,12.941628,0,0.06924,80.23,Def_25%_P_A1
2020-09-01,2020,9,26,14.311836,0,0.06932,26.97,Def_25%_P_A1
2020-10-01,2020,10,26,54.36661,0,0.06939,201.64,Def_25%_P_A1
2020-11-01,2020,11,26,50.063763,0,0.06946,600.77,Def_25%_P_A1
2020-12-01,2020,12,26,26.208157,0,0.06953,159.9,Def_25%_P_A1
2021-01-01,2021,1,26,21.948273,0,0.06961,4.82,Def_25%_P_A1
2021-02-01,2021,2,26,13.401648,0,0.06968,22.16,Def_25%_P_A1
2021-03-01,2021,3,26,13.259094,0,0.06975,57.52,Def_25%_P_A1
2021-04-01,2021,4,26,42.307106,0,0.06982,186.67,Def_25%_P_A1
2021-05-01,2021,5,26,44.668728,0,0.0699,259.6,Def_25%_P_A1
2021-06-01,2021,6,26,49.641354,0,0.06997,212.52,Def_25%_P_A1
2021-07-01,2021,7,26,18.409584,0,0.07004,103.59,Def_25%_P_A1
2021-08-01,2021,8,26,13.566106,0,0.07011,60.52,Def_25%_P_A1
2021-09-01,2021,9,26,25.246185,0,0.07019,2.89,Def_25%_P_A1
2021-10-01,2021,10,26,53.919712,0,0.07026,206.94,Def_25%_P_A1
2021-11-01,2021,11,26,46.521397,0,0.07033,288.06,Def_25%_P_A1
2021-12-01,2021,12,26,44.546646,0,0.0704,372.91,Def_25%_P_A1
2020-01-01,2020,1,27,11.670091,0,0.04434,152.83,Def_25%_P_A1
2020-02-01,2020,2,27,5.343145,0,0.04439,46.41,Def_25%_P_A1
2020-03-01,2020,3,27,9.375541,0,0.04443,119.79,Def_25%_P_A1
2020-04-01,2020,4,27,17.60329,0,0.04448,104.6,Def_25%_P_A1
2020-05-01,2020,5,27,10.378294,0,0.04453,128.21,Def_25%_P_A1
2020-06-01,2020,6,27,5.83907,0,0.04458,51.56,Def_25%_P_A1
2020-07-01,2020,7,27,5.3805804,0,0.04462,42.72,Def_25%_P_A1
2020-08-01,2020,8,27,4.2161636,0,0.04467,36.31,Def_25%_P_A1
2020-09-01,2020,9,27,4.228647,0,0.04472,28.3,Def_25%_P_A1
2020-10-01,2020,10,27,13.228721,0,0.04477,68.61,Def_25%_P_A1
2020-11-01,2020,11,27,20.992308,0,0.04481,358.35,Def_25%_P_A1
2020-12-01,2020,12,27,13.66779,0,0.04486,111.37,Def_25%_P_A1
2021-01-01,2021,1,27,5.038295,0,0.04491,39.03,Def_25%_P_A1
2021-02-01,2021,2,27,4.81447,0,0.04496,48.98,Def_25%_P_A1
2021-03-01,2021,3,27,4.854254,0,0.045,6.83,Def_25%_P_A1
2021-04-01,2021,4,27,8.256488,0,0.04505,55.34,Def_25%_P_A1
2021-05-01,2021,5,27,10.484748,0,0.0451,115.62,Def_25%_P_A1
2021-06-01,2021,6,27,12.049356,0,0.04515,134.12,Def_25%_P_A1
2021-07-01,2021,7,27,5.2776265,0,0.04519,23.07,Def_25%_P_A1
2021-08-01,2021,8,27,4.9025173,0,0.04524,34.13,Def_25%_P_A1
2021-09-01,2021,9,27,5.1052604,0,0.04529,25.09,Def_25%_P_A1
2021-10-01,2021,10,27,10.672217,0,0.04534,162.44,Def_25%_P_A1
2021-11-01,2021,11,27,12.321352,0,0.04538,92.28,Def_25%_P_A1
2021-12-01,2021,12,27,12.720162,0,0.04543,184.3,Def_25%_P_A1
2020-01-01,2020,1,28,56.12114,0,0.0603,171.64,Def_25%_P_A1
2020-02-01,2020,2,28,16.970995,0,0.06036,0.0,Def_25%_P_A1
2020-03-01,2020,3,28,16.150438,0,0.06043,27.05,Def_25%_P_A1
2020-04-01,2020,4,28,17.691525,0,0.06049,75.94,Def_25%_P_A1
2020-05-01,2020,5,28,109.96707,0,0.06055,401.53,Def_25%_P_A1
2020-06-01,2020,6,28,100.53122,0,0.06061,447.3,Def_25%_P_A1
2020-07-01,2020,7,28,123.95418,0,0.06068,499.32,Def_25%_P_A1
2020-08-01,2020,8,28,100.416145,0,0.06074,337.04,Def_25%_P_A1
2020-09-01,2020,9,28,129.75769,0,0.0608,691.76,Def_25%_P_A1
2020-10-01,2020,10,28,70.14789,0,0.06086,286.07,Def_25%_P_A1
2020-11-01,2020,11,28,128.41528,0,0.06093,715.48,Def_25%_P_A1
2020-12-01,2020,12,28,60.51677,0,0.06099,195.57,Def_25%_P_A1
2021-01-01,2021,1,28,19.293661,0,0.06105,2.08,Def_25%_P_A1
2021-02-01,2021,2,28,16.970995,0,0.06111,0.0,Def_25%_P_A1
2021-03-01,2021,3,28,16.385426,0,0.06118,53.05,Def_25%_P_A1
2021-04-01,2021,4,28,102.560715,0,0.06124,437.94,Def_25%_P_A1
2021-05-01,2021,5,28,109.47319,0,0.0613,418.18,Def_25%_P_A1
2021-06-01,2021,6,28,74.96218,0,0.06136,288.15,Def_25%_P_A1
2021-07-01,2021,7,28,109.96707,0,0.06143,397.37,Def_25%_P_A1
2021-08-01,2021,8,28,123.05062,0,0.06149,510.76,Def_25%_P_A1
2021-09-01,2021,9,28,103.852974,0,0.06155,393.21,Def_25%_P_A1
2021-10-01,2021,10,28,102.560715,0,0.06161,434.82,Def_25%_P_A1
2021-11-01,2021,11,28,123.05062,0,0.06168,511.8,Def_25%_P_A1
2021-12-01,2021,12,28,77.39585,0,0.06174,272.54,Def_25%_P_A1
2020-01-01,2020,1,29,58.675117,0,0.0179,727.85,Def_25%_P_A1
2020-02-01,2020,2,29,58.30296,0,0.01792,719.41,Def_25%_P_A1
2020-03-01,2020,3,29,53.61232,0,0.01794,551.23,Def_25%_P_A1
2020-04-01,2020,4,29,53.65197,0,0.01795,539.81,Def_25%_P_A1
2020-05-01,2020,5,29,66.093666,0,0.01797,910.94,Def_25%_P_A1
