COD;CAT;ELEV;CUENCA;X;Y
24020140;PM;1200;69;-73,13333333;6,45
24020150;PM;1408;69;-73,10616667;6,57666667
24020170;PM;1550;69;-73,06666667;6,6
24020180;PM;1700;69;-73,23333333;6,5
24020190;PM;1550;69;-73,16666667;6,43333333
24020200;PM;1500;69;-73,11666667;6,33333333
24020220;PM;2625;69;-72,96458333;6,15272222
24020230;PM;2107;69;-72,94672222;6,24877778
24020260;PM;1560;69;-73,06666667;6,33333333
24025020;PM;975;69;-73,19916667;6,53222222
24030080;PM;1295;68;-73,1;6,75
24030160;PM;2486;68;-72,78479139;5,86035722
24030190;PM;2970;68;-72,84786111;5,72455556
24030200;PM;20;68;-72,87383333;6,42641667
24030210;PM;2440;68;-72,69722222;6,83611111
24030230;PM;2470;68;-72,97627778;5,6155
24030240;PM;2550;68;-72,68933333;6,23175
24030260;PM;2749;68;-72,44544444;6,40822222
24030270;PM;1702;68;-72,84416667;6,83
24030290;PM;1856;68;-72,58136111;6,49394444
24030300;PM;600;68;-72,975;6,75305556
24030310;PM;2820;68;-73,324;5,62891667
24030320;PM;224;68;-72,63;6,6275
24030330;PM;250;68;-72,93166667;6,93972222
24030340;PM;2150;68;-72,81138889;6,67166667
24030380;PM;2860;68;-73,23492306;5,74966111
24030390;PM;1500;68;-72,63333333;6,31666667
24030400;PM;2690;68;-72,98577778;5,86872222
24030410;PM;2500;68;-73,00491667;5,74383333
24030490;PM;500;68;-73,1;6,75
24030510;PM;2900;68;-73,07175;5,69930556
24030530;PM;2580;68;-73,23422222;5,69872222
24030540;PM;2486;68;-72,97827778;5,66452778
24030560;PM;2900;68;-72,7945;5,75838889
24030570;PM;2328;68;-72,63533333;6,06208333
24030580;PM;2962;68;-72,59333333;6,14147222
24030630;PM;2927;68;-72,82166667;6,96027778
24030640;PM;3200;68;-72,76980556;5,78236111
24030650;PM;2833;68;-72,85561111;6,03361111
24030660;PM;3409;68;-72,419;6,37511111
24030670;PM;3240;68;-72,771;6,13963889
24030690;PM;352;68;-72,64405556;5,98858333
24030700;PM;2400;68;-72,73294444;6,51475
24030750;PM;2400;68;-72,85833333;6,88111111
24030790;PM;2500;68;-72,94025;5,77341667
24030800;PM;3200;68;-73,1635;5,53380556
24030840;PM;3650;89;-73,08238889;5,89163889
24030850;PM;2500;68;-72,78119444;6,23258333
24030860;PM;2800;68;-72,86666667;6,10072222
24030890;PM;1800;68;-72,46666667;6,46666667
24040010;PM;1300;89;-73,23333333;6,63333333
24040020;PM;1200;89;-73,18333333;6,66666667
24040050;PM;1300;89;-73,20277778;6,64444444
24040060;PM;630;89;-73,27611111;6,60611111
24040070;PM;1400;89;-73,3;6,53333333
24050060;PM;721;75;-73,41083333;6,87277778
24050070;PM;150;75;-73,52055556;7,12716667
24050090;PM;960;75;-73,4;6,86666667
24050100;PM;815;89;-73,27988889;6,70725
24050110;PM;216;75;-73,63222222;6,91194444
24050120;PM;500;75;-73,43333333;6,95
24050130;PM;750;75;-73,38333333;6,86666667
24050140;PM;1000;75;-73,41666667;6,95
24050150;PM;1800;75;-73,25;6,8
24050160;PM;960;75;-73,45;6,91666667
24050170;PM;950;37;-72,55;6,9
24060030;PM;1500;75;-73,33333333;7,13333333
24060040;PM;132;75;-73,54805556;7,26416667
24060050;PM;1460;75;-73,09277778;6,75916667
24060080;PM;161;75;-73,49083333;7,27027778
24065010;PM;138;75;-73,79;7,24611111
25010010;PM;55;81;-75,68;7,89027778
25010060;PM;200;81;-75,53833333;7,78805556
25010100;PM;160;176;-75,76;8,12916667
25010110;PM;80;81;-75,64722222;8,00611111
25020030;PM;30;39;-74,51222222;8,72722222
25020040;PM;25;290;-74,35;9,18333333
25020090;PM;20;298;-73,81544444;8,86038889
25020140;PM;60;174;-75,45;8,94999722
25020190;PM;200;82;-75,12916667;9,43194444
25020220;PM;50;298;-73,97288889;9,49294444
25020230;PM;170;298;-73,33947222;9,56216667
25020240;PM;70;298;-73,89041667;9,41047222
25020250;PM;100;298;-73,54194444;9,19719444
25020260;PM;100;298;-73,48802778;9,39702778
25020270;PM;90;298;-73,73130556;9,19316667
25020280;PM;30;298;-73,61197222;9,60652778
25020330;PM;25;82;-74,56916667;8,36638889
25020350;PM;30;39;-74,54166667;8,49277778
25020370;PM;40;79;-74,94222222;8,03666667
25020390;PM;150;82;-75,15580556;9,39722222
25020400;PM;180;82;-75,30361111;9,32055556
25020410;PM;28;39;-74,72875;8,21944444
25020420;PM;60;82;-74,56;8,39
25020500;PM;50;82;-74,72944444;8,81611111
25020530;PM;500;82;-75,08975;8,0255
25020540;PM;20;91;-74,70611111;8,03111111
25020650;PM;250;298;-73,56022222;8,93877778
25020660;PM;90;298;-73,75402778;9,00975
25020670;PM;500;298;-73,55972222;9,05027778
25020690;PM;500;298;-73,41094444;9,42327778
25020700;PM;50;82;-75,33861111;8,05305556
25020710;PM;25;82;-75,27388889;8,42
25020720;PM;130;82;-75,38361111;8,63722222
25020740;PM;20;82;-75,01472222;8,62916667
25020750;PM;60;82;-75,16888889;9,01138889
25020760;PM;25;82;-74,94055556;9,00472222
25020770;PM;200;236;-75,04999722;2,04
25020780;PM;20;82;-75,03416667;8,46138889
25020790;PM;50;82;-74,71777778;8,71888889
25020800;PM;10;39;-74,52972222;8,57305556
25020810;PM;40;82;-74,60572222;8,29133333
25020820;PM;50;82;-74,69972222;8,60277778
25020860;PM;100;82;-74,94083333;9,35944444
25020870;PM;40;290;-73,96583333;8,82277778
25020880;PM;25;290;-74,11055556;8,94666667
25020890;PM;20;290;-74,22194444;9,11938889
25020900;PM;65;290;-74,35583333;9,23388889
25020940;PM;45;82;-74,73555556;8,33277778
25020950;PM;10;82;-74,77;9,04
25020960;PM;20;82;-74,82527778;9,58805556
25020970;PM;74;95;-73,94111111;8,45944444
25020980;PM;20;82;-75,12444444;8,79083333
25020990;PM;80;82;-75,19027778;9,17833333
25021000;PM;70;82;-75,05083333;9,165
25021020;PM;25;82;-74,73916667;9,43666667
25021030;PM;25;290;-74,50194444;9,2475
25021040;PM;25;290;-74,04422222;9,18805556
25021090;PM;40;290;-74,31388889;9,09333333
25021180;PM;20;290;-74,68888889;9,07833333
25021190;PM;100;108;-74,59563889;9,62294444
25021200;PM;26;290;-74,07944444;9,02666667
25021210;PM;136;82;-75,47;8,82
25021240;PM;138;298;-73,80986111;9,26008333
25021260;PM;70;82;-74,85083333;9,17388889
25021270;PM;20;290;-74,52555556;9,07305556
25021280;PM;20;290;-74,51;8,97
25021290;PM;25;290;-74,40888889;9,10138889
25021300;PM;20;290;-74,64638889;9,27388889
25021310;PM;20;290;-74,40583333;9,00416667
25021320;PM;23;39;-74,21;8,64
25021330;PM;20;290;-74,61347222;9,11544444
25021340;PM;18;290;-74,73611111;9,24916667
25021350;PM;20;290;-74,43555556;9,26277778
25021360;PM;20;82;-74,71194444;8,92472222
25021370;PM;20;82;-74,70805556;8,88166667
25021380;PM;24;290;-74,15;9,07
25021470;PM;60;82;-75,08972222;8,57638889
25021480;PM;31;90;-74,79;8,03
25021500;PM;35;108;-74,35225;9,58116667
25021540;PM;30;290;-74,04999722;8,94999722
25021560;PM;20;82;-74,79861111;8,90277778
25021600;PM;85;108;-74,58038889;9,8725
25021610;PM;100;108;-74,50486111;9,68566667
25021620;PM;80;108;-74,32216667;9,68377778
25021630;PM;110;108;-74,38855556;9,80175
25021640;PM;40;298;-73,70255556;8,71275
25021650;PM;40;115;-73,87619444;9,55738889
26010020;PM;2419;11;-76,4955;2,34336111
26010030;PM;2652;11;-76,45477778;2,38086111
26010040;PM;2646;11;-76,36666667;2,38333333
26020020;PM;2446;103;-76,34913889;2,62466667
26020030;PM;1872;103;-76,53611111;2,64269444
26020040;PM;1112;14;-76,48333333;3,01666667
26020060;PM;1800;5;-76,51666667;2,7
26020080;PM;1450;5;-76,51666667;2,76666667
26020090;PM;1840;4;-76,58333333;2,61666667
26020100;PM;1228;14;-76,63908333;3,02019444
26020120;PM;1136;14;-76,40666667;3,03008333
26020130;PM;2427;4;-76,41880556;2,54183333
26020160;PM;1441;14;-76,65175;2,94516667
26020170;PM;2550;103;-76,35;2,61666667
26020180;PM;1742;11;-76,63836111;2,49625
26020190;PM;371;4;-76,28905556;2,50975
26020200;PM;1197;14;-76,48919444;2,96116667
26020220;PM;1692;5;-76,62419444;2,76941667
26020230;PM;1767;4;-76,75608333;2,60655556
26020240;PM;1805;5;-76,38333333;2,9
26020250;PM;1397;5;-76,54697222;2,90369444
26020270;PM;1500;103;-76,63333333;2,76666667
26020290;PM;1000;14;-76,48333333;3
26020310;PM;1600;4;-76,61666667;2,53333333
26020320;PM;3482;11;-76,40405556;2,36308333
26020340;PM;1690;5;-76,55;2,66666667
26020350;PM;1670;5;-76,6;2,75
26020360;PM;1397;5;-76,54697222;2,90369444
26020390;PM;1546;5;-76,58861111;2,85383333
26020410;PM;1600;5;-76,53333333;2,68333333
26020450;PM;1250;14;-76,53333333;2,96666667
26020460;PM;2507;4;-76,40466667;2,48758333
26030020;PM;1730;11;-76,61666667;2,45
26030030;PM;2658;12;-76,90902778;2,64066667
26030040;PM;1900;12;-76,88333333;2,66666667
26030050;PM;1742;12;-76,81111111;2,45597222
26030060;PM;2171;12;-76,85361111;2,62558333
26030070;PM;1246;12;-76,75472222;2,69741667
26030080;PM;2502;12;-76,89511111;2,62280556
26030090;PM;1628;12;-76,82972222;2,515
26030130;PM;1200;4;-76,7;2,71666667
26030150;PM;1171;103;-76,70694444;2,94333333
26040060;PM;1790;6;-76,21666667;3,05
26040110;PM;1920;6;-76,33333333;3,23333333
26040120;PM;1300;6;-76,33333333;3,21666667
26040130;PM;1915;6;-76,33333333;3,25
26040140;PM;1917;6;-76,28333333;3,25
26040150;PM;1919;6;-76,3;3,25
26040160;PM;1026;6;-76,26666667;3,16666667
26040170;PM;1920;223;-76,13333333;3,2
26040190;PM;2339;6;-76,15;3,03333333
26040200;PM;1713;6;-76,23333333;2,96666667
26040210;PM;1500;6;-76,25;3,01666667
26040220;PM;1838;6;-76,21666667;3,05
26040230;PM;1921;6;-76,31666667;3,23333333
26040240;PM;2322;6;-76,28333333;2,83333333
26040250;PM;1107;6;-76,24769444;3,17911111
26040260;PM;1774;6;-76,26222222;2,95236111
26040270;PM;1029;6;-76,28333333;2,91666667
26040290;PM;293;5;-76,4075;2,88052778
26040310;PM;19;6;-76,37783333;3,07061111
26040330;PM;1924;6;-76,3;3,23333333
26040340;PM;2500;5;-76,35;2,7
26050060;PM;195;103;-76,69611111;2,95455556
26050070;PM;1005;15;-76,65;3,08333333
26050090;PM;1730;306;-76,61666667;3,43333333
26050130;PM;1298;308;-76,6;3,38333333
26050160;PM;1228;308;-76,6;3,41666667
26050170;PM;1312;306;-76,58333333;3,43333333
26050200;PM;950;16;-76,53333333;3,3
26050210;PM;1567;16;-76,66666667;3,21666667
26050220;PM;1442;16;-76,63333333;3,26666667
26050250;PM;1794;16;-76,66666667;3,33333333
26050260;PM;2100;16;-76,71666667;3,25
26050270;PM;1156;15;-76,71941667;3,11563889
26050340;PM;970;15;-76,6;3,1
26060020;PM;13;223;-76,34661111;3,32022222
26060030;PM;988;14;-76,463;3,17894444
26060040;PM;980;6;-76,43333333;3,3
26060050;PM;970;7;-76,4;3,33333333
26060060;PM;975;7;-76,38333333;3,35
26060070;PM;972;7;-76,38333333;3,33333333
26060080;PM;972;223;-76,38333333;3,31666667
26060090;PM;977;223;-76,38333333;3,31666667
26060100;PM;1200;223;-76,26666667;3,28333333
26060110;PM;995;223;-76,31666667;3,28333333
26060120;PM;1923;6;-76,35;3,26666667
26060130;PM;1922;6;-76,3;3,26666667
26060140;PM;1921;6;-76,36666667;3,26666667
26060150;PM;975;223;-76,38333333;3,31666667
26060160;PM;1000;223;-76,31666667;3,3
26060170;PM;1000;223;-76,28333333;3,28333333
26060180;PM;980;223;-76,4;3,3
26060200;PM;2472;223;-76,14080556;3,22641667
26060210;PM;965;7;-76,41666667;3,36666667
26070010;PM;940;7;-76,46666667;3,5
26070030;PM;980;9;-76,33333333;3,56666667
26070040;PM;1065;9;-76,3;3,58333333
26070050;PM;1006;7;-76,21666667;3,51666667
26070060;PM;1550;9;-76,3;3,55
26070110;PM;119;7;-76,21083333;3,52719444
26070120;PM;1280;7;-76,25;3,36666667
26070130;PM;1085;7;-76,28333333;3,31666667
26070140;PM;980;7;-76,31666667;3,38333333
26070150;PM;1225;7;-76,26666667;3,35
26070160;PM;990;7;-76,3;3,43333333
26070170;PM;155;7;-76,25027778;3,45972222
26070180;PM;985;7;-76,33333333;3,35
26070190;PM;980;9;-76,36666667;3,56666667
26070270;PM;1130;7;-76,26666667;3,38333333
26070290;PM;950;9;-76,33333333;3,51666667
26070300;PM;948;9;-76,36666667;3,6
26070310;PM;980;9;-76,35;3,6
26070320;PM;1100;7;-76,26666667;3,43333333
26070330;PM;990;7;-76,31666667;3,41666667
26070340;PM;990;7;-76,3;3,41666667
26070350;PM;1120;7;-76,28333333;3,36666667
26070360;PM;1200;7;-76,26666667;3,35
26070370;PM;1180;7;-76,26666667;3,38333333
26070380;PM;1000;7;-76,3;3,4
26070390;PM;990;7;-76,3;3,38333333
26070400;PM;975;7;-76,36666667;3,4
26070410;PM;1190;7;-76,26666667;3,31666667
26070420;PM;1225;7;-76,25;3,33333333
26070430;PM;1280;7;-76,25;3,38333333
26070450;PM;950;9;-76,35;3,56666667
26070470;PM;1052;9;-76,33333333;3,58333333
26070480;PM;970;7;-76,38333333;3,4
26070490;PM;1000;7;-76,4;3,46666667
26070500;PM;1250;7;-76,23333333;3,5
26070510;PM;1200;7;-76,26666667;3,5
26070520;PM;1080;7;-76,28333333;3,31666667
26070530;PM;1227;7;-76,25;3,36666667
26070540;PM;1005;7;-76,28333333;3,46666667
26070550;PM;995;7;-76,3;3,45
26070560;PM;990;7;-76,3;3,43333333
26070570;PM;956;7;-76,43333333;3,48333333
26070580;PM;958;7;-76,45;3,53333333
26070590;PM;2410;7;-76,06666667;3,43333333
26070600;PM;1960;7;-76,18333333;3,31666667
26070610;PM;2160;7;-76,16666667;3,36666667
26070640;PM;1200;7;-76,25;3,41666667
26070650;PM;2100;7;-76,2;3,4
26070660;PM;1300;7;-76,23333333;3,33333333
26070670;PM;1220;7;-76,25;3,43333333
26070680;PM;1000;295;-74,23333333;3,33333333
26070690;PM;1200;7;-76,26666667;3,38333333
26070700;PM;1100;7;-76,28333333;3,35
26070710;PM;1000;7;-76,28333333;3,35
26070720;PM;1200;7;-76,25;3,4
26070730;PM;1056;9;-76,3;3,56666667
26070750;PM;950;9;-76,45;3,6
26070760;PM;159;7;-76,23913889;3,32777778
26070850;PM;1350;7;-76,2;3,46666667
26070860;PM;980;7;-76,35;3,41666667
26070920;PM;960;7;-76,45;3,51666667
26080070;PM;974;13;-76,42972222;3,69852778
26080130;PM;1950;306;-76,66666667;3,45
26080150;PM;1260;306;-76,55;3,48333333
26080160;PM;1871;7;-76,45;3,5
26080170;PM;962;214;-76,43333333;4
26080190;PM;1433;13;-76,4;3,93333333
26080200;PM;1698;215;-76,5;3,73333333
26080210;PM;1093;61;-76,38333333;4,08333333
26080220;PM;1716;13;-76,56666667;3,56666667
26080240;PM;1566;214;-76,43333333;3,86666667
26080250;PM;1532;61;-76,38333333;4,2
26080260;PM;953;61;-76,3;4,15
26080280;PM;1637;306;-76,60155556;3,43819444
26080290;PM;962;13;-76,35083333;3,89088889
26080350;PM;930;13;-76,5;3,51666667
26080360;PM;1490;13;-76,5;3,7
26080370;PM;1730;13;-76,56666667;3,58333333
26090050;PM;1360;10;-76,21666667;3,86666667
26090060;PM;1826;8;-76,16555556;3,77322222
26090070;PM;1272;9;-76,2;3,55
26090080;PM;965;8;-76,31666667;3,81666667
26090090;PM;1810;9;-76,26666667;3,56666667
26090140;PM;982;8;-76,35;3,75
26090150;PM;1029;8;-76,28333333;3,78333333
26090160;PM;1380;8;-76,25;3,71666667
26090170;PM;1035;8;-76,28333333;3,76666667
26090180;PM;1017;8;-76,25;3,75
26090190;PM;1103;9;-76,25;3,61666667
26090200;PM;940;9;-76,43333333;3,61666667
26090210;PM;1025;9;-76,28333333;3,61666667
26090220;PM;1030;9;-76,21666667;3,63333333
26090230;PM;950;8;-76,31666667;3,83333333
26090240;PM;1100;8;-76,23333333;3,7
26090250;PM;966;8;-76,31666667;3,73333333
26090260;PM;1000;8;-76,3;3,8
26090270;PM;1300;8;-76,25;3,7
26090280;PM;950;8;-76,36666667;3,81666667
26090290;PM;987;9;-76,26666667;3,63333333
26090300;PM;1500;9;-76,16666667;3,51666667
26090330;PM;980;10;-76,3;3,85
26090340;PM;1082;9;-76,26666667;3,58333333
26090350;PM;3690;9;-76,03333333;3,46666667
26090380;PM;2875;9;-76;3,63333333
26090390;PM;1000;9;-76,36666667;3,7
26090430;PM;2100;9;-76,16666667;3,55
26090440;PM;1170;9;-76,21666667;3,55
26090460;PM;1305;9;-76,19972222;3,64972222
26090480;PM;1644;10;-76,2;3,91666667
26090510;PM;1555;9;-76,1;3,63333333
26090520;PM;1424;8;-76,2;3,66666667
26090530;PM;2360;10;-76,15;3,88333333
26090550;PM;1950;8;-76,21666667;3,83333333
26090560;PM;3052;9;-76,01666667;3,71666667
26090570;PM;1704;8;-76,21666667;3,75
26090580;PM;1650;10;-76,18333333;3,91666667
26090600;PM;1900;10;-76,15;3,86666667
26090620;PM;1221;10;-76,2;3,98333333
26090630;PM;990;8;-76,33194444;3,77013889
26090650;PM;950;33;-76,25;4,1
26090700;PM;970;33;-76,25;4,08333333
26090720;PM;1000;9;-76,28333333;3,56666667
26090730;PM;1026;9;-76,26666667;3,65
26090740;PM;1010;9;-76,25;3,61666667
26090750;PM;1009;8;-76,28333333;3,68333333
26090760;PM;1062;8;-76,26666667;3,66666667
26090780;PM;1100;9;-76,25;3,61666667
26090810;PM;3520;9;-76,06666667;3,48333333
26090820;PM;3690;9;-76,05;3,48333333
26090880;PM;1750;9;-76,18333333;3,58333333
26090900;PM;1028;9;-76,35;3,6
26090910;PM;1036;9;-76,33333333;3,6
26090920;PM;980;9;-76,35;3,58333333
26090930;PM;1029;8;-76,28333333;3,78333333
26100070;PM;964;34;-76,14730556;4,22380556
26100080;PM;933;76;-76,11666667;4,36666667
26100100;PM;956;76;-76,06666667;4,36666667
26100110;PM;930;35;-76,11666667;4,35
26100120;PM;980;35;-76,1;4,31666667
26100130;PM;975;35;-76,11666667;4,28333333
26100140;PM;985;35;-76,1;4,3
26100150;PM;980;35;-76,13333333;4,25
26100170;PM;950;35;-76,15;4,3
26100180;PM;935;35;-76,16666667;4,31666667
26100190;PM;940;35;-76,13333333;4,3
26100200;PM;935;76;-76,08333333;4,4
26100210;PM;914;76;-76,03333333;4,53333333
26100220;PM;970;34;-76,18333333;4,23333333
26100230;PM;980;35;-76,08333333;4,33333333
26100240;PM;934;76;-76,06666667;4,43333333
26100270;PM;1030;76;-75,91666667;4,51666667
26100280;PM;939;23;-76,03333333;4,61666667
26100290;PM;970;76;-75,91666667;4,66666667
26100300;PM;986;76;-75,96583333;4,58861111
26100320;PM;921;35;-76,1;4,31666667
26100340;PM;1663;35;-75,96666667;4,18333333
26100350;PM;1657;34;-75,99475;4,05436111
26100360;PM;1024;76;-75,95;4,4
26100370;PM;942;34;-76,15;4,21666667
26100380;PM;2290;34;-75,86666667;4,08333333
26100410;PM;1191;35;-76,05638889;4,17188889
26100420;PM;975;34;-76,16666667;4,18333333
26100430;PM;962;76;-76,03333333;4,4
26100460;PM;960;34;-76,18333333;4,21666667
26100490;PM;933;76;-76,06666667;4,45
26100510;PM;956;76;-76,06666667;4,36666667
26100600;PM;965;34;-76,18333333;4,25
26100620;PM;980;33;-76,18333333;4,16666667
26100640;PM;913;76;-75,95;4,78333333
26100660;PM;2350;33;-75,96666667;3,95
26100670;PM;2783;34;-75,95;3,98333333
26100680;PM;1560;34;-76,08333333;4,06666667
26100690;PM;2132;33;-76,10055556;3,87894444
26100700;PM;1314;33;-76,10080556;4,08725
26100710;PM;980;33;-76,18333333;4,11666667
26100720;PM;980;33;-76,18333333;4,16666667
26100740;PM;949;76;-76,04055556;4,51563889
26100770;PM;1382;34;-76,04252778;4,11430556
26100780;PM;953;76;-76,0735;4,38305556
26100790;PM;2809;34;-75,80575;4,05722222
26100800;PM;2507;33;-76,06583333;3,88866667
26100830;PM;940;76;-75,96166667;4,68841667
26100860;PM;930;35;-76,15;4,33333333
26100870;PM;930;76;-76,06666667;4,46666667
26100880;PM;920;23;-76,06666667;4,5
26100890;PM;920;76;-76,05;4,5
26100900;PM;950;34;-76,2;4,18333333
26100910;PM;940;34;-76,2;4,2
26100920;PM;930;34;-76,21666667;4,21666667
26100930;PM;930;34;-76,21666667;4,23333333
26100940;PM;950;33;-76,23333333;4,16666667
26100950;PM;950;34;-76,18333333;4,18333333
26100960;PM;930;34;-76,16666667;4,26666667
26100970;PM;960;33;-76,15;4,1
26100980;PM;950;33;-76,2;4,15
26101010;PM;950;35;-76,11666667;4,3
26101020;PM;930;76;-76,1;4,4
26101030;PM;930;35;-76,15;4,31666667
26101040;PM;930;23;-76,15;4,38333333
26101050;PM;920;23;-76,08333333;4,46666667
26101060;PM;950;34;-76,18333333;4,28333333
26101070;PM;950;34;-76,18333333;4,26666667
26101080;PM;950;34;-76,2;4,26666667
26101090;PM;950;33;-76,21666667;4,13333333
26101100;PM;930;35;-76,1;4,31666667
26101110;PM;940;35;-76,06666667;4,33333333
26101120;PM;930;35;-76,13333333;4,33333333
26101130;PM;930;35;-76,1;4,33333333
26101140;PM;930;35;-76,11666667;4,35
26101150;PM;930;76;-76,13333333;4,38333333
26110030;PM;1600;23;-76,16666667;4,4
26110040;PM;972;23;-76,19044444;4,34294444
26110050;PM;1020;23;-76,11666667;4,55
26110090;PM;990;23;-76,08333333;4,61666667
26110120;PM;1341;23;-76,03852778;4,97108333
26110130;PM;1550;23;-76,06666667;4,8
26110140;PM;1643;211;-76,15;4,56666667
26110160;PM;974;23;-76,03572222;4,68486111
26110170;PM;1640;211;-76,26666667;4,41666667
26110180;PM;1357;211;-76,23333333;4,46666667
26110190;PM;951;23;-76,2;4,31666667
26110200;PM;1813;23;-76,05;4,88333333
26110220;PM;1750;211;-76,11666667;4,68333333
26110240;PM;1000;23;-76,16666667;4,4
26110290;PM;959;23;-76,09361111;4,53161111
26110300;PM;940;23;-76,03444444;4,61638889
26110330;PM;976;23;-76,1;4,58333333
26110350;PM;1500;23;-76,01666667;5
26110360;PM;1400;23;-76,2;4,4
26110380;PM;976;23;-76,1;4,53333333
26110390;PM;1460;211;-76,2;4,46666667
26110430;PM;1514;23;-76,11666667;4,63333333
26110440;PM;1807;23;-76,1;4,63333333
26110450;PM;1380;23;-76,15;4,51666667
26110460;PM;1727;23;-76,15;4,58333333
26120040;PM;1540;53;-75,73333333;4,2
26120060;PM;1400;53;-75,76666667;4,61666667
26120080;PM;1300;53;-75,76666667;4,56666667
26120110;PM;1250;53;-75,78333333;4,56666667
26120120;PM;124;53;-75,83483333;4,33155556
26120130;PM;1178;53;-75,91541667;4,40277778
26120150;PM;1261;53;-75,78630556;4,67647222
26120160;PM;26;53;-75,56916667;4,63627778
26120170;PM;1685;53;-75,70627778;4,33275
26120180;PM;171;53;-75,87533333;4,40930556
26120190;PM;1320;53;-75,78333333;4,61666667
26120200;PM;1700;53;-75,65;4,63333333
26120210;PM;1500;53;-75,65;4,6
26120220;PM;1350;53;-75,81666667;4,46666667
26120240;PM;1290;53;-75,85;4,53333333
26120260;PM;1560;53;-75,71666667;4,8
26120270;PM;1320;53;-75,73333333;4,76666667
26120280;PM;1550;53;-75,68333333;4,76666667
26120290;PM;1950;53;-75,6;4,71666667
26120300;PM;2278;53;-75,55;4,48333333
26120320;PM;1551;53;-75,68333333;4,53333333
26120330;PM;2680;53;-75,65;4,63333333
26120340;PM;1200;53;-75,78333333;4,45
26120350;PM;1490;53;-75,68333333;4,4
26120360;PM;1340;53;-75,71666667;4,46666667
26120370;PM;2250;53;-75,63333333;4,5
26120390;PM;2500;53;-75,58333333;4,5
26120400;PM;2280;53;-75,6;4,53333333
26120410;PM;1800;53;-75,66666667;4,68333333
26120420;PM;1600;53;-75,65;4,53333333
26120430;PM;1180;53;-75,78333333;4,33333333
26120440;PM;1200;53;-75,76666667;4,43333333
26120450;PM;1900;53;-75,58333333;4,68333333
26120460;PM;2250;24;-75,53333333;4,71666667
26120470;PM;2500;53;-75,58333333;4,5
26120480;PM;2200;53;-75,78333333;4,61666667
26120490;PM;2200;53;-75,81666667;4,46666667
26120500;PM;1350;53;-75,71666667;4,46666667
26120510;PM;2000;53;-75,61666667;4,61666667
26120520;PM;1250;53;-75,73333333;4,53333333
26120530;PM;1400;53;-75,7;4,5
26120540;PM;1500;53;-75,63333333;4,51666667
26120550;PM;1220;53;-75,83333333;4,43333333
26120560;PM;1300;53;-75,66666667;4,4
26120570;PM;1540;53;-75,75;4,31666667
26120590;PM;1400;53;-75,75;4,35
26120600;PM;1100;76;-75,93333333;4,71666667
26120610;PM;1250;53;-75,7;4,78333333
26120720;PM;1700;24;-75,63333333;4,88333333
26130020;PM;21;24;-75,55805556;4,84416667
26130050;PM;1475;24;-75,61666667;4,91666667
26130060;PM;1675;24;-75,63333333;4,88333333
26130070;PM;1750;24;-75,58333333;4,85
26130120;PM;1440;24;-75,7;4,83333333
26130130;PM;1660;24;-75,66666667;4,9
26130170;PM;2134;24;-75,55805556;4,88555556
26130180;PM;1196;53;-75,85833333;4,80097222
26130200;PM;1587;24;-75,74166667;4,96241667
26130210;PM;1240;24;-75,83333333;4,81666667
26130220;PM;121;24;-75,84305556;4,81216667
26130240;PM;1340;53;-75,76666667;4,8
26130250;PM;1620;24;-75,63333333;4,9
26130260;PM;1450;24;-75,68333333;4,83333333
26130280;PM;1675;24;-75,61666667;4,86666667
26130290;PM;2115;24;-75,5;4,75
26130300;PM;1040;24;-75,71666667;5,06666667
26130320;PM;1790;24;-75,55;4,86666667
26130330;PM;1791;24;-75,7;4,93333333
26130340;PM;1405;210;-76,58333333;4,9
26130370;PM;1360;24;-75,68333333;4,98333333
26130380;PM;1550;24;-75,76666667;4,9
26130390;PM;1350;24;-75,76666667;4,83333333
26130400;PM;1450;24;-75,75;5
26130410;PM;1550;24;-75,66666667;4,93333333
26130420;PM;1500;24;-75,66666667;4,83333333
26130430;PM;1300;53;-75,8;4,78333333
26130440;PM;1300;24;-75,71666667;5
26130470;PM;1450;24;-75,63333333;4,98333333
26130480;PM;1600;24;-75,63333333;4,95
26130590;PM;1540;24;-75,66666667;4,83333333
26130600;PM;1560;53;-75,71666667;4,8
26135160;PM;1947;24;-75,57997222;4,84166667
26140030;PM;1480;45;-75,95;5,13333333
26140050;PM;1450;45;-75,8;5,21666667
26140060;PM;1430;23;-76;5
26140090;PM;1609;45;-75,86277778;5,16705556
26140100;PM;1500;45;-75,96666667;5
26140110;PM;2173;45;-75,78766667;5,31786111
26140120;PM;1483;45;-75,87272222;5,29425
26140130;PM;1000;45;-75,88333333;5,05
26140140;PM;900;45;-75,88333333;4,9
26140150;PM;1720;45;-75,88333333;5,36666667
26140160;PM;2560;45;-75,78333333;5,48333333
26140170;PM;1660;45;-75,78333333;5,23333333
26140180;PM;922;24;-75,88277778;4,8925
26140200;PM;1500;23;-75,96666667;4,95
26140210;PM;1200;24;-75,75;4,95
26140220;PM;1020;45;-75,88333333;4,93333333
26140240;PM;1500;45;-75,9;5,3
26140250;PM;1650;45;-75,83333333;5,25
26140270;PM;1580;45;-75,88333333;5,33333333
26140340;PM;1550;45;-75,88333333;5,3
26140350;PM;1400;45;-75,88333333;5,15
26140360;PM;1550;45;-75,95;5,11666667
26140370;PM;1350;45;-75,88333333;5,15
