cod_ah;cod_szh;cod_zh;nom_ah;nom_szh;nom_zh;objectid_1;ruleid;shape_area;shape_leng;HISTO_0;HISTO_1;HISTO_2;HISTO_3;HISTO_4;HISTO_5;HISTO_6;HISTO_7;HISTO_8;HISTO_9;HISTO_10;HISTO_11;HISTO_12;HISTO_13;HISTO_14;HISTO_15;HISTO_16;HISTO_17;HISTO_18;HISTO_19;Area Cuenca (ha);FCL 2001 (ha);FCL 2002 (ha);FCL 2003 (ha);FCL 2004 (ha);FCL 2005 (ha);FCL 2006 (ha);FCL 2007 (ha);FCL 2008 (ha);FCL 2009 (ha);FCL 2010 (ha);FCL 2011 (ha);FCL 2012 (ha);FCL 2013 (ha);FCL 2014 (ha);FCL 2015 (ha);FCL 2016 (ha);FCL 2017 (ha);FCL 2018 (ha);FCL 2019 (ha);FCL 2001 (%);FCL 2002 (%);FCL 2003 (%);FCL 2004 (%);FCL 2005 (%);FCL 2006 (%);FCL 2007 (%);FCL 2008 (%);FCL 2009 (%);FCL 2010 (%);FCL 2011 (%);FCL 2012 (%);FCL 2013 (%);FCL 2014 (%);FCL 2015 (%);FCL 2016 (%);FCL 2017 (%);FCL 2018 (%);FCL 2019 (%);FCL 2001 (% acum);FCL 2002 (% acum);FCL 2003 (% acum);FCL 2004 (% acum);FCL 2005 (% acum);FCL 2006 (% acum);FCL 2007 (% acum);FCL 2008 (% acum);FCL 2009 (% acum);FCL 2010 (% acum);FCL 2011 (% acum);FCL 2012 (% acum);FCL 2013 (% acum);FCL 2014 (% acum);FCL 2015 (% acum);FCL 2016 (% acum);FCL 2017 (% acum);FCL 2018 (% acum);FCL 2019 (% acum)
2;2636;26;Magdalena Cauca;R?o Paila;Cauca;35;3;0.042775902;0.983266816;663632;1340;982;169;1346;821;1925;489;605;1174;1798;1738;2036;345;1269;154;1076;1059;1235;1244;52512.433;102.21;74.90;12.89;102.67;62.62;146.83;37.30;46.15;89.55;137.15;132.57;155.30;26.32;96.80;11.75;82.07;80.78;94.20;94.89;0.195%;0.143%;0.025%;0.196%;0.119%;0.280%;0.071%;0.088%;0.171%;0.261%;0.252%;0.296%;0.050%;0.184%;0.022%;0.156%;0.154%;0.179%;0.181%;0.195%;0.337%;0.362%;0.557%;0.677%;0.956%;1.027%;1.115%;1.286%;1.547%;1.799%;2.095%;2.145%;2.329%;2.352%;2.508%;2.662%;2.841%;3.022%
2;2204;22;Magdalena Cauca;R?o Amoy?;Salda?a;36;3;0.118988253;2.103382768;1860508;4111;3073;1374;2137;2099;2566;1703;3059;3634;2299;2743;3520;1178;1291;991;1653;3822;1201;919;146154.905;313.58;234.40;104.81;163.01;160.11;195.73;129.90;233.33;277.19;175.36;209.23;268.50;89.86;98.47;75.59;126.09;291.53;91.61;70.10;0.215%;0.160%;0.072%;0.112%;0.110%;0.134%;0.089%;0.160%;0.190%;0.120%;0.143%;0.184%;0.061%;0.067%;0.052%;0.086%;0.199%;0.063%;0.048%;0.215%;0.375%;0.447%;0.558%;0.668%;0.802%;0.891%;1.050%;1.240%;1.360%;1.503%;1.687%;1.748%;1.816%;1.867%;1.954%;2.153%;2.216%;2.264%
3;3701;37;Orinoco;R?o Ch?taga;Arauca;37;4;0.203615017;3.033020169;3234192;838;831;181;1723;1831;674;2161;1022;1960;1856;1086;2904;353;931;378;1848;1891;418;811;248742.73;63.92;63.39;13.81;131.43;139.66;51.41;164.84;77.96;149.50;141.57;82.84;221.51;26.93;71.01;28.83;140.96;144.24;31.88;61.86;0.026%;0.025%;0.006%;0.053%;0.056%;0.021%;0.066%;0.031%;0.060%;0.057%;0.033%;0.089%;0.011%;0.029%;0.012%;0.057%;0.058%;0.013%;0.025%;0.026%;0.051%;0.057%;0.110%;0.166%;0.186%;0.253%;0.284%;0.344%;0.401%;0.434%;0.523%;0.534%;0.563%;0.574%;0.631%;0.689%;0.702%;0.727%
3;3702;37;Orinoco;R?o Margua;Arauca;38;4;0.061035485;1.322978489;951926;417;1773;687;2731;1897;647;2192;1091;971;985;671;2690;250;748;700;1410;1766;1787;1245;74555.854;31.81;135.24;52.40;208.31;144.70;49.35;167.20;83.22;74.07;75.13;51.18;205.19;19.07;57.06;53.39;107.55;134.71;136.31;94.97;0.043%;0.181%;0.070%;0.279%;0.194%;0.066%;0.224%;0.112%;0.099%;0.101%;0.069%;0.275%;0.026%;0.077%;0.072%;0.144%;0.181%;0.183%;0.127%;0.043%;0.224%;0.294%;0.574%;0.768%;0.834%;1.058%;1.170%;1.269%;1.370%;1.439%;1.714%;1.739%;1.816%;1.888%;2.032%;2.213%;2.395%;2.523%
2;2626;26;Magdalena Cauca;Directos Bajo Cauca - Cga La Raya entre r?o Nech?;Cauca;39;3;0.356931208;4.164949809;5315848;4806;7791;5202;9767;8215;11399;15204;9952;12287;13643;16630;16594;9190;14655;15475;56189;94942;43944;29033;434800.07;366.59;594.28;396.80;745.00;626.62;869.49;1159.73;759.12;937.22;1040.66;1268.50;1265.75;700.99;1117.85;1180.40;4285.96;7241.95;3351.95;2214.57;0.084%;0.137%;0.091%;0.171%;0.144%;0.200%;0.267%;0.175%;0.216%;0.239%;0.292%;0.291%;0.161%;0.257%;0.271%;0.986%;1.666%;0.771%;0.509%;0.084%;0.221%;0.312%;0.484%;0.628%;0.828%;1.094%;1.269%;1.485%;1.724%;2.016%;2.307%;2.468%;2.725%;2.997%;3.982%;5.648%;6.419%;6.928%
3;3703;37;Orinoco;R?o Cobug?n - R?o Cobar?a;Arauca;40;4;0.161766384;1.844152866;2564643;587;1445;143;2149;1846;537;2365;1337;1310;988;968;3320;162;345;674;1693;2032;1189;511;197721.741;44.77;110.22;10.91;163.92;140.81;40.96;180.40;101.98;99.92;75.36;73.84;253.24;12.36;26.32;51.41;129.14;155.00;90.69;38.98;0.023%;0.056%;0.006%;0.083%;0.071%;0.021%;0.091%;0.052%;0.051%;0.038%;0.037%;0.128%;0.006%;0.013%;0.026%;0.065%;0.078%;0.046%;0.020%;0.023%;0.078%;0.084%;0.167%;0.238%;0.259%;0.350%;0.402%;0.452%;0.490%;0.528%;0.656%;0.662%;0.675%;0.701%;0.767%;0.845%;0.891%;0.910%
3;3901;39;Orinoco;Alto R?o Apure;Apure;41;4;0.021619229;0.967063593;344567;101;39;2;57;103;8;98;41;57;51;52;130;22;4;21;336;131;61;6;26400.342;7.70;2.97;0.15;4.35;7.86;0.61;7.48;3.13;4.35;3.89;3.97;9.92;1.68;0.31;1.60;25.63;9.99;4.65;0.46;0.029%;0.011%;0.001%;0.016%;0.030%;0.002%;0.028%;0.012%;0.016%;0.015%;0.015%;0.038%;0.006%;0.001%;0.006%;0.097%;0.038%;0.018%;0.002%;0.029%;0.040%;0.041%;0.057%;0.087%;0.090%;0.118%;0.130%;0.146%;0.161%;0.176%;0.214%;0.220%;0.221%;0.227%;0.324%;0.362%;0.380%;0.381%
3;3507;35;Orinoco;R?o Garagoa;Meta;42;4;0.202833234;2.826143656;3225100;1290;467;648;1134;1685;1321;1957;931;2182;1561;2277;2321;397;249;181;348;408;335;578;248682.326;98.40;35.62;49.43;86.50;128.53;100.76;149.28;71.01;166.44;119.07;173.68;177.04;30.28;18.99;13.81;26.54;31.12;25.55;44.09;0.040%;0.014%;0.020%;0.035%;0.052%;0.041%;0.060%;0.029%;0.067%;0.048%;0.070%;0.071%;0.012%;0.008%;0.006%;0.011%;0.013%;0.010%;0.018%;0.040%;0.054%;0.074%;0.109%;0.160%;0.201%;0.261%;0.289%;0.356%;0.404%;0.474%;0.545%;0.557%;0.565%;0.571%;0.581%;0.594%;0.604%;0.622%
2;2206;22;Magdalena Cauca;R?o Tetu?n, R?o Ortega;Salda?a;43;3;0.098056626;1.658336979;1514341;3891;2557;1032;3812;2551;2708;2858;2091;6258;2197;2586;4698;1506;3541;1158;2351;5238;1603;1948;120427.696;296.80;195.04;78.72;290.77;194.58;206.56;218.00;159.50;477.35;167.58;197.25;358.35;114.87;270.10;88.33;179.33;399.54;122.27;148.59;0.246%;0.162%;0.065%;0.241%;0.162%;0.172%;0.181%;0.132%;0.396%;0.139%;0.164%;0.298%;0.095%;0.224%;0.073%;0.149%;0.332%;0.102%;0.123%;0.246%;0.408%;0.474%;0.715%;0.877%;1.048%;1.229%;1.362%;1.758%;1.897%;2.061%;2.359%;2.454%;2.678%;2.752%;2.901%;3.232%;3.334%;3.457%
2;2116;21;Magdalena Cauca;R?o Prado;Alto Magdalena;44;3;0.1364527;1.869017852;2040840;5042;11835;4179;7053;3534;7864;8583;8537;16164;3758;3817;6868;2516;7124;3510;5171;15727;12101;9019;167591.355;384.59;902.75;318.76;537.99;269.57;599.85;654.69;651.18;1232.95;286.65;291.15;523.87;191.91;543.40;267.73;394.43;1199.62;923.04;687.95;0.229%;0.539%;0.190%;0.321%;0.161%;0.358%;0.391%;0.389%;0.736%;0.171%;0.174%;0.313%;0.115%;0.324%;0.160%;0.235%;0.716%;0.551%;0.410%;0.229%;0.768%;0.958%;1.279%;1.440%;1.798%;2.189%;2.577%;3.313%;3.484%;3.658%;3.970%;4.085%;4.409%;4.569%;4.804%;5.520%;6.071%;6.481%
2;2614;26;Magdalena Cauca;R?o Risaralda;Cauca;45;3;0.102628353;2.087381251;1472457;5664;7128;2338;9792;6389;9614;4126;5818;8424;5303;14524;10173;7034;6934;2688;11878;21306;16486;13999;125822.914;432.04;543.71;178.34;746.91;487.34;733.33;314.72;443.78;642.56;404.50;1107.86;775.97;536.54;528.91;205.03;906.03;1625.17;1257.51;1067.81;0.343%;0.432%;0.142%;0.594%;0.387%;0.583%;0.250%;0.353%;0.511%;0.321%;0.880%;0.617%;0.426%;0.420%;0.163%;0.720%;1.292%;0.999%;0.849%;0.343%;0.775%;0.917%;1.511%;1.898%;2.481%;2.731%;3.084%;3.595%;3.916%;4.796%;5.413%;5.840%;6.260%;6.423%;7.143%;8.435%;9.434%;10.283%
2;2119;21;Magdalena Cauca;R?o Sumapaz;Alto Magdalena;46;3;0.248273745;3.187386711;3875821;6383;7190;3513;4390;4412;7313;7136;7236;16596;6088;3345;5727;1745;2234;1556;2619;3852;3034;2248;304817.702;486.88;548.44;267.96;334.86;336.54;557.82;544.32;551.95;1265.90;464.38;255.15;436.84;133.10;170.40;118.69;199.77;293.82;231.43;171.47;0.160%;0.180%;0.088%;0.110%;0.110%;0.183%;0.179%;0.181%;0.415%;0.152%;0.084%;0.143%;0.044%;0.056%;0.039%;0.066%;0.096%;0.076%;0.056%;0.160%;0.340%;0.428%;0.537%;0.648%;0.831%;1.009%;1.190%;1.606%;1.758%;1.842%;1.985%;2.029%;2.085%;2.124%;2.189%;2.286%;2.361%;2.418%
2;2120;21;Magdalena Cauca;R?o Bogot?;Alto Magdalena;47;3;0.483614548;5.25536827;7467251;35393;14519;6137;14577;11050;15109;38951;12428;33110;24840;7352;13892;8170;8766;3804;4971;7167;4174;6199;593279.183;2699.69;1107.48;468.12;1111.90;842.87;1152.48;2971.09;947.98;2525.55;1894.74;560.79;1059.65;623.19;668.65;290.16;379.18;546.68;318.38;472.85;0.455%;0.187%;0.079%;0.187%;0.142%;0.194%;0.501%;0.160%;0.426%;0.319%;0.095%;0.179%;0.105%;0.113%;0.049%;0.064%;0.092%;0.054%;0.080%;0.455%;0.642%;0.721%;0.908%;1.050%;1.244%;1.745%;1.905%;2.331%;2.650%;2.745%;2.923%;3.028%;3.141%;3.190%;3.254%;3.346%;3.400%;3.479%
2;2207;22;Magdalena Cauca;R?o Cucuana;Salda?a;48;3;0.151923719;2.355569069;2364034;6212;3275;1618;2586;2382;3609;5000;2458;5815;3365;2750;6199;1773;2804;1598;3750;7570;2089;1927;186536.664;473.84;249.81;123.42;197.25;181.69;275.29;381.39;187.49;443.55;256.67;209.76;472.85;135.24;213.88;121.89;286.04;577.42;159.34;146.99;0.254%;0.134%;0.066%;0.106%;0.097%;0.148%;0.204%;0.101%;0.238%;0.138%;0.112%;0.253%;0.073%;0.115%;0.065%;0.153%;0.310%;0.085%;0.079%;0.254%;0.388%;0.454%;0.560%;0.657%;0.805%;1.009%;1.110%;1.348%;1.485%;1.598%;1.851%;1.924%;2.038%;2.104%;2.257%;2.567%;2.652%;2.731%
2;2118;21;Magdalena Cauca;R?o Luisa y otros directos al Magdalena;Alto Magdalena;49;3;0.087629993;2.056017783;1351009;2999;1700;871;2537;1787;2801;4349;1821;6186;2552;3500;5395;2357;3434;881;2066;3525;853;1397;107585.482;228.76;129.67;66.44;193.52;136.31;213.65;331.73;138.90;471.85;194.66;266.97;411.52;179.79;261.94;67.20;157.59;268.88;65.06;106.56;0.213%;0.121%;0.062%;0.180%;0.127%;0.199%;0.308%;0.129%;0.439%;0.181%;0.248%;0.383%;0.167%;0.243%;0.062%;0.146%;0.250%;0.060%;0.099%;0.213%;0.333%;0.395%;0.575%;0.701%;0.900%;1.208%;1.338%;1.776%;1.957%;2.205%;2.588%;2.755%;2.998%;3.061%;3.207%;3.457%;3.518%;3.617%
2;2123;21;Magdalena Cauca;R?o Seco y otros Directos al Magdalena;Alto Magdalena;50;3;0.14451133;3.128141237;2201124;6385;4326;1134;15219;4048;5019;8455;7431;15328;5130;6282;5047;5611;4401;1394;3058;5443;4875;2540;177269.346;487.03;329.98;86.50;1160.87;308.77;382.84;644.93;566.82;1169.18;391.30;479.18;384.97;427.99;335.70;106.33;233.26;415.18;371.85;193.75;0.275%;0.186%;0.049%;0.655%;0.174%;0.216%;0.364%;0.320%;0.660%;0.221%;0.270%;0.217%;0.241%;0.189%;0.060%;0.132%;0.234%;0.210%;0.109%;0.275%;0.461%;0.510%;1.165%;1.339%;1.555%;1.919%;2.238%;2.898%;3.119%;3.389%;3.606%;3.847%;4.037%;4.097%;4.228%;4.463%;4.672%;4.782%
2;2121;21;Magdalena Cauca;R?o Coello;Alto Magdalena;51;3;0.149187811;2.580897798;2312426;6597;4025;1114;3174;4467;6941;5617;3012;7282;5408;4043;7605;1602;2116;591;2410;4795;1751;2025;183107.039;503.20;307.02;84.97;242.11;340.73;529.44;428.45;229.75;555.45;412.51;308.39;580.09;122.20;161.40;45.08;183.83;365.75;133.56;154.46;0.275%;0.168%;0.046%;0.132%;0.186%;0.289%;0.234%;0.125%;0.303%;0.225%;0.168%;0.317%;0.067%;0.088%;0.025%;0.100%;0.200%;0.073%;0.084%;0.275%;0.442%;0.489%;0.621%;0.807%;1.096%;1.330%;1.456%;1.759%;1.984%;2.153%;2.470%;2.536%;2.625%;2.649%;2.750%;2.949%;3.022%;3.107%
2;2122;21;Magdalena Cauca;R?o Op?a;Alto Magdalena;52;3;0.045057805;1.384302668;673197;4736;2591;1028;3060;2947;1417;4272;2300;7486;3019;1819;3065;1951;2046;353;818;2988;954;811;55300.89;361.25;197.64;78.41;233.41;224.79;108.09;325.86;175.44;571.01;230.28;138.75;233.79;148.82;156.06;26.93;62.40;227.92;72.77;61.86;0.653%;0.357%;0.142%;0.422%;0.406%;0.195%;0.589%;0.317%;1.033%;0.416%;0.251%;0.423%;0.269%;0.282%;0.049%;0.113%;0.412%;0.132%;0.112%;0.653%;1.011%;1.152%;1.574%;1.981%;2.176%;2.766%;3.083%;4.115%;4.532%;4.783%;5.206%;5.475%;5.757%;5.806%;5.918%;6.331%;6.462%;6.574%
2;2612;26;Magdalena Cauca;R?o La Vieja;Cauca;53;3;0.230970746;2.742110996;3413339;22170;18776;6005;12807;16226;18259;8523;8646;13280;16629;22219;23825;5831;9959;4797;14271;31918;11388;16669;283453.019;1691.08;1432.19;458.05;976.89;1237.68;1392.75;650.11;659.50;1012.97;1268.42;1694.81;1817.32;444.77;759.65;365.90;1088.56;2434.63;868.65;1271.47;0.597%;0.505%;0.162%;0.345%;0.437%;0.491%;0.229%;0.233%;0.357%;0.447%;0.598%;0.641%;0.157%;0.268%;0.129%;0.384%;0.859%;0.306%;0.449%;0.597%;1.102%;1.263%;1.608%;2.045%;2.536%;2.765%;2.998%;3.355%;3.803%;4.401%;5.042%;5.199%;5.467%;5.596%;5.980%;6.839%;7.145%;7.594%
2;2617;26;Magdalena Cauca;R?o Fr?o y Otros Directos al Cauca;Cauca;54;3;0.133606682;3.060201859;2041804;3965;4212;1842;5642;2431;5377;4548;3637;5566;5405;8903;4870;2507;2694;1167;6074;11824;7346;7857;163715.422;302.44;321.28;140.50;430.36;185.43;410.14;346.91;277.42;424.56;412.28;679.10;371.47;191.23;205.49;89.02;463.31;901.91;560.34;599.31;0.185%;0.196%;0.086%;0.263%;0.113%;0.251%;0.212%;0.169%;0.259%;0.252%;0.415%;0.227%;0.117%;0.126%;0.054%;0.283%;0.551%;0.342%;0.366%;0.185%;0.381%;0.467%;0.730%;0.843%;1.093%;1.305%;1.475%;1.734%;1.986%;2.401%;2.628%;2.744%;2.870%;2.924%;3.207%;3.758%;4.101%;4.467%
2;2124;21;Magdalena Cauca;R?o Totare;Alto Magdalena;55;3;0.117083276;1.839031641;1785368;7922;4993;954;4403;4636;2716;8580;3510;11261;6636;2946;7029;1938;3347;622;2464;8752;2564;2712;143666.092;604.27;380.85;72.77;335.85;353.62;207.17;654.46;267.73;858.96;506.18;224.71;536.16;147.83;255.30;47.44;187.95;667.58;195.58;206.86;0.421%;0.265%;0.051%;0.234%;0.246%;0.144%;0.456%;0.186%;0.598%;0.352%;0.156%;0.373%;0.103%;0.178%;0.033%;0.131%;0.465%;0.136%;0.144%;0.421%;0.686%;0.736%;0.970%;1.216%;1.360%;1.816%;2.002%;2.600%;2.953%;3.109%;3.482%;3.585%;3.763%;3.796%;3.927%;4.391%;4.527%;4.671%
2;2125;21;Magdalena Cauca;R?o Lagunilla y Otros Directos al Magdalena;Alto Magdalena;56;3;0.224447486;2.46022524;3414632;11819;5766;2026;11286;8233;6483;15226;7754;16286;9963;7129;12546;6579;7263;1859;7637;23777;9095;5870;275284.214;901.53;439.82;154.54;860.87;627.99;494.51;1161.40;591.46;1242.26;759.95;543.78;956.98;501.83;554.00;141.80;582.53;1813.65;693.75;447.75;0.327%;0.160%;0.056%;0.313%;0.228%;0.180%;0.422%;0.215%;0.451%;0.276%;0.198%;0.348%;0.182%;0.201%;0.052%;0.212%;0.659%;0.252%;0.163%;0.327%;0.487%;0.543%;0.856%;1.084%;1.264%;1.686%;1.901%;2.352%;2.628%;2.825%;3.173%;3.355%;3.557%;3.608%;3.820%;4.479%;4.731%;4.893%
2;2619;26;Magdalena Cauca;R?o San Juan;Cauca;57;3;0.115494826;1.968028759;1667663;5672;4728;3689;5650;4300;8714;4329;7308;12594;6714;17754;8640;4277;4994;3592;13420;35047;14970;13910;141466.111;432.65;360.64;281.39;430.97;327.99;664.68;330.21;557.44;960.64;512.13;1354.23;659.04;326.24;380.93;273.99;1023.65;2673.30;1141.88;1061.02;0.306%;0.255%;0.199%;0.305%;0.232%;0.470%;0.233%;0.394%;0.679%;0.362%;0.957%;0.466%;0.231%;0.269%;0.194%;0.724%;1.890%;0.807%;0.750%;0.306%;0.561%;0.760%;1.064%;1.296%;1.766%;1.999%;2.393%;3.073%;3.435%;4.392%;4.858%;5.088%;5.358%;5.551%;6.275%;8.165%;8.972%;9.722%
2;2302;23;Magdalena Cauca;R?o Guarin?;Medio Magdalena;58;3;0.068807179;2.114250393;1056974;1335;1813;621;3377;1649;1863;1510;1818;3722;1430;3083;2987;1121;1589;901;2416;8449;2378;1871;84352.137;101.83;138.29;47.37;257.59;125.78;142.11;115.18;138.67;283.91;109.08;235.16;227.84;85.51;121.21;68.73;184.29;644.47;181.39;142.72;0.121%;0.164%;0.056%;0.305%;0.149%;0.168%;0.137%;0.164%;0.337%;0.129%;0.279%;0.270%;0.101%;0.144%;0.081%;0.218%;0.764%;0.215%;0.169%;0.121%;0.285%;0.341%;0.646%;0.795%;0.964%;1.100%;1.265%;1.601%;1.731%;2.009%;2.280%;2.381%;2.525%;2.606%;2.825%;3.589%;3.804%;3.973%
2;2616;26;Magdalena Cauca;Rio Tapias y otros directos al Cauca;Cauca;59;3;0.114514756;2.047639011;1757124;3794;3513;1898;3043;1522;4678;1714;2423;3237;3327;5898;4583;3498;3363;1816;6149;7724;4920;8023;140356.857;289.40;267.96;144.77;232.11;116.09;356.83;130.74;184.82;246.91;253.78;449.89;349.58;266.82;256.52;138.52;469.03;589.17;375.29;611.98;0.206%;0.191%;0.103%;0.165%;0.083%;0.254%;0.093%;0.132%;0.176%;0.181%;0.321%;0.249%;0.190%;0.183%;0.099%;0.334%;0.420%;0.267%;0.436%;0.206%;0.397%;0.500%;0.666%;0.748%;1.003%;1.096%;1.227%;1.403%;1.584%;1.905%;2.154%;2.344%;2.527%;2.625%;2.959%;3.379%;3.647%;4.083%
2;2115;21;Magdalena Cauca;Directos Magdalena entre r?os Cabrera y Sumapaz;Alto Magdalena;60;3;0.084314934;2.65807532;1293307;2804;2460;1022;3769;2363;5200;5033;3516;11696;1912;2015;3008;1502;3437;1547;771;1826;847;964;103575.694;213.88;187.64;77.96;287.49;180.24;396.64;383.91;268.19;892.14;145.84;153.70;229.44;114.57;262.17;118.00;58.81;139.28;64.61;73.53;0.206%;0.181%;0.075%;0.278%;0.174%;0.383%;0.371%;0.259%;0.861%;0.141%;0.148%;0.222%;0.111%;0.253%;0.114%;0.057%;0.134%;0.062%;0.071%;0.206%;0.388%;0.463%;0.740%;0.915%;1.297%;1.668%;1.927%;2.788%;2.929%;3.078%;3.299%;3.410%;3.663%;3.777%;3.834%;3.968%;4.030%;4.101%
2;2611;26;Magdalena Cauca;R?o Fr?o;Cauca;61;3;0.038723751;1.122373139;583718;2446;1901;283;2084;1434;3253;635;908;1830;1548;2600;2595;1085;2100;628;1421;3573;2693;2856;47542.231;186.58;145.00;21.59;158.96;109.38;248.13;48.44;69.26;139.59;118.08;198.32;197.94;82.76;160.18;47.90;108.39;272.54;205.42;217.85;0.392%;0.305%;0.045%;0.334%;0.230%;0.522%;0.102%;0.146%;0.294%;0.248%;0.417%;0.416%;0.174%;0.337%;0.101%;0.228%;0.573%;0.432%;0.458%;0.392%;0.697%;0.743%;1.077%;1.307%;1.829%;1.931%;2.077%;2.370%;2.619%;3.036%;3.452%;3.626%;3.963%;4.064%;4.292%;4.865%;5.297%;5.756%
3;3704;37;Orinoco;R?o Bojab?;Arauca;62;4;0.092575616;1.947294348;1448823;1114;1503;168;2573;2003;961;3647;1829;1363;2067;1343;2309;177;685;956;2260;3780;2636;1065;113195.34;84.97;114.65;12.81;196.26;152.78;73.30;278.18;139.51;103.97;157.67;102.44;176.13;13.50;52.25;72.92;172.39;288.33;201.07;81.24;0.075%;0.101%;0.011%;0.173%;0.135%;0.065%;0.246%;0.123%;0.092%;0.139%;0.090%;0.156%;0.012%;0.046%;0.064%;0.152%;0.255%;0.178%;0.072%;0.075%;0.176%;0.188%;0.361%;0.496%;0.561%;0.807%;0.930%;1.022%;1.161%;1.251%;1.407%;1.419%;1.465%;1.530%;1.682%;1.937%;2.114%;2.186%
2;2301;23;Magdalena Cauca;R?o Gual?;Medio Magdalena;63;3;0.071451226;1.985654168;1089400;2667;1990;863;4607;2502;3146;2288;2689;5738;2282;2880;3883;822;1079;567;2117;9066;3029;1593;87606.355;203.43;151.79;65.83;351.41;190.85;239.97;174.52;205.11;437.68;174.07;219.68;296.19;62.70;82.30;43.25;161.48;691.53;231.05;121.51;0.232%;0.173%;0.075%;0.401%;0.218%;0.274%;0.199%;0.234%;0.500%;0.199%;0.251%;0.338%;0.072%;0.094%;0.049%;0.184%;0.789%;0.264%;0.139%;0.232%;0.405%;0.481%;0.882%;1.100%;1.374%;1.573%;1.807%;2.306%;2.505%;2.756%;3.094%;3.166%;3.260%;3.309%;3.493%;4.283%;4.546%;4.685%
2;2618;26;Magdalena Cauca;R?o Arma;Cauca;64;3;0.151849895;2.362399022;2349906;4427;3594;1631;5604;4527;5383;2881;3497;3247;2453;4939;4884;2398;2591;1161;4749;7489;7044;7149;185997.164;337.68;274.14;124.41;427.46;345.31;410.60;219.76;266.74;247.67;187.11;376.74;372.54;182.91;197.64;88.56;362.24;571.24;537.30;545.31;0.182%;0.147%;0.067%;0.230%;0.186%;0.221%;0.118%;0.143%;0.133%;0.101%;0.203%;0.200%;0.098%;0.106%;0.048%;0.195%;0.307%;0.289%;0.293%;0.182%;0.329%;0.396%;0.626%;0.811%;1.032%;1.150%;1.294%;1.427%;1.527%;1.730%;1.930%;2.029%;2.135%;2.182%;2.377%;2.684%;2.973%;3.266%
2;2305;23;Magdalena Cauca;R?o La Miel (Saman?);Medio Magdalena;65;3;0.195847;2.39275403;2966491;8459;6187;2491;16045;12553;8314;5640;5556;6853;4475;5553;6609;3809;7051;2892;8405;28224;14373;13580;239968.183;645.23;471.93;190.01;1223.87;957.51;634.17;430.21;423.80;522.73;341.34;423.57;504.12;290.54;537.83;220.59;641.11;2152.86;1096.34;1035.85;0.269%;0.197%;0.079%;0.510%;0.399%;0.264%;0.179%;0.177%;0.218%;0.142%;0.177%;0.210%;0.121%;0.224%;0.092%;0.267%;0.897%;0.457%;0.432%;0.269%;0.466%;0.545%;1.055%;1.454%;1.718%;1.897%;2.074%;2.292%;2.434%;2.611%;2.821%;2.942%;3.166%;3.258%;3.525%;4.422%;4.879%;5.311%
2;2307;23;Magdalena Cauca;Directos Magdalena Medio entre r?os La Miel y Nare;Medio Magdalena;66;3;0.121217179;2.210951867;1716178;18944;14857;6644;32163;21068;16055;17943;13340;18017;11205;3620;5395;2981;5632;3834;3358;14478;7127;6691;148424.201;1445.00;1133.26;506.79;2453.32;1607.02;1224.64;1368.65;1017.54;1374.29;854.69;276.13;411.52;227.38;429.60;292.45;256.14;1104.35;543.63;510.37;0.974%;0.764%;0.341%;1.653%;1.083%;0.825%;0.922%;0.686%;0.926%;0.576%;0.186%;0.277%;0.153%;0.289%;0.197%;0.173%;0.744%;0.366%;0.344%;0.974%;1.737%;2.079%;3.731%;4.814%;5.639%;6.561%;7.247%;8.173%;8.749%;8.935%;9.212%;9.365%;9.655%;9.852%;10.024%;10.768%;11.135%;11.478%
2;2311;23;Magdalena Cauca;Directos al Magdalena Medio entre r?os Negro;Medio Magdalena;67;3;0.219334477;3.251786243;3230963;32509;20600;11955;25259;16671;19599;21979;8107;11720;17817;6614;6312;6751;11763;5121;6569;22234;17032;9769;268468.362;2479.71;1571.32;911.90;1926.70;1271.62;1494.97;1676.51;618.38;893.97;1359.04;504.50;481.46;514.95;897.25;390.62;501.07;1695.96;1299.16;745.16;0.924%;0.585%;0.340%;0.718%;0.474%;0.557%;0.624%;0.230%;0.333%;0.506%;0.188%;0.179%;0.192%;0.334%;0.145%;0.187%;0.632%;0.484%;0.278%;0.924%;1.509%;1.849%;2.566%;3.040%;3.597%;4.221%;4.452%;4.785%;5.291%;5.479%;5.658%;5.850%;6.184%;6.330%;6.516%;7.148%;7.632%;7.909%
2;2403;24;Magdalena Cauca;R?o Chicamocha;Sogamoso;68;3;0.78195621;6.5073321;12438181;4983;2538;2058;5454;3391;4702;7698;3709;5058;4584;5285;8396;2642;3493;1210;2092;2702;1656;1381;956934.529;380.09;193.59;156.98;416.02;258.66;358.66;587.19;282.91;385.81;349.66;403.13;640.43;201.53;266.44;92.30;159.57;206.10;126.32;105.34;0.040%;0.020%;0.016%;0.043%;0.027%;0.037%;0.061%;0.030%;0.040%;0.037%;0.042%;0.067%;0.021%;0.028%;0.010%;0.017%;0.022%;0.013%;0.011%;0.040%;0.060%;0.076%;0.120%;0.147%;0.184%;0.246%;0.275%;0.316%;0.352%;0.394%;0.461%;0.482%;0.510%;0.520%;0.536%;0.558%;0.571%;0.582%
