date,basin_id,year,loss_cover,month,type
2015-08-31,198.0,2015,0.6723333333333333,8,interpolate
2015-09-30,198.0,2015,0.6727500000000001,9,interpolate
2015-10-31,198.0,2015,0.6731666666666667,10,interpolate
2015-11-30,198.0,2015,0.6735833333333334,11,interpolate
2015-12-31,198.0,2015,0.674,12,real
2016-01-31,198.0,2016,0.6767500000000001,1,interpolate
2016-02-29,198.0,2016,0.6795,2,interpolate
2016-03-31,198.0,2016,0.68225,3,interpolate
2016-04-30,198.0,2016,0.685,4,interpolate
2016-05-31,198.0,2016,0.68775,5,interpolate
2016-06-30,198.0,2016,0.6905,6,interpolate
2016-07-31,198.0,2016,0.69325,7,interpolate
2016-08-31,198.0,2016,0.696,8,interpolate
2016-09-30,198.0,2016,0.69875,9,interpolate
2016-10-31,198.0,2016,0.7015,10,interpolate
2016-11-30,198.0,2016,0.7042499999999999,11,interpolate
2016-12-31,198.0,2016,0.707,12,real
2017-01-31,198.0,2017,0.7255833333333332,1,interpolate
2017-02-28,198.0,2017,0.7441666666666666,2,interpolate
2017-03-31,198.0,2017,0.76275,3,interpolate
2017-04-30,198.0,2017,0.7813333333333333,4,interpolate
2017-05-31,198.0,2017,0.7999166666666666,5,interpolate
2017-06-30,198.0,2017,0.8185,6,interpolate
2017-07-31,198.0,2017,0.8370833333333334,7,interpolate
2017-08-31,198.0,2017,0.8556666666666667,8,interpolate
2017-09-30,198.0,2017,0.87425,9,interpolate
2017-10-31,198.0,2017,0.8928333333333334,10,interpolate
2017-11-30,198.0,2017,0.9114166666666668,11,interpolate
2017-12-31,198.0,2017,0.93,12,real
2018-01-31,198.0,2018,0.9335,1,interpolate
2018-02-28,198.0,2018,0.937,2,interpolate
2018-03-31,198.0,2018,0.9405,3,interpolate
2018-04-30,198.0,2018,0.9440000000000001,4,interpolate
2018-05-31,198.0,2018,0.9475,5,interpolate
2018-06-30,198.0,2018,0.9510000000000001,6,interpolate
2018-07-31,198.0,2018,0.9545,7,interpolate
2018-08-31,198.0,2018,0.958,8,interpolate
2018-09-30,198.0,2018,0.9615,9,interpolate
2018-10-31,198.0,2018,0.965,10,interpolate
2018-11-30,198.0,2018,0.9685,11,interpolate
2018-12-31,198.0,2018,0.972,12,real
2019-01-31,198.0,2019,0.9769166666666667,1,interpolate
2019-02-28,198.0,2019,0.9818333333333333,2,interpolate
2019-03-31,198.0,2019,0.98675,3,interpolate
2019-04-30,198.0,2019,0.9916666666666666,4,interpolate
2019-05-31,198.0,2019,0.9965833333333333,5,interpolate
2019-06-30,198.0,2019,1.0015,6,interpolate
2019-07-31,198.0,2019,1.0064166666666665,7,interpolate
2019-08-31,198.0,2019,1.0113333333333332,8,interpolate
2019-09-30,198.0,2019,1.0162499999999999,9,interpolate
2019-10-31,198.0,2019,1.0211666666666666,10,interpolate
2019-11-30,198.0,2019,1.0260833333333332,11,interpolate
2019-12-31,198.0,2019,1.031,12,real
2001-01-31,199.0,2001,,1,interpolate
2001-02-28,199.0,2001,,2,interpolate
2001-03-31,199.0,2001,,3,interpolate
2001-04-30,199.0,2001,,4,interpolate
2001-05-31,199.0,2001,,5,interpolate
2001-06-30,199.0,2001,,6,interpolate
2001-07-31,199.0,2001,,7,interpolate
2001-08-31,199.0,2001,,8,interpolate
2001-09-30,199.0,2001,,9,interpolate
2001-10-31,199.0,2001,,10,interpolate
2001-11-30,199.0,2001,,11,interpolate
2001-12-31,199.0,2001,0.036,12,real
2002-01-31,199.0,2002,0.03725,1,interpolate
2002-02-28,199.0,2002,0.0385,2,interpolate
2002-03-31,199.0,2002,0.039749999999999994,3,interpolate
2002-04-30,199.0,2002,0.040999999999999995,4,interpolate
2002-05-31,199.0,2002,0.042249999999999996,5,interpolate
2002-06-30,199.0,2002,0.0435,6,interpolate
2002-07-31,199.0,2002,0.04475,7,interpolate
2002-08-31,199.0,2002,0.046,8,interpolate
2002-09-30,199.0,2002,0.04725,9,interpolate
2002-10-31,199.0,2002,0.0485,10,interpolate
2002-11-30,199.0,2002,0.049749999999999996,11,interpolate
2002-12-31,199.0,2002,0.051,12,real
2003-01-31,199.0,2003,0.05175,1,interpolate
2003-02-28,199.0,2003,0.0525,2,interpolate
2003-03-31,199.0,2003,0.05325,3,interpolate
2003-04-30,199.0,2003,0.054,4,interpolate
2003-05-31,199.0,2003,0.05475,5,interpolate
2003-06-30,199.0,2003,0.055499999999999994,6,interpolate
2003-07-31,199.0,2003,0.056249999999999994,7,interpolate
2003-08-31,199.0,2003,0.056999999999999995,8,interpolate
2003-09-30,199.0,2003,0.057749999999999996,9,interpolate
2003-10-31,199.0,2003,0.058499999999999996,10,interpolate
2003-11-30,199.0,2003,0.05925,11,interpolate
2003-12-31,199.0,2003,0.06,12,real
2004-01-31,199.0,2004,0.06141666666666666,1,interpolate
2004-02-29,199.0,2004,0.06283333333333332,2,interpolate
2004-03-31,199.0,2004,0.06425,3,interpolate
2004-04-30,199.0,2004,0.06566666666666666,4,interpolate
2004-05-31,199.0,2004,0.06708333333333333,5,interpolate
2004-06-30,199.0,2004,0.0685,6,interpolate
2004-07-31,199.0,2004,0.06991666666666667,7,interpolate
2004-08-31,199.0,2004,0.07133333333333333,8,interpolate
2004-09-30,199.0,2004,0.07275,9,interpolate
2004-10-31,199.0,2004,0.07416666666666666,10,interpolate
2004-11-30,199.0,2004,0.07558333333333334,11,interpolate
2004-12-31,199.0,2004,0.077,12,real
2005-01-31,199.0,2005,0.07816666666666666,1,interpolate
2005-02-28,199.0,2005,0.07933333333333334,2,interpolate
2005-03-31,199.0,2005,0.0805,3,interpolate
2005-04-30,199.0,2005,0.08166666666666667,4,interpolate
2005-05-31,199.0,2005,0.08283333333333333,5,interpolate
2005-06-30,199.0,2005,0.08399999999999999,6,interpolate
2005-07-31,199.0,2005,0.08516666666666667,7,interpolate
2005-08-31,199.0,2005,0.08633333333333333,8,interpolate
2005-09-30,199.0,2005,0.0875,9,interpolate
2005-10-31,199.0,2005,0.08866666666666667,10,interpolate
2005-11-30,199.0,2005,0.08983333333333333,11,interpolate
2005-12-31,199.0,2005,0.091,12,real
2006-01-31,199.0,2006,0.0935,1,interpolate
2006-02-28,199.0,2006,0.096,2,interpolate
2006-03-31,199.0,2006,0.0985,3,interpolate
2006-04-30,199.0,2006,0.10099999999999999,4,interpolate
2006-05-31,199.0,2006,0.1035,5,interpolate
2006-06-30,199.0,2006,0.106,6,interpolate
2006-07-31,199.0,2006,0.1085,7,interpolate
2006-08-31,199.0,2006,0.111,8,interpolate
2006-09-30,199.0,2006,0.11349999999999999,9,interpolate
2006-10-31,199.0,2006,0.11599999999999999,10,interpolate
2006-11-30,199.0,2006,0.1185,11,interpolate
2006-12-31,199.0,2006,0.121,12,real
2007-01-31,199.0,2007,0.12283333333333332,1,interpolate
2007-02-28,199.0,2007,0.12466666666666666,2,interpolate
2007-03-31,199.0,2007,0.1265,3,interpolate
2007-04-30,199.0,2007,0.12833333333333333,4,interpolate
2007-05-31,199.0,2007,0.13016666666666665,5,interpolate
2007-06-30,199.0,2007,0.132,6,interpolate
2007-07-31,199.0,2007,0.13383333333333333,7,interpolate
2007-08-31,199.0,2007,0.13566666666666666,8,interpolate
2007-09-30,199.0,2007,0.13749999999999998,9,interpolate
2007-10-31,199.0,2007,0.1393333333333333,10,interpolate
2007-11-30,199.0,2007,0.14116666666666666,11,interpolate
2007-12-31,199.0,2007,0.143,12,real
2008-01-31,199.0,2008,0.14583333333333331,1,interpolate
2008-02-29,199.0,2008,0.14866666666666667,2,interpolate
2008-03-31,199.0,2008,0.1515,3,interpolate
2008-04-30,199.0,2008,0.15433333333333332,4,interpolate
2008-05-31,199.0,2008,0.15716666666666665,5,interpolate
2008-06-30,199.0,2008,0.15999999999999998,6,interpolate
2008-07-31,199.0,2008,0.16283333333333333,7,interpolate
2008-08-31,199.0,2008,0.16566666666666666,8,interpolate
2008-09-30,199.0,2008,0.16849999999999998,9,interpolate
2008-10-31,199.0,2008,0.17133333333333334,10,interpolate
2008-11-30,199.0,2008,0.17416666666666666,11,interpolate
2008-12-31,199.0,2008,0.177,12,real
2009-01-31,199.0,2009,0.18316666666666664,1,interpolate
2009-02-28,199.0,2009,0.18933333333333333,2,interpolate
2009-03-31,199.0,2009,0.1955,3,interpolate
2009-04-30,199.0,2009,0.20166666666666666,4,interpolate
2009-05-31,199.0,2009,0.20783333333333331,5,interpolate
2009-06-30,199.0,2009,0.214,6,interpolate
2009-07-31,199.0,2009,0.22016666666666668,7,interpolate
2009-08-31,199.0,2009,0.22633333333333333,8,interpolate
2009-09-30,199.0,2009,0.23249999999999998,9,interpolate
2009-10-31,199.0,2009,0.23866666666666667,10,interpolate
2009-11-30,199.0,2009,0.24483333333333335,11,interpolate
2009-12-31,199.0,2009,0.251,12,real
2010-01-31,199.0,2010,0.25516666666666665,1,interpolate
2010-02-28,199.0,2010,0.2593333333333333,2,interpolate
2010-03-31,199.0,2010,0.2635,3,interpolate
2010-04-30,199.0,2010,0.26766666666666666,4,interpolate
2010-05-31,199.0,2010,0.2718333333333333,5,interpolate
2010-06-30,199.0,2010,0.276,6,interpolate
2010-07-31,199.0,2010,0.2801666666666667,7,interpolate
2010-08-31,199.0,2010,0.2843333333333333,8,interpolate
2010-09-30,199.0,2010,0.2885,9,interpolate
2010-10-31,199.0,2010,0.29266666666666663,10,interpolate
2010-11-30,199.0,2010,0.29683333333333334,11,interpolate
2010-12-31,199.0,2010,0.301,12,real
2011-01-31,199.0,2011,0.31233333333333335,1,interpolate
2011-02-28,199.0,2011,0.32366666666666666,2,interpolate
2011-03-31,199.0,2011,0.33499999999999996,3,interpolate
2011-04-30,199.0,2011,0.3463333333333333,4,interpolate
2011-05-31,199.0,2011,0.3576666666666667,5,interpolate
2011-06-30,199.0,2011,0.369,6,interpolate
2011-07-31,199.0,2011,0.3803333333333333,7,interpolate
2011-08-31,199.0,2011,0.39166666666666666,8,interpolate
2011-09-30,199.0,2011,0.403,9,interpolate
2011-10-31,199.0,2011,0.41433333333333333,10,interpolate
2011-11-30,199.0,2011,0.42566666666666664,11,interpolate
2011-12-31,199.0,2011,0.437,12,real
2012-01-31,199.0,2012,0.4439166666666667,1,interpolate
2012-02-29,199.0,2012,0.4508333333333333,2,interpolate
2012-03-31,199.0,2012,0.45775,3,interpolate
2012-04-30,199.0,2012,0.4646666666666667,4,interpolate
2012-05-31,199.0,2012,0.47158333333333335,5,interpolate
2012-06-30,199.0,2012,0.47850000000000004,6,interpolate
2012-07-31,199.0,2012,0.48541666666666666,7,interpolate
2012-08-31,199.0,2012,0.49233333333333335,8,interpolate
2012-09-30,199.0,2012,0.49925,9,interpolate
2012-10-31,199.0,2012,0.5061666666666667,10,interpolate
2012-11-30,199.0,2012,0.5130833333333333,11,interpolate
2012-12-31,199.0,2012,0.52,12,real
2013-01-31,199.0,2013,0.52125,1,interpolate
2013-02-28,199.0,2013,0.5225,2,interpolate
2013-03-31,199.0,2013,0.52375,3,interpolate
2013-04-30,199.0,2013,0.525,4,interpolate
2013-05-31,199.0,2013,0.52625,5,interpolate
2013-06-30,199.0,2013,0.5275000000000001,6,interpolate
2013-07-31,199.0,2013,0.52875,7,interpolate
2013-08-31,199.0,2013,0.53,8,interpolate
2013-09-30,199.0,2013,0.53125,9,interpolate
2013-10-31,199.0,2013,0.5325,10,interpolate
2013-11-30,199.0,2013,0.5337500000000001,11,interpolate
2013-12-31,199.0,2013,0.535,12,real
2014-01-31,199.0,2014,0.5367500000000001,1,interpolate
2014-02-28,199.0,2014,0.5385,2,interpolate
2014-03-31,199.0,2014,0.54025,3,interpolate
2014-04-30,199.0,2014,0.542,4,interpolate
2014-05-31,199.0,2014,0.5437500000000001,5,interpolate
2014-06-30,199.0,2014,0.5455000000000001,6,interpolate
2014-07-31,199.0,2014,0.54725,7,interpolate
2014-08-31,199.0,2014,0.549,8,interpolate
2014-09-30,199.0,2014,0.5507500000000001,9,interpolate
2014-10-31,199.0,2014,0.5525,10,interpolate
2014-11-30,199.0,2014,0.55425,11,interpolate
2014-12-31,199.0,2014,0.556,12,real
2015-01-31,199.0,2015,0.5560833333333334,1,interpolate
2015-02-28,199.0,2015,0.5561666666666667,2,interpolate
2015-03-31,199.0,2015,0.55625,3,interpolate
2015-04-30,199.0,2015,0.5563333333333333,4,interpolate
2015-05-31,199.0,2015,0.5564166666666667,5,interpolate
2015-06-30,199.0,2015,0.5565,6,interpolate
2015-07-31,199.0,2015,0.5565833333333334,7,interpolate
2015-08-31,199.0,2015,0.5566666666666668,8,interpolate
2015-09-30,199.0,2015,0.5567500000000001,9,interpolate
2015-10-31,199.0,2015,0.5568333333333334,10,interpolate
2015-11-30,199.0,2015,0.5569166666666667,11,interpolate
2015-12-31,199.0,2015,0.557,12,real
2016-01-31,199.0,2016,0.5606666666666668,1,interpolate
2016-02-29,199.0,2016,0.5643333333333334,2,interpolate
2016-03-31,199.0,2016,0.5680000000000001,3,interpolate
2016-04-30,199.0,2016,0.5716666666666667,4,interpolate
2016-05-31,199.0,2016,0.5753333333333334,5,interpolate
2016-06-30,199.0,2016,0.579,6,interpolate
2016-07-31,199.0,2016,0.5826666666666667,7,interpolate
2016-08-31,199.0,2016,0.5863333333333334,8,interpolate
2016-09-30,199.0,2016,0.59,9,interpolate
2016-10-31,199.0,2016,0.5936666666666667,10,interpolate
2016-11-30,199.0,2016,0.5973333333333333,11,interpolate
2016-12-31,199.0,2016,0.601,12,real
2017-01-31,199.0,2017,0.6084166666666666,1,interpolate
2017-02-28,199.0,2017,0.6158333333333333,2,interpolate
2017-03-31,199.0,2017,0.62325,3,interpolate
2017-04-30,199.0,2017,0.6306666666666666,4,interpolate
2017-05-31,199.0,2017,0.6380833333333333,5,interpolate
2017-06-30,199.0,2017,0.6455,6,interpolate
2017-07-31,199.0,2017,0.6529166666666666,7,interpolate
2017-08-31,199.0,2017,0.6603333333333333,8,interpolate
2017-09-30,199.0,2017,0.66775,9,interpolate
2017-10-31,199.0,2017,0.6751666666666666,10,interpolate
2017-11-30,199.0,2017,0.6825833333333333,11,interpolate
2017-12-31,199.0,2017,0.69,12,real
2018-01-31,199.0,2018,0.6920833333333333,1,interpolate
2018-02-28,199.0,2018,0.6941666666666666,2,interpolate
2018-03-31,199.0,2018,0.6962499999999999,3,interpolate
2018-04-30,199.0,2018,0.6983333333333333,4,interpolate
2018-05-31,199.0,2018,0.7004166666666666,5,interpolate
2018-06-30,199.0,2018,0.7024999999999999,6,interpolate
2018-07-31,199.0,2018,0.7045833333333333,7,interpolate
2018-08-31,199.0,2018,0.7066666666666667,8,interpolate
2018-09-30,199.0,2018,0.70875,9,interpolate
2018-10-31,199.0,2018,0.7108333333333333,10,interpolate
2018-11-30,199.0,2018,0.7129166666666666,11,interpolate
2018-12-31,199.0,2018,0.715,12,real
2019-01-31,199.0,2019,0.7171666666666666,1,interpolate
2019-02-28,199.0,2019,0.7193333333333333,2,interpolate
2019-03-31,199.0,2019,0.7215,3,interpolate
2019-04-30,199.0,2019,0.7236666666666667,4,interpolate
2019-05-31,199.0,2019,0.7258333333333333,5,interpolate
2019-06-30,199.0,2019,0.728,6,interpolate
2019-07-31,199.0,2019,0.7301666666666666,7,interpolate
2019-08-31,199.0,2019,0.7323333333333333,8,interpolate
2019-09-30,199.0,2019,0.7344999999999999,9,interpolate
2019-10-31,199.0,2019,0.7366666666666667,10,interpolate
2019-11-30,199.0,2019,0.7388333333333333,11,interpolate
2019-12-31,199.0,2019,0.741,12,real
2001-01-31,200.0,2001,,1,interpolate
2001-02-28,200.0,2001,,2,interpolate
2001-03-31,200.0,2001,,3,interpolate
2001-04-30,200.0,2001,,4,interpolate
2001-05-31,200.0,2001,,5,interpolate
2001-06-30,200.0,2001,,6,interpolate
2001-07-31,200.0,2001,,7,interpolate
2001-08-31,200.0,2001,,8,interpolate
2001-09-30,200.0,2001,,9,interpolate
2001-10-31,200.0,2001,,10,interpolate
2001-11-30,200.0,2001,,11,interpolate
2001-12-31,200.0,2001,0.012,12,real
2002-01-31,200.0,2002,0.015333333333333332,1,interpolate
2002-02-28,200.0,2002,0.018666666666666665,2,interpolate
2002-03-31,200.0,2002,0.022,3,interpolate
2002-04-30,200.0,2002,0.025333333333333333,4,interpolate
2002-05-31,200.0,2002,0.028666666666666663,5,interpolate
2002-06-30,200.0,2002,0.032,6,interpolate
2002-07-31,200.0,2002,0.03533333333333333,7,interpolate
2002-08-31,200.0,2002,0.03866666666666666,8,interpolate
2002-09-30,200.0,2002,0.041999999999999996,9,interpolate
2002-10-31,200.0,2002,0.04533333333333332,10,interpolate
2002-11-30,200.0,2002,0.048666666666666664,11,interpolate
2002-12-31,200.0,2002,0.052,12,real
2003-01-31,200.0,2003,0.0525,1,interpolate
2003-02-28,200.0,2003,0.053,2,interpolate
2003-03-31,200.0,2003,0.0535,3,interpolate
2003-04-30,200.0,2003,0.054,4,interpolate
2003-05-31,200.0,2003,0.0545,5,interpolate
2003-06-30,200.0,2003,0.055,6,interpolate
2003-07-31,200.0,2003,0.0555,7,interpolate
2003-08-31,200.0,2003,0.056,8,interpolate
2003-09-30,200.0,2003,0.0565,9,interpolate
2003-10-31,200.0,2003,0.057,10,interpolate
2003-11-30,200.0,2003,0.0575,11,interpolate
2003-12-31,200.0,2003,0.058,12,real
2004-01-31,200.0,2004,0.06091666666666667,1,interpolate
2004-02-29,200.0,2004,0.06383333333333334,2,interpolate
2004-03-31,200.0,2004,0.06675,3,interpolate
2004-04-30,200.0,2004,0.06966666666666667,4,interpolate
2004-05-31,200.0,2004,0.07258333333333333,5,interpolate
2004-06-30,200.0,2004,0.0755,6,interpolate
2004-07-31,200.0,2004,0.07841666666666666,7,interpolate
2004-08-31,200.0,2004,0.08133333333333334,8,interpolate
2004-09-30,200.0,2004,0.08424999999999999,9,interpolate
2004-10-31,200.0,2004,0.08716666666666667,10,interpolate
2004-11-30,200.0,2004,0.09008333333333333,11,interpolate
2004-12-31,200.0,2004,0.093,12,real
2005-01-31,200.0,2005,0.09408333333333334,1,interpolate
2005-02-28,200.0,2005,0.09516666666666666,2,interpolate
2005-03-31,200.0,2005,0.09625,3,interpolate
2005-04-30,200.0,2005,0.09733333333333333,4,interpolate
2005-05-31,200.0,2005,0.09841666666666667,5,interpolate
2005-06-30,200.0,2005,0.0995,6,interpolate
2005-07-31,200.0,2005,0.10058333333333333,7,interpolate
2005-08-31,200.0,2005,0.10166666666666667,8,interpolate
2005-09-30,200.0,2005,0.10275,9,interpolate
2005-10-31,200.0,2005,0.10383333333333333,10,interpolate
2005-11-30,200.0,2005,0.10491666666666666,11,interpolate
2005-12-31,200.0,2005,0.106,12,real
2006-01-31,200.0,2006,0.10825,1,interpolate
2006-02-28,200.0,2006,0.1105,2,interpolate
2006-03-31,200.0,2006,0.11275,3,interpolate
2006-04-30,200.0,2006,0.115,4,interpolate
2006-05-31,200.0,2006,0.11725,5,interpolate
2006-06-30,200.0,2006,0.1195,6,interpolate
2006-07-31,200.0,2006,0.12175,7,interpolate
2006-08-31,200.0,2006,0.124,8,interpolate
2006-09-30,200.0,2006,0.12625,9,interpolate
2006-10-31,200.0,2006,0.1285,10,interpolate
2006-11-30,200.0,2006,0.13075,11,interpolate
2006-12-31,200.0,2006,0.133,12,real
2007-01-31,200.0,2007,0.137,1,interpolate
2007-02-28,200.0,2007,0.14100000000000001,2,interpolate
2007-03-31,200.0,2007,0.14500000000000002,3,interpolate
2007-04-30,200.0,2007,0.149,4,interpolate
2007-05-31,200.0,2007,0.153,5,interpolate
2007-06-30,200.0,2007,0.157,6,interpolate
2007-07-31,200.0,2007,0.161,7,interpolate
2007-08-31,200.0,2007,0.165,8,interpolate
2007-09-30,200.0,2007,0.16899999999999998,9,interpolate
2007-10-31,200.0,2007,0.173,10,interpolate
2007-11-30,200.0,2007,0.177,11,interpolate
2007-12-31,200.0,2007,0.181,12,real
2008-01-31,200.0,2008,0.18541666666666667,1,interpolate
2008-02-29,200.0,2008,0.18983333333333333,2,interpolate
2008-03-31,200.0,2008,0.19425,3,interpolate
2008-04-30,200.0,2008,0.19866666666666666,4,interpolate
2008-05-31,200.0,2008,0.20308333333333334,5,interpolate
2008-06-30,200.0,2008,0.20750000000000002,6,interpolate
2008-07-31,200.0,2008,0.21191666666666667,7,interpolate
2008-08-31,200.0,2008,0.21633333333333335,8,interpolate
2008-09-30,200.0,2008,0.22075,9,interpolate
2008-10-31,200.0,2008,0.22516666666666668,10,interpolate
2008-11-30,200.0,2008,0.22958333333333336,11,interpolate
2008-12-31,200.0,2008,0.234,12,real
2009-01-31,200.0,2009,0.24133333333333334,1,interpolate
2009-02-28,200.0,2009,0.24866666666666667,2,interpolate
2009-03-31,200.0,2009,0.256,3,interpolate
2009-04-30,200.0,2009,0.26333333333333336,4,interpolate
2009-05-31,200.0,2009,0.27066666666666667,5,interpolate
2009-06-30,200.0,2009,0.278,6,interpolate
2009-07-31,200.0,2009,0.2853333333333333,7,interpolate
2009-08-31,200.0,2009,0.2926666666666667,8,interpolate
2009-09-30,200.0,2009,0.30000000000000004,9,interpolate
2009-10-31,200.0,2009,0.30733333333333335,10,interpolate
2009-11-30,200.0,2009,0.31466666666666665,11,interpolate
2009-12-31,200.0,2009,0.322,12,real
2010-01-31,200.0,2010,0.326,1,interpolate
2010-02-28,200.0,2010,0.33,2,interpolate
2010-03-31,200.0,2010,0.334,3,interpolate
2010-04-30,200.0,2010,0.338,4,interpolate
2010-05-31,200.0,2010,0.342,5,interpolate
2010-06-30,200.0,2010,0.346,6,interpolate
2010-07-31,200.0,2010,0.35,7,interpolate
2010-08-31,200.0,2010,0.354,8,interpolate
2010-09-30,200.0,2010,0.358,9,interpolate
2010-10-31,200.0,2010,0.362,10,interpolate
2010-11-30,200.0,2010,0.366,11,interpolate
2010-12-31,200.0,2010,0.37,12,real
2011-01-31,200.0,2011,0.37374999999999997,1,interpolate
2011-02-28,200.0,2011,0.3775,2,interpolate
2011-03-31,200.0,2011,0.38125,3,interpolate
2011-04-30,200.0,2011,0.385,4,interpolate
2011-05-31,200.0,2011,0.38875,5,interpolate
2011-06-30,200.0,2011,0.39249999999999996,6,interpolate
2011-07-31,200.0,2011,0.39625,7,interpolate
2011-08-31,200.0,2011,0.39999999999999997,8,interpolate
2011-09-30,200.0,2011,0.40375,9,interpolate
2011-10-31,200.0,2011,0.4075,10,interpolate
2011-11-30,200.0,2011,0.41125,11,interpolate
2011-12-31,200.0,2011,0.415,12,real
2012-01-31,200.0,2012,0.4205833333333333,1,interpolate
2012-02-29,200.0,2012,0.42616666666666664,2,interpolate
2012-03-31,200.0,2012,0.43174999999999997,3,interpolate
2012-04-30,200.0,2012,0.4373333333333333,4,interpolate
2012-05-31,200.0,2012,0.4429166666666666,5,interpolate
2012-06-30,200.0,2012,0.4485,6,interpolate
2012-07-31,200.0,2012,0.4540833333333333,7,interpolate
2012-08-31,200.0,2012,0.45966666666666667,8,interpolate
2012-09-30,200.0,2012,0.46525,9,interpolate
2012-10-31,200.0,2012,0.4708333333333333,10,interpolate
2012-11-30,200.0,2012,0.47641666666666665,11,interpolate
2012-12-31,200.0,2012,0.482,12,real
2013-01-31,200.0,2013,0.48583333333333334,1,interpolate
2013-02-28,200.0,2013,0.48966666666666664,2,interpolate
2013-03-31,200.0,2013,0.4935,3,interpolate
2013-04-30,200.0,2013,0.49733333333333335,4,interpolate
2013-05-31,200.0,2013,0.5011666666666666,5,interpolate
2013-06-30,200.0,2013,0.505,6,interpolate
2013-07-31,200.0,2013,0.5088333333333334,7,interpolate
2013-08-31,200.0,2013,0.5126666666666667,8,interpolate
2013-09-30,200.0,2013,0.5165,9,interpolate
2013-10-31,200.0,2013,0.5203333333333333,10,interpolate
2013-11-30,200.0,2013,0.5241666666666667,11,interpolate
2013-12-31,200.0,2013,0.528,12,real
2014-01-31,200.0,2014,0.5343333333333333,1,interpolate
2014-02-28,200.0,2014,0.5406666666666666,2,interpolate
2014-03-31,200.0,2014,0.547,3,interpolate
2014-04-30,200.0,2014,0.5533333333333333,4,interpolate
2014-05-31,200.0,2014,0.5596666666666666,5,interpolate
2014-06-30,200.0,2014,0.5660000000000001,6,interpolate
2014-07-31,200.0,2014,0.5723333333333334,7,interpolate
2014-08-31,200.0,2014,0.5786666666666667,8,interpolate
2014-09-30,200.0,2014,0.585,9,interpolate
2014-10-31,200.0,2014,0.5913333333333333,10,interpolate
2014-11-30,200.0,2014,0.5976666666666667,11,interpolate
2014-12-31,200.0,2014,0.604,12,real
2015-01-31,200.0,2015,0.6068333333333333,1,interpolate
2015-02-28,200.0,2015,0.6096666666666667,2,interpolate
2015-03-31,200.0,2015,0.6125,3,interpolate
2015-04-30,200.0,2015,0.6153333333333333,4,interpolate
2015-05-31,200.0,2015,0.6181666666666666,5,interpolate
2015-06-30,200.0,2015,0.621,6,interpolate
2015-07-31,200.0,2015,0.6238333333333334,7,interpolate
2015-08-31,200.0,2015,0.6266666666666667,8,interpolate
2015-09-30,200.0,2015,0.6295,9,interpolate
2015-10-31,200.0,2015,0.6323333333333333,10,interpolate
2015-11-30,200.0,2015,0.6351666666666667,11,interpolate
2015-12-31,200.0,2015,0.638,12,real
2016-01-31,200.0,2016,0.6454166666666666,1,interpolate
2016-02-29,200.0,2016,0.6528333333333334,2,interpolate
2016-03-31,200.0,2016,0.66025,3,interpolate
2016-04-30,200.0,2016,0.6676666666666666,4,interpolate
2016-05-31,200.0,2016,0.6750833333333334,5,interpolate
2016-06-30,200.0,2016,0.6825,6,interpolate
2016-07-31,200.0,2016,0.6899166666666666,7,interpolate
2016-08-31,200.0,2016,0.6973333333333334,8,interpolate
2016-09-30,200.0,2016,0.70475,9,interpolate
2016-10-31,200.0,2016,0.7121666666666666,10,interpolate
2016-11-30,200.0,2016,0.7195833333333334,11,interpolate
2016-12-31,200.0,2016,0.727,12,real
2017-01-31,200.0,2017,0.7368333333333333,1,interpolate
2017-02-28,200.0,2017,0.7466666666666666,2,interpolate
2017-03-31,200.0,2017,0.7565,3,interpolate
2017-04-30,200.0,2017,0.7663333333333333,4,interpolate
2017-05-31,200.0,2017,0.7761666666666667,5,interpolate
2017-06-30,200.0,2017,0.786,6,interpolate
2017-07-31,200.0,2017,0.7958333333333333,7,interpolate
2017-08-31,200.0,2017,0.8056666666666666,8,interpolate
2017-09-30,200.0,2017,0.8155,9,interpolate
2017-10-31,200.0,2017,0.8253333333333333,10,interpolate
2017-11-30,200.0,2017,0.8351666666666666,11,interpolate
2017-12-31,200.0,2017,0.845,12,real
2018-01-31,200.0,2018,0.85025,1,interpolate
2018-02-28,200.0,2018,0.8554999999999999,2,interpolate
2018-03-31,200.0,2018,0.86075,3,interpolate
2018-04-30,200.0,2018,0.866,4,interpolate
2018-05-31,200.0,2018,0.87125,5,interpolate
2018-06-30,200.0,2018,0.8765000000000001,6,interpolate
2018-07-31,200.0,2018,0.88175,7,interpolate
2018-08-31,200.0,2018,0.887,8,interpolate
2018-09-30,200.0,2018,0.89225,9,interpolate
2018-10-31,200.0,2018,0.8975,10,interpolate
2018-11-30,200.0,2018,0.90275,11,interpolate
2018-12-31,200.0,2018,0.908,12,real
2019-01-31,200.0,2019,0.9145833333333333,1,interpolate
2019-02-28,200.0,2019,0.9211666666666667,2,interpolate
2019-03-31,200.0,2019,0.9277500000000001,3,interpolate
2019-04-30,200.0,2019,0.9343333333333333,4,interpolate
2019-05-31,200.0,2019,0.9409166666666666,5,interpolate
2019-06-30,200.0,2019,0.9475,6,interpolate
2019-07-31,200.0,2019,0.9540833333333334,7,interpolate
2019-08-31,200.0,2019,0.9606666666666667,8,interpolate
2019-09-30,200.0,2019,0.9672499999999999,9,interpolate
2019-10-31,200.0,2019,0.9738333333333333,10,interpolate
2019-11-30,200.0,2019,0.9804166666666667,11,interpolate
