cuenca|area_hidrografica|zona_hidrografica|subzona_hidrografica|departamento|municipio|area_cuenca_ha|area_municipio_por_cuenca_ha|area_municipio_por_cuenca_porc
70|Magdalena Cauca|Cauca|Directos Río Cauca entre Río San Juan y Pto Valdia|ANTIOQUIA|ARMENIA|341056.54|100.29|0.03
70|Magdalena Cauca|Cauca|Directos Río Cauca entre Río San Juan y Pto Valdia|ANTIOQUIA|GIRALDO|341056.54|12574.46|3.69
70|Magdalena Cauca|Cauca|Directos Río Cauca entre Río San Juan y Pto Valdia|ANTIOQUIA|OLAYA|341056.54|89.21|0.03
70|Magdalena Cauca|Cauca|Directos Río Cauca entre Río San Juan y Pto Valdia|ANTIOQUIA|EBÉJICO|341056.54|113.96|0.03
70|Magdalena Cauca|Cauca|Directos Río Cauca entre Río San Juan y Pto Valdia|ANTIOQUIA|ANZÁ|341056.54|25457|7.46
70|Magdalena Cauca|Cauca|Directos Río Cauca entre Río San Juan y Pto Valdia|ANTIOQUIA|SANTA FE DE ANTIOQUIA|341056.54|49516.48|14.52
70|Magdalena Cauca|Cauca|Directos Río Cauca entre Río San Juan y Pto Valdia|ANTIOQUIA|SOPETRÁN|341056.54|24.93|0.01
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|SANTA ROSA DE OSOS|355081.09|2460.81|0.69
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|VALDIVIA|355081.09|8028.17|2.26
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|YARUMAL|355081.09|17273.77|4.87
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|JERICÓ|355081.09|160.79|0.05
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|TÁMESIS|355081.09|22.36|0.01
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|LA PINTADA|355081.09|2856.24|0.8
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|SANTA BÁRBARA|355081.09|11461.23|3.23
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|FREDONIA|355081.09|24703.03|6.96
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|VENECIA|355081.09|14115.54|3.98
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|SALGAR|355081.09|1.3|0
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|CONCORDIA|355081.09|60.02|0.02
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|TITIRIBÍ|355081.09|14006.37|3.95
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|AMAGÁ|355081.09|8238.86|2.32
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|ANGELÓPOLIS|355081.09|8173.63|2.3
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|CALDAS|355081.09|3200.54|0.9
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|LA ESTRELLA|355081.09|46.79|0.01
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|BELLO|355081.09|723.29|0.2
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|SAN PEDRO|355081.09|5467.4|1.54
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|LIBORINA|355081.09|21427.03|6.03
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|BELMIRA|355081.09|2912.53|0.82
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|SAN JOSÉ DE LA MONTAÑA|355081.09|12534.05|3.53
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|SAN ANDRÉS|355081.09|21917.78|6.17
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|SABANALARGA|355081.09|26257.73|7.4
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|BURITICÁ|355081.09|138.09|0.04
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|PEQUE|355081.09|167.03|0.05
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|TOLEDO|355081.09|12174.41|3.43
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|ITUANGO|355081.09|228.21|0.06
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|BRICEÑO|355081.09|37779.37|10.64
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|TARSO|355081.09|54.97|0.02
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|BETULIA|355081.09|23.77|0.01
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|HELICONIA|355081.09|11488.53|3.24
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|ARMENIA|355081.09|11011.91|3.1
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|OLAYA|355081.09|8455.94|2.38
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|MEDELLÍN|355081.09|5778.3|1.63
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|EBÉJICO|355081.09|23759.58|6.69
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|ANZÁ|355081.09|75.19|0.02
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|SANTA FE DE ANTIOQUIA|355081.09|160.91|0.05
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|SAN JERÓNIMO|355081.09|16333.9|4.6
71|Magdalena Cauca|Cauca|Directos Río Cauca  entre Río San Juan y  Pto Valdivia|ANTIOQUIA|SOPETRÁN|355081.09|21401.69|6.03
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|HATO|431826.43|178.23|0.04
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|GALÁN|431826.43|0.68|0
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|PUERTO WILCHES|431826.43|0.09|0
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|BARRANCABERMEJA|431826.43|41738.31|9.67
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|CIMITARRA|431826.43|112.82|0.03
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|LANDÁZURI|431826.43|29416.07|6.81
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|VÉLEZ|431826.43|30300.97|7.02
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|AGUADA|431826.43|283.25|0.07
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|LA PAZ|431826.43|16530.33|3.83
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|EL GUACAMAYO|431826.43|3615.34|0.84
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|CONTRATACIÓN|431826.43|7370.67|1.71
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|SANTA HELENA DEL OPÓN|431826.43|37202.82|8.62
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|CHIMA|431826.43|275.44|0.06
72|Magdalena Cauca|Medio Magdalena|Río Opón|ANTIOQUIA|YONDÓ (Casabe)|431826.43|1280.73|0.3
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|SAN VICENTE DE CHUCURÍ|431826.43|44059.28|10.2
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|PUERTO PARRA|431826.43|55015.65|12.74
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|SIMACOTA|431826.43|79550.7|18.42
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|EL CARMEN|431826.43|84867.65|19.65
72|Magdalena Cauca|Medio Magdalena|Río Opón|SANTANDER|CHIPATÁ|431826.43|27.41|0.01
73|Magdalena Cauca|Alto Magdalena|Juncal y otros Rios directos al Magdalena|HUILA|AIPE|45162.66|3869.79|8.57
73|Magdalena Cauca|Alto Magdalena|Juncal y otros Rios directos al Magdalena|HUILA|NEIVA|45162.66|8355.5|18.5
73|Magdalena Cauca|Alto Magdalena|Juncal y otros Rios directos al Magdalena|HUILA|CAMPOALEGRE|45162.66|48.82|0.11
73|Magdalena Cauca|Alto Magdalena|Juncal y otros Rios directos al Magdalena|HUILA|VILLAVIEJA|45162.66|1.52|0
73|Magdalena Cauca|Alto Magdalena|Juncal y otros Rios directos al Magdalena|HUILA|TELLO|45162.66|33.94|0.08
73|Magdalena Cauca|Alto Magdalena|Juncal y otros Rios directos al Magdalena|HUILA|PALERMO|45162.66|30271.95|67.03
73|Magdalena Cauca|Alto Magdalena|Juncal y otros Rios directos al Magdalena|HUILA|RIVERA|45162.66|6.41|0.01
73|Magdalena Cauca|Alto Magdalena|Juncal y otros Rios directos al Magdalena|HUILA|YAGUARÁ|45162.66|2574.72|5.7
74|Orinoco|Guaviare|Río Guayabero|META|LA MACARENA|627108.95|126300.31|20.14
74|Orinoco|Guaviare|Río Guayabero|CAQUETÁ|SAN VICENTE DEL CAGUÁN|627108.95|1670.42|0.27
74|Orinoco|Guaviare|Río Guayabero|META|VISTAHERMOSA|627108.95|766.4|0.12
74|Orinoco|Guaviare|Río Guayabero|META|URIBE|627108.95|497158.79|79.28
74|Orinoco|Guaviare|Río Guayabero|HUILA|COLOMBIA|627108.95|904.4|0.14
74|Orinoco|Guaviare|Río Guayabero|HUILA|BARAYA|627108.95|308.64|0.05
75|Magdalena Cauca|Sogamoso|Río Sogamoso|SANTANDER|ZAPATOCA|340802.63|27440.76|8.05
75|Magdalena Cauca|Sogamoso|Río Sogamoso|SANTANDER|VILLANUEVA|340802.63|5.38|0
75|Magdalena Cauca|Sogamoso|Río Sogamoso|SANTANDER|PIEDECUESTA|340802.63|4596.49|1.35
75|Magdalena Cauca|Sogamoso|Río Sogamoso|SANTANDER|GIRÓN|340802.63|27650.39|8.11
75|Magdalena Cauca|Sogamoso|Río Sogamoso|SANTANDER|GALÁN|340802.63|70.84|0.02
75|Magdalena Cauca|Sogamoso|Río Sogamoso|SANTANDER|LOS SANTOS|340802.63|17638.3|5.18
75|Magdalena Cauca|Sogamoso|Río Sogamoso|SANTANDER|LEBRIJA|340802.63|20398.48|5.99
75|Magdalena Cauca|Sogamoso|Río Sogamoso|SANTANDER|PUERTO WILCHES|340802.63|14567.74|4.28
75|Magdalena Cauca|Sogamoso|Río Sogamoso|SANTANDER|SABANA DE TORRES|340802.63|27155.52|7.97
75|Magdalena Cauca|Sogamoso|Río Sogamoso|SANTANDER|BARRANCABERMEJA|340802.63|83031.33|24.36
75|Magdalena Cauca|Sogamoso|Río Sogamoso|SANTANDER|SAN VICENTE DE CHUCURÍ|340802.63|67788.57|19.89
75|Magdalena Cauca|Sogamoso|Río Sogamoso|SANTANDER|EL CARMEN|340802.63|7283.07|2.14
75|Magdalena Cauca|Sogamoso|Río Sogamoso|SANTANDER|BETULIA|340802.63|43175.77|12.67
76|Magdalena Cauca|Cauca|Rios Las Cañas - Los Micos y Obando|VALLE DEL CAUCA|ANSERMANUEVO|78151.23|0.81|0
76|Magdalena Cauca|Cauca|Rios Las Cañas - Los Micos y Obando|VALLE DEL CAUCA|CARTAGO|78151.23|15779.2|20.19
76|Magdalena Cauca|Cauca|Rios Las Cañas - Los Micos y Obando|VALLE DEL CAUCA|OBANDO|78151.23|18335.28|23.46
76|Magdalena Cauca|Cauca|Rios Las Cañas - Los Micos y Obando|VALLE DEL CAUCA|TORO|78151.23|12.74|0.02
76|Magdalena Cauca|Cauca|Rios Las Cañas - Los Micos y Obando|VALLE DEL CAUCA|LA UNIÓN|78151.23|0.3|0
76|Magdalena Cauca|Cauca|Rios Las Cañas - Los Micos y Obando|VALLE DEL CAUCA|ROLDANILLO|78151.23|4.23|0.01
76|Magdalena Cauca|Cauca|Rios Las Cañas - Los Micos y Obando|VALLE DEL CAUCA|LA VICTORIA|78151.23|20051.19|25.66
76|Magdalena Cauca|Cauca|Rios Las Cañas - Los Micos y Obando|VALLE DEL CAUCA|ZARZAL|78151.23|20242.99|25.9
76|Magdalena Cauca|Cauca|Rios Las Cañas - Los Micos y Obando|VALLE DEL CAUCA|SEVILLA|78151.23|3724.49|4.77
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|YOLOMBÓ|522847.58|20752.33|3.97
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|CISNEROS|522847.58|16.07|0
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|SANTO DOMINGO|522847.58|6861.8|1.31
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|BARBOSA|522847.58|20556.78|3.93
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|DON MATÍAS|522847.58|20299.68|3.88
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|GIRARDOTA|522847.58|8196.03|1.57
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|GUARNE|522847.58|4033.23|0.77
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|SANTA ROSA DE OSOS|522847.58|72640.81|13.89
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|GÓMEZ PLATA|522847.58|33183.58|6.35
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|CAROLINA|522847.58|8531.15|1.63
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|AMALFI|522847.58|114410.19|21.88
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|VEGACHÍ|522847.58|3306.99|0.63
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|REMEDIOS|522847.58|17511.51|3.35
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|SEGOVIA|522847.58|6596.57|1.26
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|ANORÍ|522847.58|23546.21|4.5
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|ZARAGOZA|522847.58|10848.23|2.08
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|GUADALUPE|522847.58|4832.1|0.92
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|RIONEGRO|522847.58|4.74|0
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|CONCEPCIÓN|522847.58|111.9|0.02
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|SAN VICENTE|522847.58|6428.79|1.23
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|ANGOSTURA|522847.58|110.45|0.02
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|YARUMAL|522847.58|281.96|0.05
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|SANTA BÁRBARA|522847.58|56.11|0.01
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|FREDONIA|522847.58|11.65|0
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|ANGELÓPOLIS|522847.58|0.58|0
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|CALDAS|522847.58|10098.74|1.93
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|SABANETA|522847.58|1538.08|0.29
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|LA ESTRELLA|522847.58|3699.51|0.71
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|ENVIGADO|522847.58|4657.18|0.89
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|RETIRO|522847.58|330.06|0.06
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|COPACABANA|522847.58|6813.33|1.3
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|BELLO|522847.58|14094.77|2.7
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|SAN PEDRO|522847.58|16458.85|3.15
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|LIBORINA|522847.58|90.85|0.02
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|BELMIRA|522847.58|26880.69|5.14
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|ENTRERRIOS|522847.58|21750.03|4.16
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|SAN JOSÉ DE LA MONTAÑA|522847.58|69.13|0.01
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|HELICONIA|522847.58|10.32|0
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|OLAYA|522847.58|10.88|0
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|ITAGÜÍ|522847.58|2184.09|0.42
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|MEDELLÍN|522847.58|30995.76|5.93
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|SAN JERÓNIMO|522847.58|0.07|0
77|Magdalena Cauca|Nechí|Río Porce|ANTIOQUIA|SOPETRÁN|522847.58|35.79|0.01
78|Magdalena Cauca|Nechí|Alto Nechí|ANTIOQUIA|SANTA ROSA DE OSOS|293714.37|10632.92|3.62
78|Magdalena Cauca|Nechí|Alto Nechí|ANTIOQUIA|CAROLINA|293714.37|9104.31|3.1
78|Magdalena Cauca|Nechí|Alto Nechí|ANTIOQUIA|ANORÍ|293714.37|117633.91|40.05
78|Magdalena Cauca|Nechí|Alto Nechí|ANTIOQUIA|CAMPAMENTO|293714.37|20274.08|6.9
78|Magdalena Cauca|Nechí|Alto Nechí|ANTIOQUIA|VALDIVIA|293714.37|1462.53|0.5
78|Magdalena Cauca|Nechí|Alto Nechí|ANTIOQUIA|ZARAGOZA|293714.37|3246.11|1.11
78|Magdalena Cauca|Nechí|Alto Nechí|ANTIOQUIA|GUADALUPE|293714.37|7236.52|2.46
78|Magdalena Cauca|Nechí|Alto Nechí|ANTIOQUIA|ANGOSTURA|293714.37|32027.17|10.9
78|Magdalena Cauca|Nechí|Alto Nechí|ANTIOQUIA|YARUMAL|293714.37|55134.41|18.77
78|Magdalena Cauca|Nechí|Alto Nechí|ANTIOQUIA|CÁCERES|293714.37|22688.74|7.73
78|Magdalena Cauca|Nechí|Alto Nechí|ANTIOQUIA|TARAZÁ|293714.37|14273.66|4.86
79|Magdalena Cauca|Cauca|Directos al Cauca entre Pto Valdivia y Río Nechí|ANTIOQUIA|VALDIVIA|143661.89|26388.81|18.37
79|Magdalena Cauca|Cauca|Directos al Cauca entre Pto Valdivia y Río Nechí|ANTIOQUIA|NECHÍ|143661.89|8683.25|6.04
79|Magdalena Cauca|Cauca|Directos al Cauca entre Pto Valdivia y Río Nechí|ANTIOQUIA|YARUMAL|143661.89|138.44|0.1
79|Magdalena Cauca|Cauca|Directos al Cauca entre Pto Valdivia y Río Nechí|ANTIOQUIA|CAUCASIA|143661.89|37968.19|26.43
79|Magdalena Cauca|Cauca|Directos al Cauca entre Pto Valdivia y Río Nechí|ANTIOQUIA|CÁCERES|143661.89|53433.42|37.19
79|Magdalena Cauca|Cauca|Directos al Cauca entre Pto Valdivia y Río Nechí|ANTIOQUIA|TARAZÁ|143661.89|17049.78|11.87
80|Magdalena Cauca|Cauca|Río Taraza - Río Man|ANTIOQUIA|VALDIVIA|257791.82|17187|6.67
80|Magdalena Cauca|Cauca|Río Taraza - Río Man|CÓRDOBA|LA APARTADA|257791.82|108.61|0.04
80|Magdalena Cauca|Cauca|Río Taraza - Río Man|ANTIOQUIA|CAUCASIA|257791.82|3630.56|1.41
80|Magdalena Cauca|Cauca|Río Taraza - Río Man|ANTIOQUIA|CÁCERES|257791.82|75384.76|29.24
80|Magdalena Cauca|Cauca|Río Taraza - Río Man|ANTIOQUIA|TARAZÁ|257791.82|137535.86|53.35
80|Magdalena Cauca|Cauca|Río Taraza - Río Man|CÓRDOBA|PUERTO LIBERTADOR|257791.82|254.42|0.1
80|Magdalena Cauca|Cauca|Río Taraza - Río Man|CÓRDOBA|SAN JOSÉ DE URÉ|257791.82|1576.26|0.61
80|Magdalena Cauca|Cauca|Río Taraza - Río Man|ANTIOQUIA|ITUANGO|257791.82|22098.5|8.57
80|Magdalena Cauca|Cauca|Río Taraza - Río Man|CÓRDOBA|MONTELÍBANO|257791.82|15.84|0.01
81|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Alto San Jorge|CÓRDOBA|BUENAVISTA|395763.69|1562.35|0.4
81|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Alto San Jorge|ANTIOQUIA|CÁCERES|395763.69|34.35|0.01
81|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Alto San Jorge|ANTIOQUIA|TARAZÁ|395763.69|1255.64|0.32
81|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Alto San Jorge|CÓRDOBA|PUERTO LIBERTADOR|395763.69|164676.05|41.61
81|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Alto San Jorge|CÓRDOBA|SAN JOSÉ DE URÉ|395763.69|48767.47|12.32
81|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Alto San Jorge|ANTIOQUIA|PEQUE|395763.69|65.66|0.02
81|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Alto San Jorge|ANTIOQUIA|ITUANGO|395763.69|26805.14|6.77
81|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Alto San Jorge|CÓRDOBA|TIERRALTA|395763.69|2223.82|0.56
81|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Alto San Jorge|CÓRDOBA|PLANETA RICA|395763.69|15089.78|3.81
81|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Alto San Jorge|CÓRDOBA|MONTELÍBANO|395763.69|135283.41|34.18
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|CÓRDOBA|PUEBLO NUEVO|1718667.99|79457.15|4.62
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|CÓRDOBA|AYAPEL|1718667.99|193206.13|11.24
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|SUCRE|SUCRE|1718667.99|106676.72|6.21
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|SUCRE|MAJAGUAL|1718667.99|97103.12|5.65
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|BOLÍVAR|PINILLOS|1718667.99|181.01|0.01
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|BOLÍVAR|ACHÍ|1718667.99|27224.03|1.58
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|ANTIOQUIA|NECHÍ|1718667.99|17673.46|1.03
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|CÓRDOBA|SAHAGÚN|1718667.99|74876.68|4.36
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|CÓRDOBA|BUENAVISTA|1718667.99|81116.17|4.72
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|CÓRDOBA|LA APARTADA|1718667.99|26525.05|1.54
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|SUCRE|SAN BENITO ABAD|1718667.99|155336.57|9.04
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|SUCRE|GUARANDA|1718667.99|34209.79|1.99
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|SUCRE|CAIMITO|1718667.99|42619.27|2.48
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|SUCRE|SAN MARCOS|1718667.99|96877.73|5.64
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|BOLÍVAR|SAN JACINTO DEL CAUCA|1718667.99|23892.31|1.39
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|SUCRE|LA UNIÓN|1718667.99|24203.56|1.41
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|ANTIOQUIA|CAUCASIA|1718667.99|21917.34|1.28
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|ANTIOQUIA|CÁCERES|1718667.99|1783.11|0.1
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|CÓRDOBA|CIÉNAGA DE ORO|1718667.99|11400.64|0.66
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|CÓRDOBA|SAN JOSÉ DE URÉ|1718667.99|736.88|0.04
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|CÓRDOBA|SAN CARLOS|1718667.99|5951.95|0.35
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|CÓRDOBA|PLANETA RICA|1718667.99|74443.22|4.33
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|CÓRDOBA|MONTELÍBANO|1718667.99|15171.77|0.88
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|CÓRDOBA|MONTERÍA|1718667.99|2.91|0
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|SUCRE|MORROA|1718667.99|3319.82|0.19
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|SUCRE|LOS PALMITOS|1718667.99|15325.54|0.89
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|SUCRE|CHALÁN|1718667.99|4.17|0
82|Magdalena Cauca|Bajo Magdalena- Cauca -San Jorge|Bajo San Jorge - La Mojana|SUCRE|OVEJAS|1718667.99|37544.27|2.18
